Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-06-20 05-AM,BTCEUR,8235,8287,8235,8287,2.998,24848.57
2019-06-20 04-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-20 03-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-20 02-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-20 01-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-20 12-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 11-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 10-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 09-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 08-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 07-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 06-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 05-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 04-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 03-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 02-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 01-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 12-PM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 11-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 10-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 09-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 08-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 07-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 06-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 05-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 04-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 03-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 02-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 01-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
2019-06-19 12-AM,BTCEUR,8235,8235,8235,8235,0.0,0.0
