Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUR
2018-07-03 08-PM,LTCRUR,5345.5,5440,5278.7,5440,3.63,19523.61
2018-07-03 07-PM,LTCRUR,5281.59,5369.03,5278.7,5345.5,1.58,8421.96
2018-07-03 06-PM,LTCRUR,5342.26,5342.26,5278.25,5281.59,7.33,38770.7
2018-07-03 05-PM,LTCRUR,5319.3,5350,5319.3,5342.26,7.29,38882.76
2018-07-03 04-PM,LTCRUR,5271,5326,5269.6,5319.3,9.46,50013.96
2018-07-03 03-PM,LTCRUR,5237.86,5326.04,5229.59,5271,9.57,50457.63
2018-07-03 02-PM,LTCRUR,5312,5312,5217.35,5237.86,10.09,53047.61
2018-07-03 01-PM,LTCRUR,5309.68,5366.54,5309.68,5312,2.87,15296.11
2018-07-03 12-PM,LTCRUR,5367.34,5367.34,5287.24,5309.68,5.19,27454.5
2018-07-03 11-AM,LTCRUR,5304.6,5410.83,5280,5367.34,41.18,218485.08
2018-07-03 10-AM,LTCRUR,5415.88,5415.88,5304.6,5304.6,9.0,48277.47
2018-07-03 09-AM,LTCRUR,5414.72,5415.88,5300.32,5415.88,1.43,7649.87
2018-07-03 08-AM,LTCRUR,5457.26,5500,5359.71,5414.72,14.54,79235.22
2018-07-03 07-AM,LTCRUR,5382.36,5473.63,5369,5457.26,6.71,36507.01
2018-07-03 06-AM,LTCRUR,5436.19,5488.02,5360,5382.36,7.45,40221.76
2018-07-03 05-AM,LTCRUR,5435.1,5500,5397.86,5436.19,7.8,42560.67
2018-07-03 04-AM,LTCRUR,5397.3,5450,5331,5435.1,8.07,43474.97
2018-07-03 03-AM,LTCRUR,5289.84,5397.3,5245.55,5397.3,9.68,51316.03
2018-07-03 02-AM,LTCRUR,5295.95,5299.9,5245.84,5289.84,3.01,15806.23
2018-07-03 01-AM,LTCRUR,5299.42,5299.9,5250.33,5295.95,0.268,1415.82
2018-07-03 12-AM,LTCRUR,5299.9,5299.9,5299.42,5299.42,0.5973,3165.68
2018-07-02 11-PM,LTCRUR,5299.9,5299.9,5299.37,5299.9,1.77,9402.69
2018-07-02 10-PM,LTCRUR,5298.38,5299.9,5245.55,5299.9,1.38,7264.7
2018-07-02 09-PM,LTCRUR,5299,5299.9,5212.13,5298.38,43.07,227636.08
2018-07-02 08-PM,LTCRUR,5200,5299,5176.94,5299,6.81,35699.31
2018-07-02 07-PM,LTCRUR,5213.36,5249.63,5188,5200,2.54,13279.39
2018-07-02 06-PM,LTCRUR,5223.4,5249.99,5155.12,5213.36,21.74,112309.87
2018-07-02 05-PM,LTCRUR,5157.42,5250,5150,5223.4,3.89,20178.25
2018-07-02 04-PM,LTCRUR,5233.45,5298.35,5150,5157.42,7.58,39300.21
2018-07-02 03-PM,LTCRUR,5171.23,5233.45,5137.97,5233.45,9.64,50070.51
2018-07-02 02-PM,LTCRUR,5064.49,5171.23,5064.49,5171.23,8.75,44896.77
2018-07-02 01-PM,LTCRUR,4918.42,5145,4874.95,5064.49,39.67,198318.72
2018-07-02 12-PM,LTCRUR,4919,4963,4889,4918.42,9.92,48928.37
2018-07-02 11-AM,LTCRUR,4853.98,4929.41,4853.98,4919,11.33,55380.06
2018-07-02 10-AM,LTCRUR,4850.49,4927.99,4850.49,4853.98,1.81,8819.26
2018-07-02 09-AM,LTCRUR,4917.17,4917.17,4840,4850.49,5.28,25649.67
2018-07-02 08-AM,LTCRUR,4865.75,4920.63,4865.75,4917.17,4.94,24115.8
2018-07-02 07-AM,LTCRUR,4843.98,4928,4843.98,4865.75,12.84,62784.71
2018-07-02 06-AM,LTCRUR,4930.69,4930.69,4840,4843.98,4.65,22838.83
2018-07-02 05-AM,LTCRUR,4871.69,4930.69,4853.85,4930.69,1.83,8884.17
2018-07-02 04-AM,LTCRUR,4900,4978.64,4869.84,4871.69,1.44,7085.56
2018-07-02 03-AM,LTCRUR,4924.52,4924.52,4845.88,4900,3.94,19199.09
2018-07-02 02-AM,LTCRUR,4877.6,4924.52,4873.8,4924.52,0.2206,1082.93
2018-07-02 01-AM,LTCRUR,4907.85,4933.93,4877.6,4877.6,0.1728,843.91
2018-07-02 12-AM,LTCRUR,5000,5000,4869.68,4907.85,0.4414,2162.48
2018-07-01 11-PM,LTCRUR,4930.7,5000,4901.47,5000,1.61,8011.02
2018-07-01 10-PM,LTCRUR,4946.32,4999,4905.14,4930.7,0.7236,3585.7
2018-07-01 09-PM,LTCRUR,4910.08,4976.49,4889.42,4946.32,0.112,552.52
2018-07-01 08-PM,LTCRUR,4960,4998.87,4872.64,4910.08,0.389,1914.64
2018-07-01 07-PM,LTCRUR,4850,5000,4800.06,4960,13.93,68174.05
2018-07-01 06-PM,LTCRUR,4857.13,4900.93,4850,4850,3.47,16879.95
2018-07-01 05-PM,LTCRUR,4848.71,4901.33,4842.88,4857.13,5.95,28963.07
2018-07-01 04-PM,LTCRUR,4836.68,4850,4800.05,4848.71,4.57,22063.58
2018-07-01 03-PM,LTCRUR,4876.41,4876.41,4819.54,4836.68,1.79,8699.36
2018-07-01 02-PM,LTCRUR,4848.06,4928.22,4848.06,4876.41,24.15,118808.65
2018-07-01 01-PM,LTCRUR,4900.02,4936.69,4848.06,4848.06,13.69,67133.97
2018-07-01 12-PM,LTCRUR,4943.13,4943.13,4900,4900.02,3.52,17275.89
2018-07-01 11-AM,LTCRUR,4918.63,4951.53,4918.63,4943.13,4.02,19813.93
2018-07-01 10-AM,LTCRUR,4898.18,4919.62,4889.28,4918.63,2.67,13099.8
2018-07-01 09-AM,LTCRUR,4901.42,4934.5,4888.64,4898.18,4.59,22486.64
2018-07-01 08-AM,LTCRUR,4938.14,4986,4901.42,4901.42,38.15,188856.31
2018-07-01 07-AM,LTCRUR,4988,4988,4888,4938.14,2.73,13398.83
2018-07-01 06-AM,LTCRUR,4888.6,4988,4870,4988,8.66,42431.66
2018-07-01 05-AM,LTCRUR,4880.03,4940,4859.2,4888.6,2.39,11725.47
2018-07-01 04-AM,LTCRUR,4984.65,4984.65,4880.03,4880.03,6.45,31636.65
2018-07-01 03-AM,LTCRUR,4909.3,4984.65,4909.3,4984.65,0.4589,2283.59
2018-07-01 02-AM,LTCRUR,4909.96,4979.3,4909.3,4909.3,1.05,5237.13
2018-07-01 01-AM,LTCRUR,4916.26,4955.69,4909.29,4909.96,0.8005,3932.19
2018-07-01 12-AM,LTCRUR,4927.56,4992.96,4914.56,4916.26,0.1139,560.49
2018-06-30 11-PM,LTCRUR,4888.49,5050,4888.41,4927.56,5.09,25363.21
2018-06-30 10-PM,LTCRUR,4894.36,4894.36,4860,4888.49,1.95,9475.13
2018-06-30 09-PM,LTCRUR,4900,4972.71,4860,4894.36,0.9389,4642.13
2018-06-30 08-PM,LTCRUR,4918.31,4994.9,4900,4900,3.87,19102.49
2018-06-30 07-PM,LTCRUR,4926.33,4926.33,4900,4918.31,1.22,5974.38
2018-06-30 06-PM,LTCRUR,4996.97,5001.31,4901.05,4926.33,1.53,7544.6
2018-06-30 05-PM,LTCRUR,4994.47,5042.05,4892.59,4996.97,5.17,25563.51
2018-06-30 04-PM,LTCRUR,4996.97,5030,4920.74,4994.47,9.97,49692.05
2018-06-30 03-PM,LTCRUR,5034.87,5047.48,4976.32,4996.97,2.55,12770.69
2018-06-30 02-PM,LTCRUR,5042,5104.11,5034.87,5034.87,11.58,58373.45
2018-06-30 01-PM,LTCRUR,5036.11,5050,5035.1,5042,6.36,32029.87
2018-06-30 12-PM,LTCRUR,5044.82,5117.54,5000,5036.11,6.37,32314.4
2018-06-30 11-AM,LTCRUR,5034.55,5106.87,4998.4,5044.82,28.67,145771.81
2018-06-30 10-AM,LTCRUR,5050,5075,4996.97,5034.55,5.6,28207.19
2018-06-30 09-AM,LTCRUR,4997.33,5050,4997.33,5050,5.96,30002.19
2018-06-30 08-AM,LTCRUR,5050,5050,4996.97,4997.33,12.62,63317.2
2018-06-30 07-AM,LTCRUR,5050,5050,4996.97,5050,10.15,51053.49
2018-06-30 06-AM,LTCRUR,5046.88,5050,5000,5050,7.33,36987.58
2018-06-30 05-AM,LTCRUR,5031.02,5046.88,5006.51,5046.88,1.79,9044.11
2018-06-30 04-AM,LTCRUR,5017.36,5151.18,4942.83,5031.02,44.72,223888.43
2018-06-30 03-AM,LTCRUR,5000,5050.99,4940,5017.36,0.7435,3720.7
2018-06-30 02-AM,LTCRUR,5036.18,5054.46,4938.69,5000,0.2503,1258.94
2018-06-30 01-AM,LTCRUR,4907.41,5036.18,4900.09,5036.18,5.73,28626.44
2018-06-30 12-AM,LTCRUR,4857.4,4916.68,4857.4,4907.41,3.39,16622.31
2018-06-29 11-PM,LTCRUR,4813.32,4900,4813.32,4857.4,2.76,13514.69
2018-06-29 10-PM,LTCRUR,4672.99,4855.07,4672.99,4813.32,22.7,107228.22
2018-06-29 09-PM,LTCRUR,4650,4674.7,4600.63,4672.99,5.36,24938.85
2018-06-29 08-PM,LTCRUR,4629.84,4674.7,4626,4650,6.69,31166.48
2018-06-29 07-PM,LTCRUR,4655.28,4655.28,4621,4629.84,3.98,18491.89
2018-06-29 06-PM,LTCRUR,4612,4674.79,4612,4655.28,1.84,8576.0
2018-06-29 05-PM,LTCRUR,4679.27,4694.09,4609.07,4612,5.26,24425.09
2018-06-29 04-PM,LTCRUR,4640.63,4697.28,4627.9,4679.27,4.27,19871.51
2018-06-29 03-PM,LTCRUR,4661.91,4696.88,4640.63,4640.63,4.41,20513.47
2018-06-29 02-PM,LTCRUR,4716,4716,4629.24,4661.91,3.09,14394.45
2018-06-29 01-PM,LTCRUR,4716,4756,4670.63,4716,4.28,20133.29
2018-06-29 12-PM,LTCRUR,4758.34,4758.34,4716,4716,1.54,7270.78
2018-06-29 11-AM,LTCRUR,4737,4758.34,4716,4758.34,0.6655,3146.33
2018-06-29 10-AM,LTCRUR,4770.68,4799.47,4660,4737,12.46,59136.02
2018-06-29 09-AM,LTCRUR,4773.78,4773.78,4737.89,4770.68,29.55,141045.65
2018-06-29 08-AM,LTCRUR,4776.25,4776.25,4736.68,4773.78,6.99,33340.74
2018-06-29 07-AM,LTCRUR,4787.43,4842,4755.09,4776.25,4.45,21229.19
2018-06-29 06-AM,LTCRUR,4764.64,4843,4763.96,4787.43,4.03,19450.68
2018-06-29 05-AM,LTCRUR,4840,4840,4763.96,4764.64,8.09,38584.3
2018-06-29 04-AM,LTCRUR,4814,4840,4814,4840,0.7965,3850.32
2018-06-29 03-AM,LTCRUR,4755,4840,4755,4814,0.7354,3539.46
2018-06-29 02-AM,LTCRUR,4848.92,4887.71,4755,4755,2.52,12079.86
2018-06-29 01-AM,LTCRUR,4847.97,4854.32,4820.11,4848.92,0.2231,1076.08
2018-06-29 12-AM,LTCRUR,4808,4854.91,4808,4847.97,0.005824,28.22
2018-06-28 11-PM,LTCRUR,4901.13,4955.97,4808,4808,4.39,21400.81
2018-06-28 10-PM,LTCRUR,4866.84,4955.97,4866.84,4901.13,0.01051,51.55
2018-06-28 09-PM,LTCRUR,4984.99,4984.99,4866.84,4866.84,2.67,13102.92
2018-06-28 08-PM,LTCRUR,4994.23,4994.23,4933,4984.99,10.84,53592.76
2018-06-28 07-PM,LTCRUR,4976.38,4998.46,4959.72,4994.23,1.33,6634.09
2018-06-28 06-PM,LTCRUR,4992.81,4999,4941.01,4976.38,2.21,11034.13
2018-06-28 05-PM,LTCRUR,4960.92,4992.81,4933,4992.81,11.4,56351.83
2018-06-28 04-PM,LTCRUR,4959.84,4999,4959.84,4960.92,1.46,7267.44
2018-06-28 03-PM,LTCRUR,4965.66,4973.04,4933,4959.84,0.6225,3087.19
2018-06-28 02-PM,LTCRUR,4933,4965.66,4933,4965.66,2.37,11710.07
2018-06-28 01-PM,LTCRUR,4933,4938.97,4933,4933,7.93,39106.08
2018-06-28 12-PM,LTCRUR,4856.2,4937.98,4856.2,4933,8.18,40354.01
2018-06-28 11-AM,LTCRUR,4899,4963.76,4853.16,4856.2,6.28,30815.91
2018-06-28 10-AM,LTCRUR,4964.06,4993.33,4852.1,4899,26.03,126836.97
2018-06-28 09-AM,LTCRUR,4960.04,4973.08,4910,4964.06,10.67,52895.8
2018-06-28 08-AM,LTCRUR,4993.34,4993.34,4934.48,4960.04,1.27,6296.47
2018-06-28 07-AM,LTCRUR,4989.33,5004.74,4936.41,4993.34,10.84,53748.05
2018-06-28 06-AM,LTCRUR,4956.32,4989.33,4910.5,4989.33,9.61,47352.49
2018-06-28 05-AM,LTCRUR,4981.95,5015.76,4878.09,4956.32,4.0,19725.1
2018-06-28 04-AM,LTCRUR,5007.88,5015.76,4978.03,4981.95,2.88,14442.32
2018-06-28 03-AM,LTCRUR,5010.76,5015.76,5007.88,5007.88,0.2616,1309.92
2018-06-28 02-AM,LTCRUR,5007.88,5010.76,5007.88,5010.76,0.9743,4879.42
2018-06-28 01-AM,LTCRUR,5020.26,5087,5007.88,5007.88,0.6575,3310.0
2018-06-28 12-AM,LTCRUR,5016.52,5088.96,5016.52,5020.26,0.1638,828.36
2018-06-27 11-PM,LTCRUR,5053.84,5078.49,5014.6,5016.52,11.3,56837.82
2018-06-27 10-PM,LTCRUR,5052.83,5053.84,5013.73,5053.84,5.42,27397.49
2018-06-27 09-PM,LTCRUR,5015.78,5052.83,4982.22,5052.83,4.69,23592.31
2018-06-27 08-PM,LTCRUR,5029.91,5053.84,4974.04,5015.78,6.36,31729.0
2018-06-27 07-PM,LTCRUR,5045.78,5097.06,4998.5,5029.91,0.8541,4292.42
2018-06-27 06-PM,LTCRUR,5019.97,5100,4968.78,5045.78,8.71,44099.63
2018-06-27 05-PM,LTCRUR,5000.7,5025,4924.75,5019.97,4.51,22518.53
2018-06-27 04-PM,LTCRUR,4996.83,5025,4965.75,5000.7,5.32,26518.44
2018-06-27 03-PM,LTCRUR,4939.04,5012.27,4910,4996.83,4.57,22796.64
2018-06-27 02-PM,LTCRUR,4909.89,4997.02,4860,4939.04,5.54,27175.95
2018-06-27 01-PM,LTCRUR,4910.35,4910.66,4861.69,4909.89,5.38,26377.8
2018-06-27 12-PM,LTCRUR,4860.06,5000,4860.06,4910.35,7.03,34787.99
2018-06-27 11-AM,LTCRUR,4900,5000,4858.29,4860.06,5.45,26747.49
2018-06-27 10-AM,LTCRUR,4830,4925,4802.4,4900,5.27,25716.91
2018-06-27 09-AM,LTCRUR,4835.1,4900,4800,4830,20.05,96280.28
2018-06-27 08-AM,LTCRUR,4800,4890.87,4773.5,4835.1,7.34,35298.05
2018-06-27 07-AM,LTCRUR,4754.71,4850,4754.71,4800,3.41,16432.42
2018-06-27 06-AM,LTCRUR,4747.58,4831.23,4719.09,4754.71,1.24,5945.27
2018-06-27 05-AM,LTCRUR,4725.25,4850,4725.25,4747.58,2.25,10786.05
2018-06-27 04-AM,LTCRUR,4779.04,4779.04,4724.8,4725.25,0.5303,2512.06
2018-06-27 03-AM,LTCRUR,4764.48,4779.04,4727.18,4779.04,0.4318,2053.51
2018-06-27 02-AM,LTCRUR,4850,4850,4764.48,4764.48,0.2263,1090.56
2018-06-27 01-AM,LTCRUR,4755.78,4850,4755.78,4850,1.18,5676.62
2018-06-27 12-AM,LTCRUR,4850,4850,4747.43,4755.78,4.95,23759.11
2018-06-26 11-PM,LTCRUR,4850,4850,4801.07,4850,4.5,21810.11
2018-06-26 10-PM,LTCRUR,4900,4900,4849.87,4850,4.23,20569.08
2018-06-26 09-PM,LTCRUR,4887.04,4921.32,4885.42,4900,3.66,17890.93
2018-06-26 08-PM,LTCRUR,4938.22,4938.22,4887.04,4887.04,0.3775,1849.84
2018-06-26 07-PM,LTCRUR,4991.03,4991.03,4875.5,4938.22,11.33,55850.56
2018-06-26 06-PM,LTCRUR,4836.57,4991.03,4836.57,4991.03,3.95,19442.62
2018-06-26 05-PM,LTCRUR,4951,5009.71,4835.4,4836.57,6.0,29631.27
2018-06-26 04-PM,LTCRUR,4909.97,4958.78,4909.97,4951,2.73,13516.96
2018-06-26 03-PM,LTCRUR,4969.94,5009.71,4883.99,4909.97,1.41,6905.44
2018-06-26 02-PM,LTCRUR,4968.98,5030,4890.42,4969.94,16.14,80051.63
2018-06-26 01-PM,LTCRUR,5025.59,5118.18,4964,4968.98,3.39,16979.54
2018-06-26 12-PM,LTCRUR,5048.35,5048.35,4801,5025.59,20.91,102857.34
2018-06-26 11-AM,LTCRUR,5002,5051.64,5002,5048.35,3.08,15524.7
2018-06-26 10-AM,LTCRUR,5001.12,5026.34,5000,5002,8.1,40480.49
2018-06-26 09-AM,LTCRUR,5088.75,5088.75,5000,5001.12,10.58,53244.51
2018-06-26 08-AM,LTCRUR,5079,5111.46,5071.28,5088.75,3.95,20111.01
2018-06-26 07-AM,LTCRUR,5100,5159.49,5002.27,5079,13.24,66788.47
2018-06-26 06-AM,LTCRUR,5070,5115,5043.19,5100,4.84,24633.8
2018-06-26 05-AM,LTCRUR,5146.5,5147.53,5070,5070,3.07,15683.68
2018-06-26 04-AM,LTCRUR,5097.16,5149,5077,5146.5,7.8,40107.99
2018-06-26 03-AM,LTCRUR,5093.03,5145.55,5077,5097.16,0.5366,2746.27
2018-06-26 02-AM,LTCRUR,5073,5149,5073,5093.03,4.61,23658.6
2018-06-26 01-AM,LTCRUR,5100.42,5117.57,5072.8,5073,0.3658,1868.45
2018-06-26 12-AM,LTCRUR,5078,5118.67,5064.5,5100.42,0.6903,3518.92
2018-06-25 11-PM,LTCRUR,5119.45,5119.45,5078,5078,1.27,6479.44
2018-06-25 10-PM,LTCRUR,5119.83,5120,5064.5,5119.45,0.1663,851.16
2018-06-25 09-PM,LTCRUR,5068.21,5119.83,5056.63,5119.83,0.4997,2544.06
2018-06-25 08-PM,LTCRUR,5076.62,5119,5067.17,5068.21,3.12,15861.84
2018-06-25 07-PM,LTCRUR,5080,5135.03,5066,5076.62,2.67,13626.01
2018-06-25 06-PM,LTCRUR,5076.01,5148.27,5076.01,5080,5.66,29045.8
2018-06-25 05-PM,LTCRUR,5150,5150,5076.01,5076.01,4.27,21779.38
2018-06-25 04-PM,LTCRUR,5130.44,5236.95,5130.44,5150,5.28,27383.35
2018-06-25 03-PM,LTCRUR,5167.05,5220,5128.38,5130.44,15.54,80924.21
2018-06-25 02-PM,LTCRUR,5096.08,5238.33,5090.81,5167.05,9.99,51660.39
2018-06-25 01-PM,LTCRUR,5095.08,5239.22,5072.13,5096.08,1.93,9915.05
2018-06-25 12-PM,LTCRUR,5148.18,5191.43,5095.08,5095.08,5.27,27176.13
2018-06-25 11-AM,LTCRUR,5080,5150.23,5073.14,5148.18,7.32,37575.92
2018-06-25 10-AM,LTCRUR,5100.84,5182.6,4981.17,5080,35.4,180520.0
2018-06-25 09-AM,LTCRUR,5011,5100.84,4997.01,5100.84,33.84,172016.04
2018-06-25 08-AM,LTCRUR,5076.97,5301,5010,5011,6.56,33323.0
2018-06-25 07-AM,LTCRUR,5092.95,5092.95,4966.95,5076.97,6.73,33798.27
2018-06-25 06-AM,LTCRUR,5051.31,5092.95,4952.5,5092.95,9.48,47375.93
2018-06-25 05-AM,LTCRUR,5095,5095,4990.92,5051.31,1.45,7350.68
2018-06-25 04-AM,LTCRUR,4990.92,5148.52,4990.92,5095,2.25,11432.12
2018-06-25 03-AM,LTCRUR,5094.5,5094.5,4990.92,4990.92,2.35,11922.45
2018-06-25 02-AM,LTCRUR,5030.26,5094.5,5030.26,5094.5,0.002346,11.93
2018-06-25 01-AM,LTCRUR,5122.9,5122.9,5030,5030.26,0.07208,364.42
2018-06-25 12-AM,LTCRUR,5117.16,5174.5,5029.09,5122.9,3.52,18139.13
2018-06-24 11-PM,LTCRUR,5152.38,5185.28,5117.16,5117.16,0.1224,632.42
2018-06-24 10-PM,LTCRUR,5213.94,5213.94,5048.8,5152.38,3.51,17863.42
2018-06-24 09-PM,LTCRUR,5226.27,5233.67,5213.94,5213.94,0.8999,4692.01
2018-06-24 08-PM,LTCRUR,5198.96,5226.27,5089.19,5226.27,7.05,36258.68
2018-06-24 07-PM,LTCRUR,5099.92,5198.96,5099.92,5198.96,3.32,16965.23
2018-06-24 06-PM,LTCRUR,5100.98,5200,5098.94,5099.92,3.95,20428.8
2018-06-24 05-PM,LTCRUR,5119.03,5185.83,5038.45,5100.98,3.38,17300.63
2018-06-24 04-PM,LTCRUR,4897.74,5119.03,4811.51,5119.03,11.4,56415.47
2018-06-24 03-PM,LTCRUR,5040,5040,4850,4897.74,3.67,18029.37
2018-06-24 02-PM,LTCRUR,5059.96,5123.12,4900,5040,10.88,54525.23
2018-06-24 01-PM,LTCRUR,5027.38,5086.07,5000.92,5059.96,3.9,19692.72
2018-06-24 12-PM,LTCRUR,5157.96,5157.96,5000.92,5027.38,9.76,49748.4
2018-06-24 11-AM,LTCRUR,5098,5199.93,5052.14,5157.96,9.36,48234.36
2018-06-24 10-AM,LTCRUR,5059.52,5100.52,5050,5098,28.85,147071.08
2018-06-24 09-AM,LTCRUR,5020.31,5134.26,4983.73,5059.52,43.61,220916.95
2018-06-24 08-AM,LTCRUR,5000,5049.13,4950.53,5020.31,4.01,20089.45
2018-06-24 07-AM,LTCRUR,5035.98,5071.32,5000,5000,8.09,40473.48
2018-06-24 06-AM,LTCRUR,5036.33,5071.68,5002,5035.98,13.27,66644.83
2018-06-24 05-AM,LTCRUR,5036.33,5089.89,5036.33,5036.33,3.13,15806.94
2018-06-24 04-AM,LTCRUR,5225.94,5225.94,5036.33,5036.33,16.61,85520.72
2018-06-24 03-AM,LTCRUR,5259.53,5259.53,5225.94,5225.94,1.75,9120.94
2018-06-24 02-AM,LTCRUR,5225,5265.42,5225,5259.53,1.0,5236.59
2018-06-24 01-AM,LTCRUR,5244.14,5335.45,5201.65,5225,3.34,17534.86
2018-06-24 12-AM,LTCRUR,5300,5313.45,5244.14,5244.14,1.09,5705.07
2018-06-23 11-PM,LTCRUR,5312.58,5400,5299.68,5300,14.92,79966.48
2018-06-23 10-PM,LTCRUR,5259.92,5362.74,5259.92,5312.58,3.96,21078.6
2018-06-23 09-PM,LTCRUR,5299.73,5299.73,5259.92,5259.92,1.66,8729.4
2018-06-23 08-PM,LTCRUR,5270,5321.36,5259.92,5299.73,3.0,15822.43
2018-06-23 07-PM,LTCRUR,5274.27,5290,5270,5270,4.72,24894.93
2018-06-23 06-PM,LTCRUR,5286.37,5344.3,5270,5274.27,4.32,23012.83
2018-06-23 05-PM,LTCRUR,5312.58,5312.63,5267.44,5286.37,2.83,14968.17
2018-06-23 04-PM,LTCRUR,5289.7,5335,5266.91,5312.58,0.8375,4434.43
2018-06-23 03-PM,LTCRUR,5336,5337,5268.07,5289.7,5.52,29367.26
2018-06-23 02-PM,LTCRUR,5335,5405.68,5335,5336,1.02,5459.53
2018-06-23 01-PM,LTCRUR,5414.16,5414.16,5335,5335,2.61,14028.99
2018-06-23 12-PM,LTCRUR,5400.67,5415,5379.12,5414.16,6.93,37338.73
2018-06-23 11-AM,LTCRUR,5425,5464.7,5371.52,5400.67,11.08,60010.21
2018-06-23 10-AM,LTCRUR,5411.91,5551.85,5400,5425,8.11,44141.42
2018-06-23 09-AM,LTCRUR,5400,5459.46,5371.39,5411.91,3.48,18822.06
2018-06-23 08-AM,LTCRUR,5367.66,5459.46,5367.66,5400,7.55,40966.43
2018-06-23 07-AM,LTCRUR,5400.18,5458.87,5361.15,5367.66,2.06,11080.14
2018-06-23 06-AM,LTCRUR,5460.06,5460.06,5335,5400.18,5.99,32308.84
2018-06-23 05-AM,LTCRUR,5472.84,5506.47,5428.29,5460.06,2.74,14893.09
2018-06-23 04-AM,LTCRUR,5522.4,5522.4,5472.84,5472.84,0.4309,2360.59
2018-06-23 03-AM,LTCRUR,5527.7,5603.23,5522.4,5522.4,2.28,12759.95
2018-06-23 02-AM,LTCRUR,5554.79,5698,5522.4,5527.7,2.69,15016.84
2018-06-23 01-AM,LTCRUR,5560.66,5560.66,5515.63,5554.79,0.081,449.93
2018-06-23 12-AM,LTCRUR,5560.66,5560.66,5494.96,5560.66,0.9097,5014.22
2018-06-22 11-PM,LTCRUR,5500.33,5560.66,5459.31,5560.66,0.7158,3976.04
2018-06-22 10-PM,LTCRUR,5335,5500.33,5335,5500.33,37.56,205380.3
2018-06-22 09-PM,LTCRUR,5479.65,5485,5332.25,5335,6.9,37281.97
2018-06-22 08-PM,LTCRUR,5535,5563.44,5415.45,5479.65,11.28,62216.14
2018-06-22 07-PM,LTCRUR,5613.88,5613.88,5520,5535,1.55,8618.66
2018-06-22 06-PM,LTCRUR,5587.47,5615,5500.33,5613.88,7.55,42089.0
2018-06-22 05-PM,LTCRUR,5536.32,5587.47,5509.1,5587.47,3.32,18298.71
2018-06-22 04-PM,LTCRUR,5492.54,5536.32,5425.21,5536.32,4.09,22468.73
2018-06-22 03-PM,LTCRUR,5452.18,5500,5414,5492.54,11.08,60771.94
2018-06-22 02-PM,LTCRUR,5455,5536.33,5414.85,5452.18,14.05,77006.02
2018-06-22 01-PM,LTCRUR,5560,5669.61,5455,5455,3.28,18163.11
2018-06-22 12-PM,LTCRUR,5631.61,5700,5500,5560,7.81,43921.56
2018-06-22 11-AM,LTCRUR,5610,5700,5550,5631.61,2.94,16459.17
2018-06-22 10-AM,LTCRUR,5501.81,5662.89,5501.81,5610,23.11,128694.05
2018-06-22 09-AM,LTCRUR,5638.05,5770.6,5457.14,5501.81,30.73,170419.28
2018-06-22 08-AM,LTCRUR,5713.99,5800,5638.05,5638.05,22.02,126214.92
2018-06-22 07-AM,LTCRUR,5811.64,5861.05,5702.87,5713.99,16.43,94412.61
2018-06-22 06-AM,LTCRUR,5850,5872.1,5800,5811.64,2.29,13320.45
2018-06-22 05-AM,LTCRUR,5872.34,5872.34,5848.78,5850,0.8586,5029.87
2018-06-22 04-AM,LTCRUR,5872.34,5872.34,5822.63,5872.34,0.4895,2874.03
2018-06-22 03-AM,LTCRUR,5880,5937.78,5814.66,5872.34,1.62,9496.94
2018-06-22 02-AM,LTCRUR,5950,5950,5857.01,5880,2.7,15937.43
2018-06-22 01-AM,LTCRUR,5997.34,5997.34,5950,5950,5.62,33464.33
2018-06-22 12-AM,LTCRUR,5968.26,5997.34,5959,5997.34,0.07815,468.65
2018-06-21 11-PM,LTCRUR,5953,6003.69,5953,5968.26,7.26,43264.31
2018-06-21 10-PM,LTCRUR,5978.38,6001.48,5951,5953,1.9,11420.59
2018-06-21 09-PM,LTCRUR,6003,6003.69,5950,5978.38,8.46,50453.6
2018-06-21 08-PM,LTCRUR,5940.85,6003.69,5940.85,6003,2.76,16471.44
2018-06-21 07-PM,LTCRUR,5999.75,6008.45,5935.62,5940.85,7.24,43283.17
2018-06-21 06-PM,LTCRUR,6000,6005.95,5961.3,5999.75,2.35,14124.13
2018-06-21 05-PM,LTCRUR,5980.81,6048,5958,6000,2.28,13713.11
2018-06-21 04-PM,LTCRUR,6012.58,6033.38,5946.11,5980.81,2.91,17477.54
2018-06-21 03-PM,LTCRUR,6013.38,6013.38,5969,6012.58,1.97,11823.71
2018-06-21 02-PM,LTCRUR,6000,6013.38,5924.04,6013.38,7.29,43421.74
2018-06-21 01-PM,LTCRUR,6080,6080,6000,6000,9.62,57986.47
2018-06-21 12-PM,LTCRUR,6094,6094,6000.5,6080,7.41,44694.15
2018-06-21 11-AM,LTCRUR,6036,6094,6000.1,6094,7.41,44886.67
2018-06-21 10-AM,LTCRUR,6000,6050,6000,6036,8.13,48976.65
2018-06-21 09-AM,LTCRUR,5986.85,6036,5986.85,6000,0.6735,4058.59
2018-06-21 08-AM,LTCRUR,6008.07,6066.56,5986.36,5986.85,3.47,20915.65
2018-06-21 07-AM,LTCRUR,6065.82,6070,5981.3,6008.07,8.41,50844.5
2018-06-21 06-AM,LTCRUR,6000,6094.16,6000,6065.82,13.77,83560.51
