Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-06-23 11-AM,BTCEUR,9319.61,9319.61,9300,9300,0.01383,128.6
2019-06-23 10-AM,BTCEUR,9339.99,9384.77,9251,9319.61,0.352,3275.65
2019-06-23 09-AM,BTCEUR,9343.1,9375.44,9300,9339.99,0.04119,383.71
2019-06-23 08-AM,BTCEUR,9343.1,9343.1,9343.1,9343.1,0.0,0.0
2019-06-23 07-AM,BTCEUR,9395.96,9400,9343.1,9343.1,0.02774,259.65
2019-06-23 06-AM,BTCEUR,9390.01,9463,9390.01,9395.96,0.04313,406.48
2019-06-23 05-AM,BTCEUR,9441.27,9441.27,9370.03,9390.01,0.01783,167.17
2019-06-23 04-AM,BTCEUR,9434.4,9441.27,9434.4,9441.27,0.0005307,5.01
2019-06-23 03-AM,BTCEUR,9434.4,9434.4,9434.4,9434.4,0.0,0.0
2019-06-23 02-AM,BTCEUR,9485.07,9485.07,9434.4,9434.4,0.003319,31.32
2019-06-23 01-AM,BTCEUR,9400,9485.07,9400,9485.07,0.001974,18.72
2019-06-23 12-AM,BTCEUR,9346.15,9400,9346.15,9400,0.5705,5339.44
2019-06-22 11-PM,BTCEUR,9138.7,9354.9,9138.7,9346.15,0.8051,7478.26
2019-06-22 10-PM,BTCEUR,9266.7,9289.22,9138.7,9138.7,0.2879,2649.87
2019-06-22 09-PM,BTCEUR,9354.9,9354.9,9266.7,9266.7,0.06247,579.09
2019-06-22 08-PM,BTCEUR,9354.9,9354.9,9353.31,9354.9,0.401,3751.43
2019-06-22 07-PM,BTCEUR,9310.77,9354.9,9138.36,9354.9,0.1349,1250.05
2019-06-22 06-PM,BTCEUR,9532.36,9532.36,9310.77,9310.77,0.1057,996.01
2019-06-22 05-PM,BTCEUR,9614.39,9614.39,9520.62,9532.36,0.1203,1151.57
2019-06-22 04-PM,BTCEUR,9559,9641.54,9559,9614.39,0.0453,435.83
2019-06-22 03-PM,BTCEUR,9419.28,9588.04,9402.52,9559,0.8677,8241.3
2019-06-22 02-PM,BTCEUR,9826.31,9826.31,9139.72,9419.28,4.424,41965.52
2019-06-22 01-PM,BTCEUR,9750,9826.31,9749.99,9826.31,0.1097,1077.04
2019-06-22 12-PM,BTCEUR,9550,9750,9540,9750,2.23,21556.44
2019-06-22 11-AM,BTCEUR,9634.84,9643.28,3328.67,9550,5.262,31702.47
2019-06-22 10-AM,BTCEUR,9451.52,9657.46,9400.6,9634.84,0.9475,9100.73
2019-06-22 09-AM,BTCEUR,8955.82,9607.51,8955.82,9451.52,0.2069,1964.03
2019-06-22 08-AM,BTCEUR,9350.12,9503.59,7501,8955.82,9.235,82283.69
2019-06-22 07-AM,BTCEUR,9518.64,9518.64,9336.67,9350.12,0.8217,7671.94
2019-06-22 06-AM,BTCEUR,9493.89,9518.64,9300,9518.64,0.1153,1082.87
2019-06-22 05-AM,BTCEUR,9138.99,9493.89,9138.99,9493.89,1.073,10103.86
2019-06-22 04-AM,BTCEUR,9515.55,9515.55,9138.99,9138.99,0.02416,225.4
2019-06-22 03-AM,BTCEUR,9475.65,9515.55,9463.83,9515.55,0.03051,290.01
2019-06-22 02-AM,BTCEUR,9175.34,9475.66,9175.34,9475.65,1.279,11888.61
2019-06-22 01-AM,BTCEUR,8936.44,9177.53,8936.44,9175.34,4.428,40418.76
2019-06-22 12-AM,BTCEUR,8938.56,8938.56,8936.44,8936.44,0.0145,129.59
2019-06-21 11-PM,BTCEUR,8748.56,8938.56,8730.61,8938.56,0.1413,1241.44
2019-06-21 10-PM,BTCEUR,8760,8760,8704.27,8748.56,0.01327,115.6
2019-06-21 09-PM,BTCEUR,8723.84,8779.93,8680.82,8760,0.01647,144.15
2019-06-21 08-PM,BTCEUR,8723.24,8723.84,8674.2,8723.84,0.1819,1582.37
2019-06-21 07-PM,BTCEUR,8731.05,8737.3,8710,8723.24,0.8944,7806.47
2019-06-21 06-PM,BTCEUR,8727.31,8755.98,8727.31,8731.05,0.1968,1722.15
2019-06-21 05-PM,BTCEUR,8727.89,8768.33,8706.95,8727.31,0.1591,1390.87
2019-06-21 04-PM,BTCEUR,8672.15,8755.46,8672.15,8727.89,0.3249,2834.77
2019-06-21 03-PM,BTCEUR,8696.01,8707.82,8667.41,8672.15,0.3307,2878.75
2019-06-21 02-PM,BTCEUR,8628.01,8696.01,8627.08,8696.01,1.29,11207.24
2019-06-21 01-PM,BTCEUR,8667.6,8865,8479.79,8628.01,37.32,328287.15
2019-06-21 12-PM,BTCEUR,8692.17,8692.17,8667.59,8667.6,0.002566,22.24
2019-06-21 11-AM,BTCEUR,8652.89,8692.17,8652.89,8692.17,0.285,2476.7
2019-06-21 10-AM,BTCEUR,8670.98,8670.98,8634.91,8652.89,0.1284,1110.88
2019-06-21 09-AM,BTCEUR,8597.45,8670.98,8595.23,8670.98,0.5028,4352.66
