Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2018-08-10 01-PM,BCHUSD,610.89,641.68,610.89,616.12,0.1001,61.72
2018-08-10 12-PM,BCHUSD,634.03,634.03,610.89,610.89,0.2011,123.09
2018-08-10 11-AM,BCHUSD,620.73,634.03,620.73,634.03,0.004427,2.81
2018-08-10 10-AM,BCHUSD,620.73,620.73,620.73,620.73,0.0,0.0
2018-08-10 09-AM,BCHUSD,628.52,628.52,620.52,620.73,1.24,771.14
2018-08-10 08-AM,BCHUSD,632.94,632.94,628.01,628.52,0.06213,39.05
2018-08-10 07-AM,BCHUSD,632.94,632.94,632.94,632.94,0.0,0.0
2018-08-10 06-AM,BCHUSD,653.52,653.52,632.94,632.94,0.01,6.33
2018-08-10 05-AM,BCHUSD,653.52,653.52,653.52,653.52,0.0,0.0
2018-08-10 04-AM,BCHUSD,653.52,653.52,653.52,653.52,0.0,0.0
2018-08-10 03-AM,BCHUSD,653.52,653.52,653.52,653.52,0.0,0.0
2018-08-10 02-AM,BCHUSD,645.65,653.52,645.65,653.52,0.006298,4.12
2018-08-10 01-AM,BCHUSD,645.65,645.65,645.65,645.65,0.0,0.0
2018-08-10 12-AM,BCHUSD,645.65,645.65,645.65,645.65,0.0,0.0
2018-08-09 11-PM,BCHUSD,645.65,645.65,645.65,645.65,0.0,0.0
2018-08-09 10-PM,BCHUSD,653.52,653.52,645.65,645.65,0.001212,0.7826
2018-08-09 09-PM,BCHUSD,641.63,653.52,641.63,653.52,0.0002625,0.1715
2018-08-09 08-PM,BCHUSD,641.63,641.63,641.63,641.63,0.0,0.0
2018-08-09 07-PM,BCHUSD,641.63,641.63,641.63,641.63,0.0,0.0
2018-08-09 06-PM,BCHUSD,641.63,641.63,641.63,641.63,0.0,0.0
2018-08-09 05-PM,BCHUSD,641.63,641.63,641.63,641.63,0.0,0.0
2018-08-09 04-PM,BCHUSD,642.22,650.3,641.63,641.63,0.52,335.16
2018-08-09 03-PM,BCHUSD,655,660.24,642.22,642.22,0.5585,363.28
2018-08-09 02-PM,BCHUSD,636.94,655,636.94,655,0.6963,452.18
2018-08-09 01-PM,BCHUSD,623.56,644.96,618.48,636.94,0.9706,615.38
