Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume HVN,Volume BTC
2017-12-29 04-AM,HVNBTC,5.55e-06,5.56e-06,5.49e-06,5.56e-06,28800.0,0.1597
2017-12-29 03-AM,HVNBTC,5.49e-06,5.55e-06,5.49e-06,5.55e-06,7780.0,0.04301
2017-12-29 02-AM,HVNBTC,5.74e-06,5.74e-06,5.49e-06,5.49e-06,97660.0,0.5421
2017-12-29 01-AM,HVNBTC,5.56e-06,5.74e-06,5.49e-06,5.74e-06,147160.0,0.8151
2017-12-29 12-AM,HVNBTC,5.88e-06,5.93e-06,5.49e-06,5.56e-06,437440.0,2.44
2017-12-28 11-PM,HVNBTC,5.85e-06,5.9e-06,5.6e-06,5.88e-06,128210.0,0.7332
2017-12-28 10-PM,HVNBTC,5.58e-06,6.08e-06,5.58e-06,5.85e-06,255050.0,1.49
2017-12-28 09-PM,HVNBTC,5.51e-06,5.6e-06,5.5e-06,5.58e-06,51680.0,0.2858
2017-12-28 08-PM,HVNBTC,5.3e-06,5.55e-06,5.3e-06,5.51e-06,160750.0,0.8852
2017-12-28 07-PM,HVNBTC,5.14e-06,5.31e-06,5.09e-06,5.3e-06,205950.0,1.07
2017-12-28 06-PM,HVNBTC,5.1e-06,5.18e-06,5.1e-06,5.14e-06,50800.0,0.2608
2017-12-28 05-PM,HVNBTC,4.98e-06,5.24e-06,4.93e-06,5.1e-06,242310.0,1.25
2017-12-28 04-PM,HVNBTC,4.7e-06,4.98e-06,4.68e-06,4.98e-06,76060.0,0.3715
2017-12-28 03-PM,HVNBTC,4.81e-06,4.9e-06,4.5e-06,4.7e-06,143510.0,0.6656
2017-12-28 02-PM,HVNBTC,4.97e-06,4.98e-06,4.7e-06,4.81e-06,178340.0,0.8722
2017-12-28 01-PM,HVNBTC,4.95e-06,4.97e-06,4.9e-06,4.97e-06,39340.0,0.1947
2017-12-28 12-PM,HVNBTC,4.86e-06,4.96e-06,4.85e-06,4.95e-06,77960.0,0.3815
2017-12-28 11-AM,HVNBTC,4.99e-06,4.99e-06,4.85e-06,4.86e-06,69180.0,0.3386
2017-12-28 10-AM,HVNBTC,5.01e-06,5.02e-06,4.99e-06,4.99e-06,236220.0,1.18
2017-12-28 09-AM,HVNBTC,5.12e-06,5.19e-06,5.0e-06,5.01e-06,117820.0,0.5922
2017-12-28 08-AM,HVNBTC,5.15e-06,5.19e-06,5.04e-06,5.12e-06,20210.0,0.1035
2017-12-28 07-AM,HVNBTC,5.39e-06,5.4e-06,5.03e-06,5.15e-06,107370.0,0.5593
2017-12-28 06-AM,HVNBTC,5.19e-06,5.4e-06,5.14e-06,5.39e-06,93590.0,0.4954
2017-12-28 05-AM,HVNBTC,5.05e-06,5.19e-06,5.0e-06,5.19e-06,33020.0,0.1696
2017-12-28 04-AM,HVNBTC,5.1e-06,5.11e-06,5.0e-06,5.05e-06,19020.0,0.09591
2017-12-28 03-AM,HVNBTC,5.03e-06,5.13e-06,5.02e-06,5.1e-06,55790.0,0.2845
2017-12-28 02-AM,HVNBTC,5.03e-06,5.1e-06,5.01e-06,5.03e-06,31390.0,0.1583
2017-12-28 01-AM,HVNBTC,5.08e-06,5.15e-06,5.01e-06,5.03e-06,25950.0,0.1305
2017-12-28 12-AM,HVNBTC,5.02e-06,5.11e-06,5.01e-06,5.08e-06,92680.0,0.4668
2017-12-27 11-PM,HVNBTC,5.2e-06,5.2e-06,5.02e-06,5.02e-06,65820.0,0.3372
2017-12-27 10-PM,HVNBTC,5.1e-06,5.37e-06,5.08e-06,5.2e-06,198600.0,1.03
2017-12-27 09-PM,HVNBTC,5.28e-06,5.34e-06,5.0e-06,5.1e-06,79980.0,0.4112
2017-12-27 08-PM,HVNBTC,5.29e-06,5.32e-06,5.09e-06,5.28e-06,115580.0,0.602
2017-12-27 07-PM,HVNBTC,5.22e-06,5.36e-06,5.12e-06,5.29e-06,194140.0,1.03
2017-12-27 06-PM,HVNBTC,5.41e-06,5.46e-06,5.13e-06,5.22e-06,74040.0,0.3975
2017-12-27 05-PM,HVNBTC,5.25e-06,5.42e-06,5.08e-06,5.41e-06,199640.0,1.05
2017-12-27 04-PM,HVNBTC,5.36e-06,5.43e-06,4.74e-06,5.25e-06,226150.0,1.19
2017-12-27 03-PM,HVNBTC,4.91e-06,5.36e-06,4.82e-06,5.36e-06,76230.0,0.3883
2017-12-27 02-PM,HVNBTC,4.81e-06,5.29e-06,4.81e-06,4.91e-06,325530.0,1.64
2017-12-27 01-PM,HVNBTC,4.5e-06,4.84e-06,4.5e-06,4.81e-06,107710.0,0.5024
2017-12-27 12-PM,HVNBTC,4.92e-06,4.92e-06,4.23e-06,4.5e-06,574690.0,2.62
2017-12-27 11-AM,HVNBTC,4.95e-06,5.04e-06,4.87e-06,4.92e-06,126280.0,0.6262
2017-12-27 10-AM,HVNBTC,4.93e-06,5.14e-06,4.87e-06,4.95e-06,242250.0,1.19
2017-12-27 09-AM,HVNBTC,5.0e-06,5.11e-06,4.91e-06,4.93e-06,67640.0,0.3354
2017-12-27 08-AM,HVNBTC,5.05e-06,5.11e-06,4.97e-06,5.0e-06,43050.0,0.2172
2017-12-27 07-AM,HVNBTC,4.79e-06,5.17e-06,4.53e-06,5.05e-06,93540.0,0.4585
2017-12-27 06-AM,HVNBTC,5.19e-06,5.19e-06,4.2e-06,4.79e-06,344740.0,1.61
2017-12-27 05-AM,HVNBTC,5.1e-06,5.29e-06,5.01e-06,5.19e-06,262570.0,1.32
2017-12-27 04-AM,HVNBTC,5.59e-06,5.67e-06,5.03e-06,5.1e-06,148290.0,0.7759
2017-12-27 03-AM,HVNBTC,5.7e-06,5.7e-06,5.05e-06,5.59e-06,177170.0,0.9552
2017-12-27 02-AM,HVNBTC,5.84e-06,5.91e-06,5.48e-06,5.7e-06,114860.0,0.6468
2017-12-27 01-AM,HVNBTC,5.82e-06,6.15e-06,5.75e-06,5.84e-06,327640.0,1.96
2017-12-27 12-AM,HVNBTC,6.13e-06,6.52e-06,5.48e-06,5.82e-06,434080.0,2.66
2017-12-26 11-PM,HVNBTC,5.74e-06,6.18e-06,5.59e-06,6.13e-06,121480.0,0.722
2017-12-26 10-PM,HVNBTC,5.6e-06,6.32e-06,5.42e-06,5.74e-06,337240.0,1.96
2017-12-26 09-PM,HVNBTC,4.98e-06,6.3e-06,4.98e-06,5.6e-06,1127750.0,6.24
2017-12-26 08-PM,HVNBTC,4.68e-06,5.28e-06,4.56e-06,4.98e-06,564800.0,2.74
2017-12-26 07-PM,HVNBTC,4.84e-06,4.85e-06,4.5e-06,4.68e-06,327790.0,1.51
2017-12-26 06-PM,HVNBTC,5.06e-06,5.4e-06,4.73e-06,4.84e-06,174280.0,0.8788
2017-12-26 05-PM,HVNBTC,4.94e-06,5.15e-06,4.9e-06,5.06e-06,140940.0,0.7041
2017-12-26 04-PM,HVNBTC,5.09e-06,5.41e-06,4.82e-06,4.94e-06,141540.0,0.7302
2017-12-26 03-PM,HVNBTC,4.78e-06,5.14e-06,4.65e-06,5.09e-06,174530.0,0.8278
2017-12-26 02-PM,HVNBTC,5.5e-06,5.5e-06,4.77e-06,4.78e-06,517180.0,2.61
2017-12-26 01-PM,HVNBTC,5.66e-06,5.7e-06,5.5e-06,5.5e-06,27740.0,0.1564
2017-12-26 12-PM,HVNBTC,5.47e-06,5.76e-06,5.47e-06,5.66e-06,31500.0,0.1797
2017-12-26 11-AM,HVNBTC,5.68e-06,5.8e-06,5.47e-06,5.47e-06,58340.0,0.3302
2017-12-26 10-AM,HVNBTC,5.39e-06,5.69e-06,5.34e-06,5.68e-06,39960.0,0.2178
2017-12-26 09-AM,HVNBTC,5.52e-06,5.52e-06,5.21e-06,5.39e-06,50590.0,0.2733
2017-12-26 08-AM,HVNBTC,5.66e-06,5.66e-06,5.2e-06,5.52e-06,49550.0,0.2686
2017-12-26 07-AM,HVNBTC,5.45e-06,5.77e-06,5.43e-06,5.66e-06,61550.0,0.3468
2017-12-26 06-AM,HVNBTC,5.94e-06,5.98e-06,5.2e-06,5.45e-06,89040.0,0.4858
2017-12-26 05-AM,HVNBTC,6.24e-06,6.24e-06,5.26e-06,5.94e-06,329540.0,1.83
2017-12-26 04-AM,HVNBTC,6.34e-06,6.34e-06,6.11e-06,6.24e-06,47040.0,0.2912
2017-12-26 03-AM,HVNBTC,5.76e-06,6.44e-06,5.66e-06,6.34e-06,115470.0,0.7141
2017-12-26 02-AM,HVNBTC,5.98e-06,6.08e-06,5.65e-06,5.76e-06,338140.0,1.97
2017-12-26 01-AM,HVNBTC,6.06e-06,6.06e-06,5.8e-06,5.98e-06,80450.0,0.4753
2017-12-26 12-AM,HVNBTC,6.34e-06,6.39e-06,5.88e-06,6.06e-06,121860.0,0.7326
2017-12-25 11-PM,HVNBTC,6.48e-06,6.5e-06,5.96e-06,6.34e-06,304370.0,1.86
2017-12-25 10-PM,HVNBTC,6.52e-06,6.72e-06,6.1e-06,6.48e-06,443060.0,2.78
2017-12-25 09-PM,HVNBTC,6.47e-06,6.54e-06,6.33e-06,6.52e-06,71990.0,0.4618
2017-12-25 08-PM,HVNBTC,6.53e-06,6.54e-06,6.47e-06,6.47e-06,229400.0,1.49
2017-12-25 07-PM,HVNBTC,6.59e-06,6.69e-06,6.3e-06,6.53e-06,233890.0,1.51
2017-12-25 06-PM,HVNBTC,6.47e-06,6.78e-06,6.4e-06,6.59e-06,85200.0,0.5628
2017-12-25 05-PM,HVNBTC,6.59e-06,6.61e-06,6.4e-06,6.47e-06,96470.0,0.6252
2017-12-25 04-PM,HVNBTC,6.66e-06,6.73e-06,6.55e-06,6.59e-06,57340.0,0.3795
2017-12-25 03-PM,HVNBTC,6.47e-06,6.74e-06,6.3e-06,6.66e-06,359390.0,2.32
2017-12-25 02-PM,HVNBTC,6.42e-06,6.79e-06,6.42e-06,6.47e-06,167500.0,1.09
2017-12-25 01-PM,HVNBTC,6.5e-06,6.8e-06,6.35e-06,6.42e-06,154420.0,1.02
2017-12-25 12-PM,HVNBTC,6.8e-06,6.97e-06,6.5e-06,6.5e-06,33730.0,0.2223
2017-12-25 11-AM,HVNBTC,6.9e-06,7.0e-06,6.45e-06,6.8e-06,231240.0,1.57
2017-12-25 10-AM,HVNBTC,6.68e-06,6.9e-06,6.11e-06,6.9e-06,396090.0,2.65
2017-12-25 09-AM,HVNBTC,6.66e-06,6.7e-06,6.4e-06,6.68e-06,341560.0,2.22
2017-12-25 08-AM,HVNBTC,6.63e-06,6.95e-06,6.6e-06,6.66e-06,60430.0,0.4107
2017-12-25 07-AM,HVNBTC,6.64e-06,6.74e-06,6.52e-06,6.63e-06,22370.0,0.1482
2017-12-25 06-AM,HVNBTC,6.73e-06,6.95e-06,6.51e-06,6.64e-06,205300.0,1.4
2017-12-25 05-AM,HVNBTC,6.58e-06,6.76e-06,6.54e-06,6.73e-06,62880.0,0.4203
2017-12-25 04-AM,HVNBTC,6.7e-06,6.7e-06,6.47e-06,6.58e-06,63680.0,0.4145
2017-12-25 03-AM,HVNBTC,6.65e-06,6.76e-06,6.53e-06,6.7e-06,44070.0,0.2951
2017-12-25 02-AM,HVNBTC,6.49e-06,6.7e-06,6.49e-06,6.65e-06,82650.0,0.547
2017-12-25 01-AM,HVNBTC,6.25e-06,6.58e-06,6.25e-06,6.49e-06,130590.0,0.8394
2017-12-25 12-AM,HVNBTC,6.33e-06,6.65e-06,6.21e-06,6.25e-06,82100.0,0.5257
2017-12-24 11-PM,HVNBTC,6.65e-06,6.65e-06,6.26e-06,6.33e-06,151300.0,0.9571
2017-12-24 10-PM,HVNBTC,6.91e-06,6.91e-06,6.61e-06,6.65e-06,61580.0,0.4133
2017-12-24 09-PM,HVNBTC,6.84e-06,7.06e-06,6.79e-06,6.91e-06,54360.0,0.3763
2017-12-24 08-PM,HVNBTC,6.55e-06,6.86e-06,6.55e-06,6.84e-06,56350.0,0.3795
2017-12-24 07-PM,HVNBTC,6.5e-06,6.55e-06,6.34e-06,6.55e-06,24160.0,0.1554
2017-12-24 06-PM,HVNBTC,6.85e-06,6.88e-06,6.33e-06,6.5e-06,98690.0,0.6613
2017-12-24 05-PM,HVNBTC,6.96e-06,7.01e-06,6.83e-06,6.85e-06,16300.0,0.1123
2017-12-24 04-PM,HVNBTC,7.0e-06,7.04e-06,6.83e-06,6.96e-06,35550.0,0.2445
2017-12-24 03-PM,HVNBTC,6.68e-06,7.0e-06,6.68e-06,7.0e-06,225960.0,1.56
2017-12-24 02-PM,HVNBTC,6.21e-06,6.69e-06,6.2e-06,6.68e-06,141220.0,0.9065
2017-12-24 01-PM,HVNBTC,6.32e-06,6.42e-06,6.0e-06,6.21e-06,293850.0,1.81
2017-12-24 12-PM,HVNBTC,6.63e-06,6.63e-06,6.17e-06,6.32e-06,101560.0,0.654
2017-12-24 11-AM,HVNBTC,6.68e-06,6.7e-06,6.5e-06,6.63e-06,94110.0,0.6204
2017-12-24 10-AM,HVNBTC,6.66e-06,6.69e-06,6.49e-06,6.68e-06,169410.0,1.11
2017-12-24 09-AM,HVNBTC,6.79e-06,6.79e-06,6.53e-06,6.66e-06,45410.0,0.3023
2017-12-24 08-AM,HVNBTC,6.95e-06,6.95e-06,6.59e-06,6.79e-06,71970.0,0.484
2017-12-24 07-AM,HVNBTC,7.17e-06,7.17e-06,6.94e-06,6.95e-06,14700.0,0.1028
2017-12-24 06-AM,HVNBTC,6.97e-06,7.38e-06,6.88e-06,7.17e-06,44170.0,0.3165
2017-12-24 05-AM,HVNBTC,6.55e-06,7.4e-06,6.53e-06,6.97e-06,194740.0,1.37
2017-12-24 04-AM,HVNBTC,6.46e-06,6.64e-06,6.46e-06,6.55e-06,14750.0,0.09633
2017-12-24 03-AM,HVNBTC,6.49e-06,6.89e-06,6.27e-06,6.46e-06,69140.0,0.4565
2017-12-24 02-AM,HVNBTC,6.78e-06,6.88e-06,5.4e-06,6.49e-06,1204170.0,6.9
2017-12-24 01-AM,HVNBTC,7.0e-06,7.24e-06,6.27e-06,6.78e-06,323460.0,2.19
2017-12-24 12-AM,HVNBTC,7.07e-06,7.24e-06,6.0e-06,7.0e-06,843770.0,5.52
2017-12-23 11-PM,HVNBTC,7.58e-06,8.49e-06,6.99e-06,7.07e-06,579980.0,4.26
2017-12-23 10-PM,HVNBTC,7.82e-06,7.85e-06,7.4e-06,7.58e-06,476120.0,3.6
2017-12-23 09-PM,HVNBTC,8.0e-06,8.9e-06,7.67e-06,7.82e-06,411960.0,3.45
2017-12-23 08-PM,HVNBTC,8.13e-06,8.41e-06,7.61e-06,8.0e-06,287220.0,2.28
2017-12-23 07-PM,HVNBTC,7.44e-06,8.49e-06,7.22e-06,8.13e-06,526780.0,4.22
2017-12-23 06-PM,HVNBTC,7.96e-06,7.97e-06,7.42e-06,7.44e-06,84780.0,0.6369
2017-12-23 05-PM,HVNBTC,8.12e-06,8.12e-06,7.68e-06,7.96e-06,157360.0,1.24
2017-12-23 04-PM,HVNBTC,7.19e-06,8.18e-06,7.18e-06,8.12e-06,829180.0,6.39
2017-12-23 03-PM,HVNBTC,7.05e-06,7.19e-06,6.84e-06,7.19e-06,113140.0,0.8018
2017-12-23 02-PM,HVNBTC,7.02e-06,7.18e-06,7.02e-06,7.05e-06,26440.0,0.1876
2017-12-23 01-PM,HVNBTC,6.84e-06,7.23e-06,6.72e-06,7.02e-06,295280.0,2.05
2017-12-23 12-PM,HVNBTC,6.89e-06,6.91e-06,6.71e-06,6.84e-06,73060.0,0.4995
2017-12-23 11-AM,HVNBTC,6.12e-06,6.89e-06,5.9e-06,6.89e-06,172700.0,1.09
2017-12-23 10-AM,HVNBTC,6.2e-06,6.2e-06,5.81e-06,6.12e-06,254330.0,1.52
2017-12-23 09-AM,HVNBTC,6.36e-06,6.48e-06,6.16e-06,6.2e-06,130540.0,0.8204
2017-12-23 08-AM,HVNBTC,6.85e-06,6.85e-06,6.21e-06,6.36e-06,62380.0,0.4041
2017-12-23 07-AM,HVNBTC,6.83e-06,6.86e-06,6.79e-06,6.85e-06,9480.0,0.06485
2017-12-23 06-AM,HVNBTC,6.8e-06,6.85e-06,6.69e-06,6.83e-06,133690.0,0.8997
2017-12-23 05-AM,HVNBTC,6.9e-06,6.95e-06,6.71e-06,6.8e-06,46880.0,0.3189
2017-12-23 04-AM,HVNBTC,6.9e-06,6.96e-06,6.79e-06,6.9e-06,196260.0,1.35
2017-12-23 03-AM,HVNBTC,6.87e-06,6.9e-06,6.75e-06,6.9e-06,58550.0,0.4022
2017-12-23 02-AM,HVNBTC,6.4e-06,6.89e-06,6.4e-06,6.87e-06,30080.0,0.2055
2017-12-23 01-AM,HVNBTC,6.82e-06,6.98e-06,6.4e-06,6.4e-06,187870.0,1.27
2017-12-23 12-AM,HVNBTC,6.84e-06,6.84e-06,6.35e-06,6.82e-06,83790.0,0.565
2017-12-22 11-PM,HVNBTC,7.02e-06,7.02e-06,6.71e-06,6.84e-06,200830.0,1.35
2017-12-22 10-PM,HVNBTC,7.16e-06,7.16e-06,6.71e-06,7.02e-06,158330.0,1.08
2017-12-22 09-PM,HVNBTC,7.03e-06,7.27e-06,6.82e-06,7.16e-06,142110.0,1.01
2017-12-22 08-PM,HVNBTC,7.1e-06,7.15e-06,6.72e-06,7.03e-06,384410.0,2.64
2017-12-22 07-PM,HVNBTC,7.11e-06,7.4e-06,7.02e-06,7.1e-06,294370.0,2.14
2017-12-22 06-PM,HVNBTC,6.66e-06,7.15e-06,6.66e-06,7.11e-06,333300.0,2.25
2017-12-22 05-PM,HVNBTC,6.53e-06,6.71e-06,6.43e-06,6.66e-06,248720.0,1.63
2017-12-22 04-PM,HVNBTC,6.6e-06,6.6e-06,6.42e-06,6.53e-06,276750.0,1.8
2017-12-22 03-PM,HVNBTC,5.94e-06,6.6e-06,5.81e-06,6.6e-06,447800.0,2.82
2017-12-22 02-PM,HVNBTC,6.71e-06,6.71e-06,5.54e-06,5.94e-06,674470.0,4.04
2017-12-22 01-PM,HVNBTC,6.95e-06,7.03e-06,6.68e-06,6.71e-06,99460.0,0.6765
2017-12-22 12-PM,HVNBTC,7.2e-06,7.26e-06,6.89e-06,6.95e-06,92050.0,0.6462
2017-12-22 11-AM,HVNBTC,7.19e-06,7.22e-06,7.0e-06,7.2e-06,66750.0,0.4754
2017-12-22 10-AM,HVNBTC,6.96e-06,7.48e-06,6.86e-06,7.19e-06,199570.0,1.41
2017-12-22 09-AM,HVNBTC,6.36e-06,7.14e-06,6.36e-06,6.96e-06,180720.0,1.25
2017-12-22 08-AM,HVNBTC,6.51e-06,7.3e-06,5.48e-06,6.36e-06,341360.0,2.14
2017-12-22 07-AM,HVNBTC,6.99e-06,7.19e-06,4.59e-06,6.51e-06,767750.0,4.35
2017-12-22 06-AM,HVNBTC,6.5e-06,7.47e-06,6.5e-06,6.99e-06,113350.0,0.807
2017-12-22 05-AM,HVNBTC,6.58e-06,6.93e-06,6.0e-06,6.5e-06,195900.0,1.23
2017-12-22 04-AM,HVNBTC,6.61e-06,7.5e-06,6.01e-06,6.58e-06,490530.0,3.22
2017-12-22 03-AM,HVNBTC,6.66e-06,7.38e-06,6.1e-06,6.61e-06,804320.0,5.24
2017-12-22 02-AM,HVNBTC,6.89e-06,7.42e-06,6.3e-06,6.66e-06,435760.0,3.0
2017-12-22 01-AM,HVNBTC,7.62e-06,8.0e-06,6.55e-06,6.89e-06,565120.0,4.19
2017-12-22 12-AM,HVNBTC,8.19e-06,8.34e-06,7.62e-06,7.62e-06,117160.0,0.9253
2017-12-21 11-PM,HVNBTC,8.65e-06,8.97e-06,7.75e-06,8.19e-06,406130.0,3.38
2017-12-21 10-PM,HVNBTC,8.6e-06,8.99e-06,7.72e-06,8.65e-06,185240.0,1.56
2017-12-21 09-PM,HVNBTC,7.94e-06,8.7e-06,7.54e-06,8.6e-06,523550.0,4.18
2017-12-21 08-PM,HVNBTC,8.55e-06,8.61e-06,7.62e-06,7.94e-06,850280.0,6.84
2017-12-21 07-PM,HVNBTC,9.35e-06,9.38e-06,8.49e-06,8.55e-06,643710.0,5.72
2017-12-21 06-PM,HVNBTC,1.018e-05,1.018e-05,9.11e-06,9.35e-06,336150.0,3.28
2017-12-21 05-PM,HVNBTC,9.17e-06,1.082e-05,8.4e-06,1.018e-05,1754400.0,17.11
2017-12-21 04-PM,HVNBTC,9.34e-06,9.35e-06,9.05e-06,9.17e-06,57320.0,0.5276
2017-12-21 03-PM,HVNBTC,9.12e-06,9.58e-06,8.92e-06,9.34e-06,94810.0,0.8729
2017-12-21 02-PM,HVNBTC,9.11e-06,9.9e-06,8.9e-06,9.12e-06,149890.0,1.39
2017-12-21 01-PM,HVNBTC,9.66e-06,1.004e-05,8.85e-06,9.11e-06,455030.0,4.33
2017-12-21 12-PM,HVNBTC,9.33e-06,9.66e-06,8.51e-06,9.66e-06,332160.0,3.11
2017-12-21 11-AM,HVNBTC,9.64e-06,9.64e-06,9.15e-06,9.33e-06,70100.0,0.6547
2017-12-21 10-AM,HVNBTC,9.26e-06,9.64e-06,9.15e-06,9.64e-06,66750.0,0.6293
2017-12-21 09-AM,HVNBTC,9.93e-06,9.93e-06,9.0e-06,9.26e-06,189110.0,1.79
2017-12-21 08-AM,HVNBTC,9.92e-06,1.019e-05,9.46e-06,9.93e-06,217830.0,2.18
2017-12-21 07-AM,HVNBTC,9.57e-06,9.99e-06,9.54e-06,9.92e-06,141960.0,1.39
2017-12-21 06-AM,HVNBTC,9.17e-06,9.88e-06,9.04e-06,9.57e-06,102300.0,0.9641
2017-12-21 05-AM,HVNBTC,9.13e-06,9.43e-06,9.1e-06,9.17e-06,57430.0,0.5336
2017-12-21 04-AM,HVNBTC,9.55e-06,9.99e-06,9.04e-06,9.13e-06,399370.0,3.87
2017-12-21 03-AM,HVNBTC,9.14e-06,9.58e-06,9.12e-06,9.55e-06,171490.0,1.61
2017-12-21 02-AM,HVNBTC,8.89e-06,9.34e-06,8.77e-06,9.14e-06,115770.0,1.06
2017-12-21 01-AM,HVNBTC,8.56e-06,9.0e-06,8.56e-06,8.89e-06,36940.0,0.322
2017-12-21 12-AM,HVNBTC,8.71e-06,8.9e-06,8.51e-06,8.56e-06,86230.0,0.745
2017-12-20 11-PM,HVNBTC,8.93e-06,9.56e-06,8.7e-06,8.71e-06,135560.0,1.22
2017-12-20 10-PM,HVNBTC,7.99e-06,9.53e-06,7.82e-06,8.93e-06,349670.0,3.0
2017-12-20 09-PM,HVNBTC,9.47e-06,9.48e-06,7.99e-06,7.99e-06,599280.0,5.1
2017-12-20 08-PM,HVNBTC,9.32e-06,9.58e-06,9.23e-06,9.47e-06,84530.0,0.7893
2017-12-20 07-PM,HVNBTC,9.68e-06,9.86e-06,9.24e-06,9.32e-06,184510.0,1.74
2017-12-20 06-PM,HVNBTC,8.98e-06,1.006e-05,8.86e-06,9.68e-06,392260.0,3.77
2017-12-20 05-PM,HVNBTC,9.55e-06,9.57e-06,8.51e-06,8.98e-06,569560.0,5.05
2017-12-20 04-PM,HVNBTC,9.97e-06,1.023e-05,9.55e-06,9.55e-06,466030.0,4.59
2017-12-20 03-PM,HVNBTC,9.63e-06,9.97e-06,9.5e-06,9.97e-06,74410.0,0.7268
2017-12-20 02-PM,HVNBTC,9.66e-06,9.79e-06,9.43e-06,9.63e-06,56680.0,0.5453
2017-12-20 01-PM,HVNBTC,9.88e-06,1.001e-05,9.48e-06,9.66e-06,107740.0,1.05
2017-12-20 12-PM,HVNBTC,9.23e-06,1.026e-05,9.23e-06,9.88e-06,447970.0,4.35
2017-12-20 11-AM,HVNBTC,9.06e-06,9.38e-06,9.06e-06,9.23e-06,133470.0,1.24
2017-12-20 10-AM,HVNBTC,8.85e-06,9.12e-06,8.85e-06,9.06e-06,85690.0,0.7691
2017-12-20 09-AM,HVNBTC,8.98e-06,8.98e-06,8.01e-06,8.85e-06,55070.0,0.4761
2017-12-20 08-AM,HVNBTC,8.93e-06,9.29e-06,8.88e-06,8.98e-06,152000.0,1.38
2017-12-20 07-AM,HVNBTC,8.58e-06,9.17e-06,7.53e-06,8.93e-06,761570.0,6.21
2017-12-20 06-AM,HVNBTC,9.29e-06,9.3e-06,8.53e-06,8.58e-06,172080.0,1.54
2017-12-20 05-AM,HVNBTC,9.37e-06,9.38e-06,9.18e-06,9.29e-06,26330.0,0.244
2017-12-20 04-AM,HVNBTC,9.02e-06,9.38e-06,9.0e-06,9.37e-06,145080.0,1.35
2017-12-20 03-AM,HVNBTC,9.13e-06,9.38e-06,8.51e-06,9.02e-06,137280.0,1.27
2017-12-20 02-AM,HVNBTC,7.68e-06,9.23e-06,7.43e-06,9.13e-06,284980.0,2.34
2017-12-20 01-AM,HVNBTC,7.54e-06,9.0e-06,7.3e-06,7.68e-06,491200.0,3.96
2017-12-20 12-AM,HVNBTC,9.3e-06,9.39e-06,7.22e-06,7.54e-06,797070.0,6.57
2017-12-19 11-PM,HVNBTC,9.34e-06,9.39e-06,9.17e-06,9.3e-06,232720.0,2.17
2017-12-19 10-PM,HVNBTC,9.36e-06,9.5e-06,9.0e-06,9.34e-06,368130.0,3.42
2017-12-19 09-PM,HVNBTC,1.013e-05,1.027e-05,9.2e-06,9.36e-06,261240.0,2.57
2017-12-19 08-PM,HVNBTC,9.95e-06,1.028e-05,9.95e-06,1.013e-05,110430.0,1.12
2017-12-19 07-PM,HVNBTC,1.02e-05,1.022e-05,9.9e-06,9.95e-06,60700.0,0.6128
2017-12-19 06-PM,HVNBTC,9.6e-06,1.02e-05,9.6e-06,1.02e-05,121860.0,1.22
2017-12-19 05-PM,HVNBTC,9.5e-06,1.022e-05,9.5e-06,9.6e-06,280390.0,2.78
2017-12-19 04-PM,HVNBTC,9.36e-06,9.59e-06,9.36e-06,9.5e-06,39910.0,0.377
2017-12-19 03-PM,HVNBTC,9.28e-06,1.028e-05,9.1e-06,9.36e-06,566360.0,5.48
2017-12-19 02-PM,HVNBTC,9.65e-06,9.89e-06,9.19e-06,9.28e-06,183810.0,1.76
2017-12-19 01-PM,HVNBTC,9.63e-06,9.85e-06,9.18e-06,9.65e-06,209520.0,2.01
2017-12-19 12-PM,HVNBTC,1.035e-05,1.035e-05,9.19e-06,9.63e-06,250300.0,2.44
2017-12-19 11-AM,HVNBTC,1.036e-05,1.036e-05,9.61e-06,1.035e-05,738850.0,7.36
2017-12-19 10-AM,HVNBTC,1.08e-05,1.084e-05,9.63e-06,1.036e-05,185720.0,1.92
2017-12-19 09-AM,HVNBTC,1.104e-05,1.104e-05,1.042e-05,1.08e-05,323700.0,3.47
2017-12-19 08-AM,HVNBTC,1.007e-05,1.13e-05,1.006e-05,1.104e-05,403710.0,4.38
2017-12-19 07-AM,HVNBTC,9.8e-06,1.007e-05,9.78e-06,1.007e-05,266270.0,2.65
2017-12-19 06-AM,HVNBTC,9.66e-06,9.89e-06,9.66e-06,9.8e-06,126710.0,1.25
2017-12-19 05-AM,HVNBTC,9.69e-06,9.79e-06,9.33e-06,9.66e-06,300790.0,2.92
2017-12-19 04-AM,HVNBTC,9.59e-06,9.69e-06,9.57e-06,9.69e-06,108020.0,1.04
2017-12-19 03-AM,HVNBTC,9.3e-06,9.59e-06,9.23e-06,9.59e-06,184300.0,1.73
2017-12-19 02-AM,HVNBTC,9.6e-06,9.6e-06,9.05e-06,9.3e-06,77490.0,0.7279
2017-12-19 01-AM,HVNBTC,9.45e-06,9.7e-06,9.35e-06,9.6e-06,82670.0,0.7913
2017-12-19 12-AM,HVNBTC,9.01e-06,9.55e-06,8.7e-06,9.45e-06,538180.0,4.89
2017-12-18 11-PM,HVNBTC,8.81e-06,9.05e-06,8.81e-06,9.01e-06,337330.0,3.03
