Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-07-26 09-PM,BTCEUR,8847.9,8858.4,8788.4,8829.3,131.9,1163025.63
2019-07-26 08-PM,BTCEUR,8877.4,8883.5,8771.9,8847.9,122.24,1081496.36
2019-07-26 07-PM,BTCEUR,8834.6,8890,8834.6,8877.4,144.93,1284878.67
2019-07-26 06-PM,BTCEUR,8804.6,8861.4,8796.4,8834.6,80.22,707710.04
2019-07-26 05-PM,BTCEUR,8827.1,8836.4,8779,8804.6,119.05,1047617.3
2019-07-26 04-PM,BTCEUR,8817.6,8888,8799.9,8827.1,232.94,2056580.31
2019-07-26 03-PM,BTCEUR,8795.4,8832.8,8782.8,8817.6,150.21,1322949.43
2019-07-26 02-PM,BTCEUR,8810.1,8815.5,8734.7,8795.4,370.46,3250757.81
2019-07-26 01-PM,BTCEUR,8802,8822.6,8745.6,8810.1,322.92,2841188.42
2019-07-26 12-PM,BTCEUR,8821.2,8873.4,8778,8802,345.9,3050497.79
2019-07-26 11-AM,BTCEUR,8803.8,8842.9,8800,8821.2,199.07,1756365.08
2019-07-26 10-AM,BTCEUR,8819.1,8823.4,8770.1,8803.8,191.3,1682695.44
2019-07-26 09-AM,BTCEUR,8815,8822.3,8775.9,8819.1,197.02,1734915.82
2019-07-26 08-AM,BTCEUR,8805.8,8815.3,8774.8,8815,158.35,1392386.8
2019-07-26 07-AM,BTCEUR,8724.3,8824.4,8724.3,8805.8,235.1,2065938.03
2019-07-26 06-AM,BTCEUR,8745,8753.2,8675.5,8724.3,221.19,1929504.32
2019-07-26 05-AM,BTCEUR,8753.9,8758.2,8726.5,8745,101.74,889955.29
2019-07-26 04-AM,BTCEUR,8730,8756.5,8713.5,8753.9,59.37,518730.51
2019-07-26 03-AM,BTCEUR,8712.9,8755.8,8679.8,8730,122.31,1066639.47
2019-07-26 02-AM,BTCEUR,8740.2,8740.2,8705.2,8712.9,34.6,301851.7
