Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT
2019-03-11 06-AM,ETHUSDT,133.87,134.34,133.24,134.28,21009.08,2810534.58
2019-03-11 05-AM,ETHUSDT,135.27,135.4,132.98,133.87,21549.23,2900872.22
2019-03-11 04-AM,ETHUSDT,135.82,135.94,135.2,135.27,9507.11,1288814.21
2019-03-11 03-AM,ETHUSDT,135.79,136.15,135.74,135.82,9141.88,1242647.28
2019-03-11 02-AM,ETHUSDT,135.73,136.09,135.63,135.79,4038.91,548754.11
2019-03-11 01-AM,ETHUSDT,135.63,136.12,135.51,135.73,4615.06,626901.23
2019-03-11 12-AM,ETHUSDT,135.37,136.1,135.3,135.63,7366.73,999412.94
2019-03-10 11-PM,ETHUSDT,136.11,136.49,135.2,135.37,7967.5,1083273.45
2019-03-10 10-PM,ETHUSDT,135.87,136.46,135.62,136.11,5236.36,712456.72
2019-03-10 09-PM,ETHUSDT,135.24,136.49,135.23,135.87,12169.91,1654025.63
2019-03-10 08-PM,ETHUSDT,134.56,135.38,134.46,135.24,4904.1,662233.28
2019-03-10 07-PM,ETHUSDT,134.65,134.73,134.13,134.56,7390.72,993432.43
2019-03-10 06-PM,ETHUSDT,135.11,135.14,134.51,134.65,6119.43,825368.39
2019-03-10 05-PM,ETHUSDT,134.8,135.49,134.8,135.11,4742.87,641334.83
2019-03-10 04-PM,ETHUSDT,135.29,135.48,134.5,134.8,7546.88,1018530.67
2019-03-10 03-PM,ETHUSDT,135.46,135.83,135.09,135.29,6377.37,864133.45
2019-03-10 02-PM,ETHUSDT,134.78,135.55,134.76,135.46,6384.38,863358.43
2019-03-10 01-PM,ETHUSDT,135.35,135.48,134.61,134.78,5843.42,789692.74
2019-03-10 12-PM,ETHUSDT,135.18,136.13,135.13,135.35,7532.04,1021808.82
2019-03-10 11-AM,ETHUSDT,135.2,135.71,135.05,135.18,5156.75,698382.47
2019-03-10 10-AM,ETHUSDT,135.17,135.5,134.94,135.2,5482.42,741272.96
2019-03-10 09-AM,ETHUSDT,135.29,135.68,134.9,135.17,6572.67,889262.78
2019-03-10 08-AM,ETHUSDT,134.93,135.87,134.71,135.29,11523.37,1558970.31
2019-03-10 07-AM,ETHUSDT,134.9,135.1,134,134.93,13871.46,1866267.44
2019-03-10 06-AM,ETHUSDT,135.92,136.02,134.17,134.9,21370.52,2888457.14
2019-03-10 05-AM,ETHUSDT,136.04,136.69,135.58,135.92,9153.86,1244739.41
2019-03-10 04-AM,ETHUSDT,136.5,136.53,135.5,136.04,12194.83,1657935.72
2019-03-10 03-AM,ETHUSDT,136.5,136.62,136.21,136.5,8044.2,1097395.56
2019-03-10 02-AM,ETHUSDT,137.28,137.48,136.43,136.5,7201.76,986240.29
2019-03-10 01-AM,ETHUSDT,136.95,137.5,136.82,137.28,7006.97,961169.87
2019-03-10 12-AM,ETHUSDT,137.27,137.29,136.68,136.95,7828.22,1072128.79
2019-03-09 11-PM,ETHUSDT,136.9,137.42,136.75,137.27,6863.43,940963.27
2019-03-09 10-PM,ETHUSDT,136.4,137.12,136.03,136.9,6436.16,879470.0
2019-03-09 09-PM,ETHUSDT,136.7,136.82,136.35,136.4,4812.76,657259.31
2019-03-09 08-PM,ETHUSDT,136.97,137.11,136.27,136.7,6091.23,832351.92
2019-03-09 07-PM,ETHUSDT,137.1,137.24,136.68,136.97,4468.06,612199.78
2019-03-09 06-PM,ETHUSDT,136.27,137.34,136.1,137.1,9130.45,1249288.73
2019-03-09 05-PM,ETHUSDT,136.29,136.62,135.32,136.27,15910.99,2165096.58
2019-03-09 04-PM,ETHUSDT,137.56,138,135.92,136.29,20888.33,2860333.37
2019-03-09 03-PM,ETHUSDT,137.89,138.34,136.88,137.56,17614.22,2424570.23
2019-03-09 02-PM,ETHUSDT,136.78,137.98,136.6,137.89,12759.28,1751221.89
2019-03-09 01-PM,ETHUSDT,137.75,138.65,136.16,136.78,17894.45,2457113.98
2019-03-09 12-PM,ETHUSDT,137.27,137.91,137.27,137.75,6827.81,940064.55
2019-03-09 11-AM,ETHUSDT,136.93,137.98,136.93,137.27,6416.09,881888.7
2019-03-09 10-AM,ETHUSDT,137.58,138,136.82,136.93,6071.46,835354.75
2019-03-09 09-AM,ETHUSDT,137.45,138.61,137.21,137.58,11911.02,1641301.98
2019-03-09 08-AM,ETHUSDT,137.09,137.56,136.79,137.45,10547.18,1447145.84
2019-03-09 07-AM,ETHUSDT,137.32,138.15,136.49,137.09,21004.04,2885487.82
2019-03-09 06-AM,ETHUSDT,135.28,137.7,135.22,137.32,28920.99,3962190.91
2019-03-09 05-AM,ETHUSDT,134.48,135.29,134.4,135.28,7536.97,1017394.36
2019-03-09 04-AM,ETHUSDT,134.37,134.68,134.2,134.48,6767.31,909535.34
2019-03-09 03-AM,ETHUSDT,134.72,134.86,134.36,134.37,7028.65,946187.55
2019-03-09 02-AM,ETHUSDT,134.47,134.78,133.93,134.72,6922.88,930493.26
2019-03-09 01-AM,ETHUSDT,134.24,135.14,134.16,134.47,8917.65,1200750.07
2019-03-09 12-AM,ETHUSDT,133.52,135,132.93,134.24,18482.23,2476617.76
2019-03-08 11-PM,ETHUSDT,133.11,133.75,132.57,133.52,17233.84,2294532.4
2019-03-08 10-PM,ETHUSDT,135.95,135.96,130.62,133.11,54867.2,7270166.97
2019-03-08 09-PM,ETHUSDT,137.78,137.96,135.95,135.95,17798.34,2438792.49
2019-03-08 08-PM,ETHUSDT,138.23,139.34,137.39,137.78,22019.17,3042866.69
2019-03-08 07-PM,ETHUSDT,136.74,138.26,136.62,138.23,10150.12,1394833.48
2019-03-08 06-PM,ETHUSDT,136.95,137.09,136.62,136.74,5388.84,737332.71
2019-03-08 05-PM,ETHUSDT,137,137.14,136.67,136.95,9256.96,1267134.93
2019-03-08 04-PM,ETHUSDT,137.24,137.6,136.67,137,8682.76,1189878.59
2019-03-08 03-PM,ETHUSDT,137.4,137.49,137,137.24,9177.51,1259325.57
2019-03-08 02-PM,ETHUSDT,136.98,137.65,136.57,137.4,15139.05,2077591.85
2019-03-08 01-PM,ETHUSDT,136.34,136.99,136.09,136.98,7381.88,1007558.58
2019-03-08 12-PM,ETHUSDT,136.31,136.53,135.9,136.34,14217.78,1936882.79
2019-03-08 11-AM,ETHUSDT,136.83,137.15,136.06,136.31,7991.99,1090118.61
2019-03-08 10-AM,ETHUSDT,136.07,137.06,136,136.83,11304.07,1542207.05
2019-03-08 09-AM,ETHUSDT,136.26,136.4,135.49,136.07,7338.11,998364.29
2019-03-08 08-AM,ETHUSDT,136.42,137.15,136.08,136.26,9080.96,1240251.2
2019-03-08 07-AM,ETHUSDT,137.04,137.18,136,136.42,15493.02,2113727.44
2019-03-08 06-AM,ETHUSDT,137.05,138,136.81,137.04,18913.97,2598770.35
2019-03-08 05-AM,ETHUSDT,136.51,137.52,136.4,137.05,9028.36,1235911.39
2019-03-08 04-AM,ETHUSDT,135.82,136.77,135.74,136.51,6267.4,854369.27
2019-03-08 03-AM,ETHUSDT,136.23,136.52,135.17,135.82,10824.06,1469903.63
2019-03-08 02-AM,ETHUSDT,136,136.54,135.93,136.23,6521.84,888642.21
2019-03-08 01-AM,ETHUSDT,136.79,137,135.72,136,13662.91,1862243.13
2019-03-08 12-AM,ETHUSDT,136.81,137.5,135.83,136.79,10686.58,1460203.88
2019-03-07 11-PM,ETHUSDT,137.33,137.56,136.27,136.81,9711.46,1328012.87
2019-03-07 10-PM,ETHUSDT,137.85,138.28,137.14,137.33,8186.2,1127482.57
2019-03-07 09-PM,ETHUSDT,137.64,137.9,137.28,137.85,6448.99,887321.43
2019-03-07 08-PM,ETHUSDT,137.4,137.7,137.02,137.64,6496.71,892358.49
2019-03-07 07-PM,ETHUSDT,137.46,137.88,137.24,137.4,5678.57,780959.03
2019-03-07 06-PM,ETHUSDT,137.13,137.59,136.7,137.46,7159.12,981921.71
2019-03-07 05-PM,ETHUSDT,137.53,137.77,136.72,137.13,11310.67,1552668.83
2019-03-07 04-PM,ETHUSDT,136.62,137.57,136.61,137.53,11181.78,1533892.19
2019-03-07 03-PM,ETHUSDT,137.44,138.05,136.56,136.62,17827.7,2448842.1
2019-03-07 02-PM,ETHUSDT,137.03,137.74,136.01,137.44,12357.56,1689861.08
2019-03-07 01-PM,ETHUSDT,137.62,137.92,136.72,137.03,11528.48,1583832.52
2019-03-07 12-PM,ETHUSDT,136.53,138.15,135.8,137.62,15199.04,2082353.95
2019-03-07 11-AM,ETHUSDT,136.22,136.83,136.13,136.53,9440.92,1288898.67
2019-03-07 10-AM,ETHUSDT,136.84,136.84,135.2,136.22,20106.0,2735020.09
2019-03-07 09-AM,ETHUSDT,137.01,137.13,136.3,136.84,11084.39,1515312.48
2019-03-07 08-AM,ETHUSDT,137.96,137.98,136.75,137.01,7674.37,1054465.28
2019-03-07 07-AM,ETHUSDT,137.66,137.97,137.34,137.96,7642.61,1052245.7
2019-03-07 06-AM,ETHUSDT,137.58,137.83,136.68,137.66,14718.15,2021546.99
2019-03-07 05-AM,ETHUSDT,139.49,139.68,136.8,137.58,23342.75,3221693.9
2019-03-07 04-AM,ETHUSDT,138.7,140.2,138.69,139.49,20235.85,2821107.89
2019-03-07 03-AM,ETHUSDT,138.52,139.35,138.06,138.7,14726.23,2041789.03
2019-03-07 02-AM,ETHUSDT,138.39,138.6,137.73,138.52,8912.27,1231537.9
2019-03-07 01-AM,ETHUSDT,138.15,139.02,137.84,138.39,19366.43,2681220.22
2019-03-07 12-AM,ETHUSDT,137.4,138.54,136.5,138.15,17801.86,2451589.81
2019-03-06 11-PM,ETHUSDT,137.6,137.92,137.26,137.4,9669.05,1330541.91
2019-03-06 10-PM,ETHUSDT,136.95,137.73,136.64,137.6,8748.38,1199941.62
2019-03-06 09-PM,ETHUSDT,136.33,137.42,135.77,136.95,9976.39,1362297.75
2019-03-06 08-PM,ETHUSDT,136.94,136.95,136.29,136.33,7565.1,1033833.99
2019-03-06 07-PM,ETHUSDT,137.22,137.62,136.74,136.94,6781.18,930364.32
2019-03-06 06-PM,ETHUSDT,136.96,137.22,136.29,137.22,7070.0,966642.6
2019-03-06 05-PM,ETHUSDT,137.79,137.88,136.87,136.96,8656.69,1187135.08
2019-03-06 04-PM,ETHUSDT,137.9,138.06,136.57,137.79,18474.85,2536241.41
2019-03-06 03-PM,ETHUSDT,136.55,138,136.53,137.9,19656.36,2704230.93
2019-03-06 02-PM,ETHUSDT,136.96,137.03,135.26,136.55,23242.16,3165523.9
2019-03-06 01-PM,ETHUSDT,137.6,138,136.65,136.96,16116.2,2211456.62
2019-03-06 12-PM,ETHUSDT,138.65,138.66,137.6,137.6,15004.47,2074137.86
2019-03-06 11-AM,ETHUSDT,137.2,138.81,137.1,138.65,21204.22,2922017.71
2019-03-06 10-AM,ETHUSDT,137.53,140.29,136.5,137.2,55095.81,7606754.97
2019-03-06 09-AM,ETHUSDT,136.34,137.81,136.14,137.53,15548.15,2131076.18
2019-03-06 08-AM,ETHUSDT,137.2,137.23,135.8,136.34,13147.76,1794853.41
2019-03-06 07-AM,ETHUSDT,137.2,137.9,136.49,137.2,18287.18,2506344.67
2019-03-06 06-AM,ETHUSDT,135.48,137.49,135.22,137.2,16149.63,2205762.91
2019-03-06 05-AM,ETHUSDT,135.3,136.08,135.16,135.48,8319.22,1128498.82
2019-03-06 04-AM,ETHUSDT,135.13,135.49,134.15,135.3,10903.14,1472126.07
2019-03-06 03-AM,ETHUSDT,136.1,136.31,134.96,135.13,10938.09,1481791.04
2019-03-06 02-AM,ETHUSDT,135.42,136.18,135.24,136.1,10441.71,1416950.61
2019-03-06 01-AM,ETHUSDT,135.76,136.13,134.25,135.42,21695.06,2934740.62
2019-03-06 12-AM,ETHUSDT,136.72,139.38,133.33,135.76,60463.01,8251184.53
2019-03-05 11-PM,ETHUSDT,135.52,136.92,135.11,136.72,13163.32,1788724.77
2019-03-05 10-PM,ETHUSDT,135.49,135.96,134.78,135.52,8981.34,1215306.72
2019-03-05 09-PM,ETHUSDT,135.62,135.97,134.14,135.49,23242.5,3138715.07
2019-03-05 08-PM,ETHUSDT,136.65,136.85,135.37,135.62,14405.21,1962663.42
2019-03-05 07-PM,ETHUSDT,135.95,136.96,135.75,136.65,15193.12,2070933.58
2019-03-05 06-PM,ETHUSDT,136.39,136.55,135.25,135.95,17562.86,2387670.31
2019-03-05 05-PM,ETHUSDT,135.7,136.92,135.27,136.39,21379.37,2908884.51
2019-03-05 04-PM,ETHUSDT,133.95,137.84,133.94,135.7,59412.8,8087986.53
2019-03-05 03-PM,ETHUSDT,133.47,134.71,133.29,133.95,23576.68,3158989.9
2019-03-05 02-PM,ETHUSDT,134.74,134.94,132.35,133.47,41170.05,5503562.38
2019-03-05 01-PM,ETHUSDT,128.91,135,128.59,134.74,81559.86,10806056.58
2019-03-05 12-PM,ETHUSDT,128.21,129.46,128.07,128.91,20585.73,2647874.57
2019-03-05 11-AM,ETHUSDT,128.11,128.67,127.61,128.21,12380.62,1585855.06
2019-03-05 10-AM,ETHUSDT,128.37,128.55,127.44,128.11,10835.87,1386814.65
2019-03-05 09-AM,ETHUSDT,128.86,128.97,128.01,128.37,16147.34,2074856.62
2019-03-05 08-AM,ETHUSDT,127.61,128.99,127.41,128.86,21350.58,2734663.76
2019-03-05 07-AM,ETHUSDT,126.63,128.41,126.61,127.61,17470.09,2226416.5
2019-03-05 06-AM,ETHUSDT,126.38,127.63,126.38,126.63,16174.42,2052327.94
2019-03-05 05-AM,ETHUSDT,126.43,126.87,126,126.38,10989.86,1389449.29
2019-03-05 04-AM,ETHUSDT,125.81,126.7,125.74,126.43,10868.18,1371425.44
2019-03-05 03-AM,ETHUSDT,125.32,126.2,125.26,125.81,9643.4,1213098.66
2019-03-05 02-AM,ETHUSDT,125.69,125.83,125.19,125.32,8223.28,1031534.36
2019-03-05 01-AM,ETHUSDT,125.98,126.56,125.5,125.69,8902.69,1122786.17
2019-03-05 12-AM,ETHUSDT,125.65,126.38,125.64,125.98,4465.11,562804.16
2019-03-04 11-PM,ETHUSDT,125.21,125.95,124.57,125.65,8160.65,1022915.15
2019-03-04 10-PM,ETHUSDT,125.99,126.44,125.13,125.21,7358.32,925951.13
2019-03-04 09-PM,ETHUSDT,126.36,126.68,125.77,125.99,9196.53,1160660.14
2019-03-04 08-PM,ETHUSDT,125.53,127.55,125.51,126.36,18386.77,2328849.7
2019-03-04 07-PM,ETHUSDT,125.45,125.72,124.86,125.53,14651.37,1835623.45
2019-03-04 06-PM,ETHUSDT,126,126.12,125.14,125.45,12168.23,1529042.94
2019-03-04 05-PM,ETHUSDT,125.76,126.39,125.72,126,8694.86,1096602.41
2019-03-04 04-PM,ETHUSDT,125.7,126.41,125.56,125.76,11134.56,1403459.71
2019-03-04 03-PM,ETHUSDT,125.71,126.62,125.42,125.7,10562.83,1330665.41
2019-03-04 02-PM,ETHUSDT,125.05,126.21,124.9,125.71,10142.05,1272648.83
2019-03-04 01-PM,ETHUSDT,124.2,125.54,123.73,125.05,11383.58,1419744.98
2019-03-04 12-PM,ETHUSDT,124.52,125.37,124,124.2,10844.24,1352973.2
2019-03-04 11-AM,ETHUSDT,124.24,125.68,123.9,124.52,20177.88,2519423.36
2019-03-04 10-AM,ETHUSDT,124.78,125.24,122.6,124.24,47616.56,5894939.38
2019-03-04 09-AM,ETHUSDT,125.94,126.24,124.5,124.78,16166.03,2029068.43
2019-03-04 08-AM,ETHUSDT,126.74,127.15,125.12,125.94,13691.75,1728308.05
2019-03-04 07-AM,ETHUSDT,127.44,127.8,126.69,126.74,7193.15,915968.84
2019-03-04 06-AM,ETHUSDT,127.19,127.6,126.52,127.44,13656.99,1736308.02
2019-03-04 05-AM,ETHUSDT,127.09,127.67,125.67,127.19,39374.63,4989330.92
2019-03-04 04-AM,ETHUSDT,128.76,128.86,126.55,127.09,34800.17,4438008.7
2019-03-04 03-AM,ETHUSDT,129.06,129.26,127.65,128.76,25206.52,3240138.79
2019-03-04 02-AM,ETHUSDT,130.48,130.51,128.91,129.06,11924.25,1545406.94
2019-03-04 01-AM,ETHUSDT,130.87,131.11,129.94,130.48,10511.0,1371112.41
2019-03-04 12-AM,ETHUSDT,130.6,131.01,129.84,130.87,15230.53,1988056.03
2019-03-03 11-PM,ETHUSDT,131.11,131.27,128.01,130.6,30893.18,4010592.25
2019-03-03 10-PM,ETHUSDT,131.33,131.54,130.84,131.11,3754.33,492800.27
2019-03-03 09-PM,ETHUSDT,131.61,131.68,130.93,131.33,4115.8,540540.4
2019-03-03 08-PM,ETHUSDT,131.15,131.74,131.08,131.61,3607.8,473971.29
2019-03-03 07-PM,ETHUSDT,131.56,131.56,130.89,131.15,5961.25,781775.33
2019-03-03 06-PM,ETHUSDT,131.56,131.73,131.19,131.56,5479.09,720448.74
2019-03-03 05-PM,ETHUSDT,131.76,132.26,131.49,131.56,6916.42,912305.67
2019-03-03 04-PM,ETHUSDT,131.26,132.14,130.7,131.76,15769.17,2073590.53
2019-03-03 03-PM,ETHUSDT,131.88,132.08,131,131.26,13725.78,1805384.21
2019-03-03 02-PM,ETHUSDT,132.59,132.73,131.73,131.88,8721.67,1154579.17
2019-03-03 01-PM,ETHUSDT,133.51,133.51,131.16,132.59,20939.9,2773057.77
2019-03-03 12-PM,ETHUSDT,133.63,133.78,133.21,133.51,7778.13,1038024.8
2019-03-03 11-AM,ETHUSDT,133.8,134.22,133.58,133.63,4977.54,666605.36
2019-03-03 10-AM,ETHUSDT,133.76,133.99,133.53,133.8,3492.71,467313.62
2019-03-03 09-AM,ETHUSDT,133.64,134.13,133.53,133.76,5231.49,699503.9
2019-03-03 08-AM,ETHUSDT,133.75,134.6,133.08,133.64,12867.76,1723950.78
2019-03-03 07-AM,ETHUSDT,133.58,134.49,133.45,133.75,7520.11,1006953.08
2019-03-03 06-AM,ETHUSDT,133.79,134,133.34,133.58,5507.4,736602.5
2019-03-03 05-AM,ETHUSDT,133.24,133.84,133.24,133.79,3468.77,463373.69
2019-03-03 04-AM,ETHUSDT,133.59,134.01,133.2,133.24,6454.99,863090.74
2019-03-03 03-AM,ETHUSDT,133.37,133.74,133.21,133.59,3485.9,465345.96
2019-03-03 02-AM,ETHUSDT,133.84,134.14,132.86,133.37,5783.2,772081.09
2019-03-03 01-AM,ETHUSDT,134.2,134.41,133.46,133.84,8779.32,1176256.18
2019-03-03 12-AM,ETHUSDT,132.56,134.54,132.53,134.2,19163.62,2566974.93
2019-03-02 11-PM,ETHUSDT,131.79,132.6,131.78,132.56,4132.92,546908.44
2019-03-02 10-PM,ETHUSDT,132.82,132.87,131.22,131.79,4692.41,619123.79
2019-03-02 09-PM,ETHUSDT,132.23,132.85,131.96,132.82,3942.62,522105.13
2019-03-02 08-PM,ETHUSDT,132.82,132.95,131.77,132.23,6760.84,895133.83
2019-03-02 07-PM,ETHUSDT,131.6,132.93,131.48,132.82,9941.98,1314562.79
2019-03-02 06-PM,ETHUSDT,130.6,132.16,130.34,131.6,10517.59,1382119.46
2019-03-02 05-PM,ETHUSDT,131.44,131.98,130.5,130.6,12046.99,1582906.88
2019-03-02 04-PM,ETHUSDT,132.03,133.07,130.4,131.44,28902.29,3808891.07
2019-03-02 03-PM,ETHUSDT,132.82,132.94,131.93,132.03,7668.61,1015803.32
2019-03-02 02-PM,ETHUSDT,132.75,133.29,132.44,132.82,8127.62,1080260.64
2019-03-02 01-PM,ETHUSDT,133.15,133.76,132.53,132.75,7597.93,1013236.48
2019-03-02 12-PM,ETHUSDT,133.65,133.86,132.89,133.15,8812.66,1175000.39
2019-03-02 11-AM,ETHUSDT,132.87,134.33,132.77,133.65,14099.57,1885086.44
2019-03-02 10-AM,ETHUSDT,132.19,133,131.9,132.87,10382.45,1374213.15
2019-03-02 09-AM,ETHUSDT,132.49,133,131.65,132.19,14315.33,1897011.48
2019-03-02 08-AM,ETHUSDT,132.72,132.82,130.03,132.49,42449.1,5577688.4
2019-03-02 07-AM,ETHUSDT,133.88,133.98,132.15,132.72,13894.54,1850584.42
2019-03-02 06-AM,ETHUSDT,134.04,134.44,133.66,133.88,10761.78,1442564.94
2019-03-02 05-AM,ETHUSDT,134.6,134.83,133.9,134.04,17091.03,2295312.64
2019-03-02 04-AM,ETHUSDT,135.53,135.58,133.2,134.6,22368.82,3002926.78
2019-03-02 03-AM,ETHUSDT,135.71,135.8,135.32,135.53,4611.69,625164.77
2019-03-02 02-AM,ETHUSDT,135.7,135.81,135.38,135.71,6856.41,929758.17
2019-03-02 01-AM,ETHUSDT,135.7,136.09,135.57,135.7,6902.11,937268.51
2019-03-02 12-AM,ETHUSDT,135.32,136.12,134.99,135.7,8008.08,1086861.37
2019-03-01 11-PM,ETHUSDT,135.75,136.17,134.9,135.32,16099.8,2180567.98
2019-03-01 10-PM,ETHUSDT,136.76,137.14,135.28,135.75,19009.15,2584523.04
2019-03-01 09-PM,ETHUSDT,136.25,136.85,136.15,136.76,7238.64,988252.89
2019-03-01 08-PM,ETHUSDT,136.6,136.92,136.22,136.25,7672.9,1047828.48
2019-03-01 07-PM,ETHUSDT,136.89,137.22,136.52,136.6,8494.46,1162497.89
2019-03-01 06-PM,ETHUSDT,137.32,137.44,136.54,136.89,11798.43,1615092.85
2019-03-01 05-PM,ETHUSDT,136.68,137.95,136.59,137.32,21219.5,2916281.26
2019-03-01 04-PM,ETHUSDT,135.77,137.8,135.64,136.68,21958.87,3001042.19
2019-03-01 03-PM,ETHUSDT,135.81,136.04,135.42,135.77,11417.46,1549531.35
2019-03-01 02-PM,ETHUSDT,135.71,135.87,135.42,135.81,9577.08,1298578.56
2019-03-01 01-PM,ETHUSDT,135.53,135.87,135,135.71,13147.14,1779108.39
2019-03-01 12-PM,ETHUSDT,135.62,135.72,135,135.53,9386.13,1271150.22
2019-03-01 11-AM,ETHUSDT,135.83,135.96,135.4,135.62,11631.97,1578279.16
2019-03-01 10-AM,ETHUSDT,136.11,136.4,135.67,135.83,12839.48,1745251.87
2019-03-01 09-AM,ETHUSDT,136.11,136.95,136.02,136.11,23934.6,3263090.43
2019-03-01 08-AM,ETHUSDT,136.3,136.34,135.79,136.11,14551.96,1979970.87
2019-03-01 07-AM,ETHUSDT,136.02,136.4,135,136.3,20381.32,2768533.76
2019-03-01 06-AM,ETHUSDT,136.25,136.64,136,136.02,8030.78,1094416.27
2019-03-01 05-AM,ETHUSDT,136.28,136.55,136.23,136.25,6965.7,950092.71
2019-03-01 04-AM,ETHUSDT,136.21,136.35,135.9,136.28,5723.44,779197.16
2019-03-01 03-AM,ETHUSDT,135.62,136.64,135.5,136.21,8292.08,1128483.07
2019-03-01 02-AM,ETHUSDT,135.87,135.97,135.51,135.62,8762.84,1189432.67
2019-03-01 01-AM,ETHUSDT,135.82,135.99,135.24,135.87,8681.77,1177744.62
2019-03-01 12-AM,ETHUSDT,135.34,136.26,135.32,135.82,7801.75,1059307.1
2019-02-28 11-PM,ETHUSDT,135.47,136.5,135.03,135.34,8900.19,1207688.27
2019-02-28 10-PM,ETHUSDT,135.68,135.91,134.77,135.47,7446.44,1007735.53
2019-02-28 09-PM,ETHUSDT,135.67,136.07,135.11,135.68,7907.88,1073670.42
2019-02-28 08-PM,ETHUSDT,136.04,136.05,134.73,135.67,21990.31,2978739.82
2019-02-28 07-PM,ETHUSDT,136.53,138,134.83,136.04,32063.15,4365590.44
2019-02-28 06-PM,ETHUSDT,135.59,137.07,134.9,136.53,19229.62,2613885.7
2019-02-28 05-PM,ETHUSDT,136.09,136.9,134.2,135.59,34513.94,4687348.81
2019-02-28 04-PM,ETHUSDT,136.76,137.98,133.74,136.09,61945.04,8421039.94
2019-02-28 03-PM,ETHUSDT,136.78,139,132.1,136.76,86753.61,11816553.95
2019-02-28 02-PM,ETHUSDT,136.38,137.2,136.22,136.78,17072.08,2334323.76
2019-02-28 01-PM,ETHUSDT,136.6,136.67,136.05,136.38,9506.56,1296549.26
2019-02-28 12-PM,ETHUSDT,136.9,137.28,135.95,136.6,14891.72,2035014.77
2019-02-28 11-AM,ETHUSDT,136.47,137.48,136.35,136.9,12869.76,1761804.81
2019-02-28 10-AM,ETHUSDT,136.05,136.93,135.81,136.47,21966.33,2993928.41
2019-02-28 09-AM,ETHUSDT,136.75,137.39,136,136.05,24825.69,3390608.92
2019-02-28 08-AM,ETHUSDT,135.6,138.15,135.6,136.75,27008.46,3692821.43
2019-02-28 07-AM,ETHUSDT,135.64,135.95,134.75,135.6,24628.0,3332074.71
2019-02-28 06-AM,ETHUSDT,136.79,136.79,135.54,135.64,13734.28,1868120.08
2019-02-28 05-AM,ETHUSDT,136.34,137.17,136.3,136.79,12344.63,1687987.33
2019-02-28 04-AM,ETHUSDT,136.02,136.82,135.81,136.34,10143.58,1383291.93
2019-02-28 03-AM,ETHUSDT,135.54,136.42,135.3,136.02,15581.92,2115841.74
2019-02-28 02-AM,ETHUSDT,137.01,137.29,134.98,135.54,13908.47,1892596.02
2019-02-28 01-AM,ETHUSDT,136.63,137.9,136.52,137.01,21938.75,3010397.93
2019-02-28 12-AM,ETHUSDT,135.02,137.04,134.12,136.63,27906.85,3780546.6
2019-02-27 11-PM,ETHUSDT,132.2,135.54,131.77,135.02,45655.32,6129815.48
2019-02-27 10-PM,ETHUSDT,131.75,132.42,130.34,132.2,16851.76,2210117.36
2019-02-27 09-PM,ETHUSDT,129.63,131.8,128.94,131.75,47048.86,6145100.98
2019-02-27 08-PM,ETHUSDT,135.64,135.64,126.84,129.63,101049.15,13220007.75
2019-02-27 07-PM,ETHUSDT,136.13,136.5,135,135.64,17048.16,2312046.47
2019-02-27 06-PM,ETHUSDT,137.06,137.18,136,136.13,9214.27,1257946.0
2019-02-27 05-PM,ETHUSDT,136.58,137.22,136.41,137.06,10270.25,1405149.69
2019-02-27 04-PM,ETHUSDT,137.03,137.52,136.4,136.58,13698.44,1876382.05
2019-02-27 03-PM,ETHUSDT,137.31,137.52,136.91,137.03,13697.04,1879393.86
2019-02-27 02-PM,ETHUSDT,139.48,139.5,135.62,137.31,39863.94,5476392.79
2019-02-27 01-PM,ETHUSDT,138.13,140.29,138.13,139.48,27993.41,3895255.38
2019-02-27 12-PM,ETHUSDT,138.6,138.8,137.9,138.13,12140.36,1679492.8
2019-02-27 11-AM,ETHUSDT,137.9,138.65,137.8,138.6,8817.32,1218610.85
2019-02-27 10-AM,ETHUSDT,137.91,138.4,137.82,137.9,11671.04,1611892.4
2019-02-27 09-AM,ETHUSDT,137.93,138.38,137.83,137.91,13571.71,1874627.63
2019-02-27 08-AM,ETHUSDT,138.16,138.92,137.77,137.93,29091.37,4026464.03
2019-02-27 07-AM,ETHUSDT,136.32,138.58,136.32,138.16,39059.99,5376988.15
2019-02-27 06-AM,ETHUSDT,136.69,136.78,136.07,136.32,9006.24,1228796.23
2019-02-27 05-AM,ETHUSDT,135.88,136.86,135.81,136.69,11857.61,1616442.39
2019-02-27 04-AM,ETHUSDT,135.92,136.5,135.8,135.88,11723.71,1595905.21
2019-02-27 03-AM,ETHUSDT,135.8,136.06,135.56,135.92,9969.39,1354208.54
2019-02-27 02-AM,ETHUSDT,135.05,136.23,135.05,135.8,10407.88,1411617.69
2019-02-27 01-AM,ETHUSDT,135.58,135.73,134.89,135.05,7720.49,1043680.39
2019-02-27 12-AM,ETHUSDT,136.22,136.28,134.48,135.58,14866.94,2012171.9
2019-02-26 11-PM,ETHUSDT,136.22,136.7,135.89,136.22,5954.4,811159.01
2019-02-26 10-PM,ETHUSDT,135.34,136.53,135.2,136.22,6006.1,815640.22
2019-02-26 09-PM,ETHUSDT,135.09,136.16,135.02,135.34,8945.46,1213055.32
2019-02-26 08-PM,ETHUSDT,135.02,135.5,134.72,135.09,12194.37,1648544.34
