Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LIZ,Volume ARUR
2018-08-08 05-PM,LIZARUR,228,228,214,214,17.21,3694.69
2018-08-08 04-PM,LIZARUR,215.5,228,215,228,39.38,8935.36
2018-08-08 03-PM,LIZARUR,216,217,215.5,215.5,0.2841,61.38
2018-08-08 02-PM,LIZARUR,216,216,216,216,0.0,0.0
2018-08-08 01-PM,LIZARUR,229,229,216,216,7.74,1679.3
2018-08-08 12-PM,LIZARUR,229,229,217,229,0.484,110.48
2018-08-08 11-AM,LIZARUR,215,229,215,229,12.14,2769.82
2018-08-08 10-AM,LIZARUR,215,229,215,215,2.0,444.0
2018-08-08 09-AM,LIZARUR,213,229,213,215,28.03,6131.07
2018-08-08 08-AM,LIZARUR,239,239,213,213,83.1,17768.69
2018-08-08 07-AM,LIZARUR,213.01,240,213.01,239,0.2894,69.17
2018-08-08 06-AM,LIZARUR,213.01,213.01,213.01,213.01,0.0,0.0
2018-08-08 05-AM,LIZARUR,230,230,213.01,213.01,72.36,15769.18
2018-08-08 04-AM,LIZARUR,224.1,254,224.1,230,23.56,5505.47
2018-08-08 03-AM,LIZARUR,240,240,224.1,224.1,18.88,4304.98
2018-08-08 02-AM,LIZARUR,230,240,230,240,68.02,16324.13
2018-08-08 01-AM,LIZARUR,255,255,230,230,0.01569,3.61
2018-08-08 12-AM,LIZARUR,255,255,255,255,0.0,0.0
2018-08-07 11-PM,LIZARUR,255,255,255,255,0.0,0.0
2018-08-07 10-PM,LIZARUR,255,255,255,255,0.0,0.0
2018-08-07 09-PM,LIZARUR,255,255,255,255,1.0,255.0
2018-08-07 08-PM,LIZARUR,229.5,255,229.5,255,1.0,255.0
2018-08-07 07-PM,LIZARUR,229.5,229.5,229.5,229.5,0.0,0.0
2018-08-07 06-PM,LIZARUR,255,255,229.5,229.5,110.27,27966.81
2018-08-07 05-PM,LIZARUR,253.99,255,252.99,255,8.68,2211.09
2018-08-07 04-PM,LIZARUR,225,253.99,225,253.99,0.6055,152.02
2018-08-07 03-PM,LIZARUR,238,255,225,225,11.5,2726.65
2018-08-07 02-PM,LIZARUR,255,255,238,238,0.6437,153.2
2018-08-07 01-PM,LIZARUR,224.1,260,224.1,255,8.24,1976.77
2018-08-07 12-PM,LIZARUR,270,270,221,224.1,19.42,4404.53
2018-08-07 11-AM,LIZARUR,250,271,250,270,1.17,317.62
2018-08-07 10-AM,LIZARUR,260,272,250,250,7.83,2018.37
2018-08-07 09-AM,LIZARUR,232.5,260,232.5,260,3.23,805.79
2018-08-07 08-AM,LIZARUR,214.12,246.9,214.12,232.5,38.27,9379.59
2018-08-07 07-AM,LIZARUR,245.52,247,214.12,214.12,98.84,24322.02
2018-08-07 06-AM,LIZARUR,247,247,245.52,245.52,34.71,8567.58
2018-08-07 05-AM,LIZARUR,240.87,247,233.75,247,14.75,3477.45
2018-08-07 04-AM,LIZARUR,214.01,240.87,214.01,240.87,60.1,14413.11
2018-08-07 03-AM,LIZARUR,211,240,211,214.01,0.2001,45.42
2018-08-07 02-AM,LIZARUR,211,211,211,211,0.0,0.0
2018-08-07 01-AM,LIZARUR,247,247,211,211,0.4052,85.5
2018-08-07 12-AM,LIZARUR,247,247,247,247,0.0,0.0
2018-08-06 11-PM,LIZARUR,247,247,247,247,0.0,0.0
2018-08-06 10-PM,LIZARUR,245,247,224,247,32.04,7892.03
2018-08-06 09-PM,LIZARUR,238,245,238,245,0.01921,4.71
2018-08-06 08-PM,LIZARUR,226.01,238,226.01,238,1.74,407.99
2018-08-06 07-PM,LIZARUR,227,240,226.01,226.01,1.14,265.54
2018-08-06 06-PM,LIZARUR,246.68,247,227,227,134.97,32971.84
2018-08-06 05-PM,LIZARUR,230,247,230,246.68,97.27,23935.98
2018-08-06 04-PM,LIZARUR,240,240,225,230,0.4869,109.61
2018-08-06 03-PM,LIZARUR,239,247,220.1,240,32.24,7791.09
2018-08-06 02-PM,LIZARUR,233.1,247,233.1,239,54.36,13338.81
2018-08-06 01-PM,LIZARUR,247,247,233.1,233.1,27.51,6555.21
2018-08-06 12-PM,LIZARUR,247,247.1,213,247,4.92,1091.27
2018-08-06 11-AM,LIZARUR,272,272,231,247,72.2,18062.14
2018-08-06 10-AM,LIZARUR,251,272,251,272,18.73,4711.82
2018-08-06 09-AM,LIZARUR,267,287.78,251,251,67.75,18594.41
2018-08-06 08-AM,LIZARUR,267,267,267,267,0.01385,3.7
2018-08-06 07-AM,LIZARUR,266.55,267.4,266.55,267,3.67,980.77
2018-08-06 06-AM,LIZARUR,288,288,266.55,266.55,6.47,1724.04
2018-08-06 05-AM,LIZARUR,263.7,288,263.7,288,3.08,865.93
2018-08-06 04-AM,LIZARUR,281,281,263.7,263.7,0.799,223.72
2018-08-06 03-AM,LIZARUR,260,281,260,281,0.01989,5.59
2018-08-06 02-AM,LIZARUR,257.01,289,257.01,260,2.97,833.66
2018-08-06 01-AM,LIZARUR,265.9,265.9,257.01,257.01,0.02275,5.85
2018-08-06 12-AM,LIZARUR,277.66,277.66,256,265.9,11.9,3091.02
2018-08-05 11-PM,LIZARUR,277.66,277.66,277.66,277.66,0.0,0.0
2018-08-05 10-PM,LIZARUR,289,289,256,277.66,9.95,2696.45
2018-08-05 09-PM,LIZARUR,287,289,287,289,3.73,1077.76
2018-08-05 08-PM,LIZARUR,255,290,248,287,35.51,9082.12
2018-08-05 07-PM,LIZARUR,255,284.15,255,255,52.83,13500.15
2018-08-05 06-PM,LIZARUR,264,264,255,255,9.11,2331.91
2018-08-05 05-PM,LIZARUR,294,294,264,264,12.13,3227.92
2018-08-05 04-PM,LIZARUR,295.4,295.4,294,294,2.51,737.38
2018-08-05 03-PM,LIZARUR,295.5,295.5,295.4,295.4,3.06,903.63
2018-08-05 02-PM,LIZARUR,253,295.5,253,295.5,54.73,15373.76
2018-08-05 01-PM,LIZARUR,280.5,280.5,253,253,15.53,4093.65
2018-08-05 12-PM,LIZARUR,250,287,250,280.5,4.0,1147.02
2018-08-05 11-AM,LIZARUR,271,289.07,250,250,56.89,14600.8
2018-08-05 10-AM,LIZARUR,260,315,260,271,75.15,22123.01
2018-08-05 09-AM,LIZARUR,268,310,245,260,210.47,53894.17
2018-08-05 08-AM,LIZARUR,284,330,266,268,99.54,27852.0
2018-08-05 07-AM,LIZARUR,285.11,300,284,284,8.45,2427.65
2018-08-05 06-AM,LIZARUR,335.78,335.78,285.11,285.11,120.46,37280.85
2018-08-05 05-AM,LIZARUR,335.84,335.84,335.78,335.78,17.07,5730.08
2018-08-05 04-AM,LIZARUR,335.84,335.84,335.84,335.84,11.62,3901.16
2018-08-05 03-AM,LIZARUR,300,335.84,300,335.84,0.6857,219.49
2018-08-05 02-AM,LIZARUR,284,300,284,300,0.01228,3.68
2018-08-05 01-AM,LIZARUR,284,284,284,284,0.0,0.0
2018-08-05 12-AM,LIZARUR,284,284,284,284,0.0008819,0.2504
2018-08-04 11-PM,LIZARUR,284,284,284,284,0.0,0.0
2018-08-04 10-PM,LIZARUR,284,284,284,284,0.0,0.0
2018-08-04 09-PM,LIZARUR,350,350,284,284,12.31,3955.19
2018-08-04 08-PM,LIZARUR,349,350,325,350,33.81,11282.78
2018-08-04 07-PM,LIZARUR,280,359,280,349,23.08,6967.65
2018-08-04 06-PM,LIZARUR,350,362.4,280,280,171.67,59115.14
2018-08-04 05-PM,LIZARUR,362.5,362.5,343,350,87.74,30706.3
2018-08-04 04-PM,LIZARUR,341,362.5,340,362.5,45.13,15505.88
2018-08-04 03-PM,LIZARUR,365,365,341,341,1.26,432.17
2018-08-04 02-PM,LIZARUR,361,365,360,365,10.14,3671.83
2018-08-04 01-PM,LIZARUR,363,363,361,361,0.005392,1.95
2018-08-04 12-PM,LIZARUR,340,363,340,363,0.5,181.5
2018-08-04 11-AM,LIZARUR,340,340,340,340,0.0,0.0
2018-08-04 10-AM,LIZARUR,340,366,340,340,8.47,3029.01
2018-08-04 09-AM,LIZARUR,333,345,333,340,33.66,11443.71
2018-08-04 08-AM,LIZARUR,333,368,333,333,67.31,24542.44
2018-08-04 07-AM,LIZARUR,370,370,333,333,107.89,36616.12
2018-08-04 06-AM,LIZARUR,345,370,345,370,0.3848,133.29
2018-08-04 05-AM,LIZARUR,350,350,345,345,0.2147,74.49
2018-08-04 04-AM,LIZARUR,370,370,350,350,1.29,455.28
2018-08-04 03-AM,LIZARUR,370,370,370,370,0.0,0.0
2018-08-04 02-AM,LIZARUR,370,370,370,370,0.0,0.0
2018-08-04 01-AM,LIZARUR,351,370,351,370,0.1381,51.1
2018-08-04 12-AM,LIZARUR,374,374,351,351,3.42,1208.66
2018-08-03 11-PM,LIZARUR,371.76,374,361,374,1.56,575.63
2018-08-03 10-PM,LIZARUR,362.63,371.76,361,371.76,1.63,586.95
2018-08-03 09-PM,LIZARUR,362.63,362.63,362.63,362.63,7.35,2665.4
2018-08-03 08-PM,LIZARUR,387,387,361,362.63,24.91,9006.71
2018-08-03 07-PM,LIZARUR,387,387,361,387,6.74,2479.01
2018-08-03 06-PM,LIZARUR,370.5,387,350.11,387,10.51,3869.89
2018-08-03 05-PM,LIZARUR,350.1,373,350.1,370.5,10.44,3879.98
2018-08-03 04-PM,LIZARUR,350,373,350,350.1,1.15,424.09
2018-08-03 03-PM,LIZARUR,350,350,350,350,0.04167,14.58
2018-08-03 02-PM,LIZARUR,375,375,346,350,9.13,3211.54
2018-08-03 01-PM,LIZARUR,368,375,341.2,375,2.07,761.98
2018-08-03 12-PM,LIZARUR,341,368,340,368,2.72,997.3
2018-08-03 11-AM,LIZARUR,337,341,337,341,2.53,862.08
2018-08-03 10-AM,LIZARUR,337,369,337,337,1.62,576.22
2018-08-03 09-AM,LIZARUR,335,370,335,337,6.11,2046.96
2018-08-03 08-AM,LIZARUR,335,374,335,335,64.34,21569.66
2018-08-03 07-AM,LIZARUR,375,375,335,335,3.37,1206.58
2018-08-03 06-AM,LIZARUR,356,375,356,375,4.59,1722.43
2018-08-03 05-AM,LIZARUR,356,374,356,356,0.1626,60.75
2018-08-03 04-AM,LIZARUR,370,375,356,356,1.9,711.03
2018-08-03 03-AM,LIZARUR,330,370,330,370,7.7,2807.94
2018-08-03 02-AM,LIZARUR,330,369,330,330,40.53,14748.22
2018-08-03 01-AM,LIZARUR,335,335,330,330,1.61,540.46
2018-08-03 12-AM,LIZARUR,335,335,335,335,0.0,0.0
2018-08-02 11-PM,LIZARUR,335,335,335,335,0.0,0.0
2018-08-02 10-PM,LIZARUR,335,335,335,335,0.0,0.0
2018-08-02 09-PM,LIZARUR,369.98,369.98,335,335,0.5565,186.44
2018-08-02 08-PM,LIZARUR,369.98,369.98,369.98,369.98,0.0,0.0
2018-08-02 07-PM,LIZARUR,370,370,369.98,369.98,1.18,437.05
2018-08-02 06-PM,LIZARUR,345,370,345,370,7.75,2776.18
2018-08-02 05-PM,LIZARUR,348,348,343.97,345,3.02,1040.5
2018-08-02 04-PM,LIZARUR,322.01,360,322.01,348,34.11,12141.79
2018-08-02 03-PM,LIZARUR,327.1,331,322.01,322.01,58.52,18887.28
2018-08-02 02-PM,LIZARUR,365,365,325,327.1,0.2254,75.57
2018-08-02 01-PM,LIZARUR,330,365,328,365,91.14,31274.27
2018-08-02 12-PM,LIZARUR,342.1,349,330,330,78.01,26900.67
2018-08-02 11-AM,LIZARUR,350,350,325.1,342.1,39.66,13462.2
2018-08-02 10-AM,LIZARUR,321.2,350,321.2,350,15.42,5376.51
2018-08-02 09-AM,LIZARUR,342,342,321,321.2,9.24,3023.86
2018-08-02 08-AM,LIZARUR,315.1,342,315.1,342,2.02,692.2
2018-08-02 07-AM,LIZARUR,339,347,315.1,315.1,18.4,5964.38
2018-08-02 06-AM,LIZARUR,340,340,322,339,21.96,7144.98
2018-08-02 05-AM,LIZARUR,345,350,317,340,17.37,5583.23
2018-08-02 04-AM,LIZARUR,351,351,345,345,0.01965,6.78
2018-08-02 03-AM,LIZARUR,340,351,336.62,351,1.07,364.54
2018-08-02 02-AM,LIZARUR,340,340,340,340,0.0,0.0
2018-08-02 01-AM,LIZARUR,340,340,340,340,6.1,2073.38
2018-08-02 12-AM,LIZARUR,340,340,336.62,340,1.59,535.33
2018-08-01 11-PM,LIZARUR,340,340,340,340,0.0,0.0
2018-08-01 10-PM,LIZARUR,340,340,340,340,0.0,0.0
2018-08-01 09-PM,LIZARUR,353.99,353.99,340,340,3.58,1219.3
2018-08-01 08-PM,LIZARUR,325,354,325,353.99,1.04,368.75
2018-08-01 07-PM,LIZARUR,355.5,355.5,315.1,325,31.35,10188.04
2018-08-01 06-PM,LIZARUR,355.5,355.5,309,355.5,26.9,8770.52
2018-08-01 05-PM,LIZARUR,350.5,355.5,321.5,355.5,0.1999,67.67
2018-08-01 04-PM,LIZARUR,321,358,321,350.5,13.04,4348.48
2018-08-01 03-PM,LIZARUR,359,359,321,321,3.73,1307.01
2018-08-01 02-PM,LIZARUR,349,359,349,359,1.18,423.19
2018-08-01 01-PM,LIZARUR,340,350,340,349,3.11,1085.38
2018-08-01 12-PM,LIZARUR,340,340,340,340,0.00158,0.537
2018-08-01 11-AM,LIZARUR,334,358,332.33,340,18.41,6154.33
2018-08-01 10-AM,LIZARUR,322,336,316,334,8.78,2827.44
2018-08-01 09-AM,LIZARUR,360,360,320.1,322,38.91,12777.96
2018-08-01 08-AM,LIZARUR,321,365,318,360,23.43,7558.97
2018-08-01 07-AM,LIZARUR,370,370,321,321,1.2,432.61
2018-08-01 06-AM,LIZARUR,389,389,320,370,5.78,1850.9
2018-08-01 05-AM,LIZARUR,320,389,318,389,1.66,531.49
2018-08-01 04-AM,LIZARUR,430,430,320,320,7.32,2352.34
2018-08-01 03-AM,LIZARUR,330,430,330,430,12.03,3977.56
2018-08-01 02-AM,LIZARUR,340,340,330,330,2.56,846.51
2018-08-01 01-AM,LIZARUR,430,430,340,340,21.36,7386.68
2018-08-01 12-AM,LIZARUR,420,430,419,430,49.59,20831.26
2018-07-31 11-PM,LIZARUR,420,420,420,420,0.0,0.0
2018-07-31 10-PM,LIZARUR,420,420,400,420,23.23,9757.07
2018-07-31 09-PM,LIZARUR,356,420,356,420,0.1025,43.04
2018-07-31 08-PM,LIZARUR,356,356,356,356,0.0,0.0
2018-07-31 07-PM,LIZARUR,329.1,420,329.1,356,143.53,50638.8
2018-07-31 06-PM,LIZARUR,315,420,314.68,329.1,77.74,29010.25
2018-07-31 05-PM,LIZARUR,355,355,315,315,1.4,495.65
2018-07-31 04-PM,LIZARUR,330,360,309,355,61.09,21237.81
2018-07-31 03-PM,LIZARUR,340,340,306,330,52.49,16751.87
2018-07-31 02-PM,LIZARUR,300.1,344,300.1,340,13.18,4397.07
2018-07-31 01-PM,LIZARUR,337,350,300.1,300.1,20.67,6767.85
2018-07-31 12-PM,LIZARUR,358,358,297,337,2.8,931.63
2018-07-31 11-AM,LIZARUR,350,370,300,358,81.41,26320.44
2018-07-31 10-AM,LIZARUR,349,350,312,350,36.64,11688.59
2018-07-31 09-AM,LIZARUR,350,350,349,349,13.39,4673.21
2018-07-31 08-AM,LIZARUR,350,350,318,350,31.65,10107.31
2018-07-31 07-AM,LIZARUR,348,350,348,350,0.2886,101.0
2018-07-31 06-AM,LIZARUR,350,350,348,348,18.64,6488.03
2018-07-31 05-AM,LIZARUR,320,350,320,350,0.08,28.0
2018-07-31 04-AM,LIZARUR,372,372,320,320,0.51,163.2
2018-07-31 03-AM,LIZARUR,372,372,372,372,0.0,0.0
2018-07-31 02-AM,LIZARUR,372,372,372,372,0.0,0.0
2018-07-31 01-AM,LIZARUR,372,372,372,372,0.0,0.0
2018-07-31 12-AM,LIZARUR,372,372,372,372,0.0,0.0
2018-07-30 11-PM,LIZARUR,373,373,372,372,0.4775,177.64
2018-07-30 10-PM,LIZARUR,305.3,373,301,373,6.25,1968.49
2018-07-30 09-PM,LIZARUR,328.42,328.42,305.3,305.3,0.001,0.3053
2018-07-30 08-PM,LIZARUR,320.09,328.42,320,328.42,61.48,19852.21
2018-07-30 07-PM,LIZARUR,305.09,373,305.09,320.09,3.67,1316.1
2018-07-30 06-PM,LIZARUR,301,305.09,301,305.09,2.55,775.27
2018-07-30 05-PM,LIZARUR,340,345,300,301,3.98,1287.19
2018-07-30 04-PM,LIZARUR,360,360,300,340,20.25,6844.89
2018-07-30 03-PM,LIZARUR,277,360,277,360,4.91,1608.57
2018-07-30 02-PM,LIZARUR,385,385,277,277,2.21,708.0
2018-07-30 01-PM,LIZARUR,271,489,265.5,385,213.83,66938.79
2018-07-30 12-PM,LIZARUR,295,295,271,271,8.44,2304.89
2018-07-30 11-AM,LIZARUR,295,295,295,295,0.0,0.0
2018-07-30 10-AM,LIZARUR,265.5,295,265.5,295,2.25,663.75
2018-07-30 09-AM,LIZARUR,263,296,263,265.5,13.65,3627.5
2018-07-30 08-AM,LIZARUR,280,300,263,263,6.93,1936.77
2018-07-30 07-AM,LIZARUR,303,304.3,280,280,2.7,784.65
2018-07-30 06-AM,LIZARUR,304.3,304.3,303,303,0.0033,1.0
2018-07-30 05-AM,LIZARUR,304.3,304.3,304,304.3,1.02,309.28
2018-07-30 04-AM,LIZARUR,302,304.3,302,304.3,0.1033,31.39
2018-07-30 03-AM,LIZARUR,298.8,302,298.8,302,3.01,903.08
2018-07-30 02-AM,LIZARUR,255,300,255,298.8,0.6863,205.77
2018-07-30 01-AM,LIZARUR,255,255,255,255,0.1327,33.83
2018-07-30 12-AM,LIZARUR,299,300,255,255,44.03,13138.65
2018-07-29 11-PM,LIZARUR,298,299,250,299,3.89,1161.83
2018-07-29 10-PM,LIZARUR,250,298,250,298,33.62,9662.49
2018-07-29 09-PM,LIZARUR,283,284,250,250,6.74,1869.99
2018-07-29 08-PM,LIZARUR,283,283,277.72,283,16.01,4482.69
2018-07-29 07-PM,LIZARUR,283,283,282,283,2.2,619.11
2018-07-29 06-PM,LIZARUR,260,283,230,283,54.17,13938.24
2018-07-29 05-PM,LIZARUR,262,282,260,260,0.1102,29.79
2018-07-29 04-PM,LIZARUR,275,288,262,262,28.16,7726.21
2018-07-29 03-PM,LIZARUR,277,285,270,275,131.22,35993.01
2018-07-29 02-PM,LIZARUR,305,305,277,277,10.38,2933.5
2018-07-29 01-PM,LIZARUR,300,305,280.34,305,19.77,5619.67
2018-07-29 12-PM,LIZARUR,300,305,275.5,300,53.0,15720.29
2018-07-29 11-AM,LIZARUR,305,305,272,300,124.87,34065.92
2018-07-29 10-AM,LIZARUR,300,320,273,305,90.02,25771.49
2018-07-29 09-AM,LIZARUR,315,338,300,300,10.61,3361.62
2018-07-29 08-AM,LIZARUR,315,315,315,315,0.7157,225.44
2018-07-29 07-AM,LIZARUR,342,342,315,315,3.46,1090.44
2018-07-29 06-AM,LIZARUR,342,342,342,342,0.0,0.0
2018-07-29 05-AM,LIZARUR,343,343,293,342,6.56,2134.45
2018-07-29 04-AM,LIZARUR,343,343,343,343,0.0,0.0
2018-07-29 03-AM,LIZARUR,292,343,292,343,2.39,820.64
2018-07-29 02-AM,LIZARUR,291,292,291,292,0.7415,216.53
2018-07-29 01-AM,LIZARUR,290,291,290,291,0.0005502,0.1601
2018-07-29 12-AM,LIZARUR,291,345,290,290,5.37,1605.99
2018-07-28 11-PM,LIZARUR,345,345,291,291,7.87,2288.9
2018-07-28 10-PM,LIZARUR,315,345,315,345,38.32,12566.73
2018-07-28 09-PM,LIZARUR,319,319,310,315,0.3925,123.62
2018-07-28 08-PM,LIZARUR,320,320,317,319,17.02,5406.63
2018-07-28 07-PM,LIZARUR,295,320,295,320,25.35,8110.44
2018-07-28 06-PM,LIZARUR,321,321,295,295,3.16,937.53
2018-07-28 05-PM,LIZARUR,321,321,321,321,0.0,0.0
2018-07-28 04-PM,LIZARUR,320,321,314,321,28.77,9233.16
2018-07-28 03-PM,LIZARUR,324,324,289,320,0.01502,4.56
2018-07-28 02-PM,LIZARUR,326.5,326.5,324,324,0.5591,181.27
2018-07-28 01-PM,LIZARUR,300,327,272,326.5,25.98,8078.51
2018-07-28 12-PM,LIZARUR,290,310,271.5,300,26.84,7553.15
2018-07-28 11-AM,LIZARUR,300.7,319.7,290,290,6.4,2017.26
2018-07-28 10-AM,LIZARUR,299,300.7,299,300.7,0.00221,0.6646
2018-07-28 09-AM,LIZARUR,308,319.7,299,299,21.0,6671.52
2018-07-28 08-AM,LIZARUR,287,317,287,308,7.41,2199.64
2018-07-28 07-AM,LIZARUR,288,319.7,287,287,2.01,608.91
2018-07-28 06-AM,LIZARUR,327,327,287,288,5.2,1563.49
2018-07-28 05-AM,LIZARUR,280,327,279,327,4.71,1481.57
2018-07-28 04-AM,LIZARUR,273,280,273,280,1.0,280.0
2018-07-28 03-AM,LIZARUR,339,339,273,273,1.82,496.98
2018-07-28 02-AM,LIZARUR,339,339,339,339,0.0,0.0
2018-07-28 01-AM,LIZARUR,305,339,305,339,0.8572,274.52
2018-07-28 12-AM,LIZARUR,300,305,300,305,11.56,3525.89
2018-07-27 11-PM,LIZARUR,305,305,268,300,4.64,1249.54
2018-07-27 10-PM,LIZARUR,270,305,270,305,0.9,274.5
2018-07-27 09-PM,LIZARUR,270,320,270,270,13.01,3584.4
2018-07-27 08-PM,LIZARUR,279,348,270,270,5.71,1688.97
2018-07-27 07-PM,LIZARUR,313,381,279,279,30.68,9204.36
2018-07-27 06-PM,LIZARUR,390,390,313,313,1.28,465.76
2018-07-27 05-PM,LIZARUR,390,390,329.67,390,14.35,5337.87
2018-07-27 04-PM,LIZARUR,290,390,290,390,133.7,48396.92
2018-07-27 03-PM,LIZARUR,330,330,279,290,7.58,2305.07
2018-07-27 02-PM,LIZARUR,280,330,279,330,122.75,34674.74
2018-07-27 01-PM,LIZARUR,267,346,267,280,21.8,6472.13
2018-07-27 12-PM,LIZARUR,321,370,267,267,67.32,21195.73
2018-07-27 11-AM,LIZARUR,300,370,300,321,25.24,8209.71
2018-07-27 10-AM,LIZARUR,378.75,381,300,300,29.6,10091.84
2018-07-27 09-AM,LIZARUR,299.1,389,290,378.75,481.07,149170.41
2018-07-27 08-AM,LIZARUR,295,300,272.73,299.1,35.76,10063.74
2018-07-27 07-AM,LIZARUR,338,338,281,295,38.1,11268.46
2018-07-27 06-AM,LIZARUR,345,345,281,338,47.74,16156.72
2018-07-27 05-AM,LIZARUR,300,355,300,345,56.01,18547.08
2018-07-27 04-AM,LIZARUR,271,400,271,300,49.61,15149.07
2018-07-27 03-AM,LIZARUR,320,450,271,271,1.07,367.1
2018-07-27 02-AM,LIZARUR,457,457,265,320,22.52,7097.5
2018-07-27 01-AM,LIZARUR,290,457,290,457,25.2,8188.69
2018-07-27 12-AM,LIZARUR,459,459,251,290,75.34,20442.24
2018-07-26 11-PM,LIZARUR,222,459,222,459,82.51,21918.67
2018-07-26 10-PM,LIZARUR,470,470,222,222,417.13,120839.46
2018-07-26 09-PM,LIZARUR,447.31,504,356,470,17.14,7087.4
2018-07-26 08-PM,LIZARUR,501,501,447.31,447.31,80.53,38894.49
2018-07-26 07-PM,LIZARUR,500.8,530,500.72,501,15.9,8058.92
2018-07-26 06-PM,LIZARUR,502,510,500.72,500.8,15.63,7846.6
2018-07-26 05-PM,LIZARUR,517.01,551.5,501,502,45.89,23686.39
2018-07-26 04-PM,LIZARUR,520,570,517.01,517.01,9.68,5400.49
2018-07-26 03-PM,LIZARUR,575,575,517.01,520,10.11,5299.99
2018-07-26 02-PM,LIZARUR,553.01,635,516.48,575,29.04,16537.2
2018-07-26 01-PM,LIZARUR,628,723,514.1,553.01,149.47,95778.59
2018-07-26 12-PM,LIZARUR,583.83,628,512.36,628,52.92,31503.32
2018-07-26 11-AM,LIZARUR,507,609,500.72,583.83,39.04,21390.61
2018-07-26 10-AM,LIZARUR,628,628,507,507,107.08,58534.44
2018-07-26 09-AM,LIZARUR,623,628,602,628,18.05,11262.8
2018-07-26 08-AM,LIZARUR,599.8,626,598.8,623,75.79,46737.86
2018-07-26 07-AM,LIZARUR,612,612,599.8,599.8,0.2145,128.67
2018-07-26 06-AM,LIZARUR,591,622.88,587,612,49.93,30176.39
2018-07-26 05-AM,LIZARUR,551,639,551,591,2.48,1464.73
2018-07-26 04-AM,LIZARUR,600,645,551,551,11.61,7385.68
2018-07-26 03-AM,LIZARUR,600,673,600,600,3.35,2160.78
2018-07-26 02-AM,LIZARUR,599,674.2,520,600,4.96,2894.71
2018-07-26 01-AM,LIZARUR,679.32,679.32,599,599,21.77,13164.51
2018-07-26 12-AM,LIZARUR,687,687,679.32,679.32,0.5201,353.47
2018-07-25 11-PM,LIZARUR,687,687,687,687,0.0,0.0
2018-07-25 10-PM,LIZARUR,650,688,650,687,4.52,3079.85
2018-07-25 09-PM,LIZARUR,667,674.71,610,650,7.58,5076.41
2018-07-25 08-PM,LIZARUR,699,699,600.13,667,33.39,21638.03
2018-07-25 07-PM,LIZARUR,735,735,640,699,15.95,10351.14
2018-07-25 06-PM,LIZARUR,787,787,634,735,32.39,24932.7
2018-07-25 05-PM,LIZARUR,765,787,765,787,2.2,1726.37
2018-07-25 04-PM,LIZARUR,815.9,815.9,611,765,16.88,12675.04
2018-07-25 03-PM,LIZARUR,814.73,817,768.46,815.9,29.26,22759.83
2018-07-25 02-PM,LIZARUR,761,814.73,761,814.73,66.76,52623.42
2018-07-25 01-PM,LIZARUR,820,820,761,761,13.34,10208.7
2018-07-25 12-PM,LIZARUR,770,820,757.01,820,66.31,52170.93
2018-07-25 11-AM,LIZARUR,790,790,770,770,35.47,27965.84
2018-07-25 10-AM,LIZARUR,820,824,764,790,33.02,25911.34
2018-07-25 09-AM,LIZARUR,828.01,828.01,789,820,17.48,14288.05
2018-07-25 08-AM,LIZARUR,850,926,785,828.01,98.33,81376.36
2018-07-25 07-AM,LIZARUR,936.79,936.79,850,850,7.62,6487.09
2018-07-25 06-AM,LIZARUR,874,940,850,936.79,40.59,36299.52
2018-07-25 05-AM,LIZARUR,940.9,940.9,874,874,8.6,8071.32
2018-07-25 04-AM,LIZARUR,945,945,900,940.9,2.49,2329.41
2018-07-25 03-AM,LIZARUR,860,945,860,945,5.4,4907.51
2018-07-25 02-AM,LIZARUR,871,940,860,860,8.65,8073.99
2018-07-25 01-AM,LIZARUR,871,871,871,871,0.06221,54.19
2018-07-25 12-AM,LIZARUR,901,901,871,871,16.04,14007.24
2018-07-24 11-PM,LIZARUR,940,940,901,901,6.72,6054.39
2018-07-24 10-PM,LIZARUR,870,944.8,870,940,0.9256,840.75
2018-07-24 09-PM,LIZARUR,929.07,944.9,870,870,43.92,39305.47
2018-07-24 08-PM,LIZARUR,900,949,900,929.07,25.08,23088.63
2018-07-24 07-PM,LIZARUR,940.7,980,900,900,72.88,68070.88
2018-07-24 06-PM,LIZARUR,998,998,930.01,940.7,8.98,8474.66
2018-07-24 05-PM,LIZARUR,998,998,997,998,2.26,2254.53
2018-07-24 04-PM,LIZARUR,950,998,950,998,4.94,4818.66
2018-07-24 03-PM,LIZARUR,980,980,950,950,5.4,5258.31
2018-07-24 02-PM,LIZARUR,943.78,999,935.2,980,2.18,2085.74
2018-07-24 01-PM,LIZARUR,930.01,1012,930.01,943.78,9.52,9474.44
2018-07-24 12-PM,LIZARUR,1029,1029,930.01,930.01,29.84,28352.83
2018-07-24 11-AM,LIZARUR,1005.01,1080,940,1029,80.42,77584.31
2018-07-24 10-AM,LIZARUR,1003,1079,1003,1005.01,8.01,8377.35
2018-07-24 09-AM,LIZARUR,1095,1095,1003,1003,6.28,6311.0
2018-07-24 08-AM,LIZARUR,1048,1097,1033,1095,4.08,4369.21
2018-07-24 07-AM,LIZARUR,982.78,1050,982.78,1048,9.1,9414.98
2018-07-24 06-AM,LIZARUR,980,982.78,950.1,982.78,50.74,49197.96
