Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume EUR
2018-01-29 12-PM,LSKEUR,18.26,18.26,18.26,18.26,0.0,0.0
2018-01-29 11-AM,LSKEUR,18.26,18.26,18.26,18.26,0.0,0.0
2018-01-29 10-AM,LSKEUR,18.26,18.26,18.26,18.26,0.0,0.0
2018-01-29 09-AM,LSKEUR,18.35,18.35,18.26,18.26,16.13,294.5
2018-01-29 08-AM,LSKEUR,18.98,18.98,18.35,18.35,14.56,270.91
2018-01-29 07-AM,LSKEUR,18.98,18.98,18.98,18.98,0.0,0.0
2018-01-29 06-AM,LSKEUR,18.98,18.98,18.98,18.98,0.0,0.0
2018-01-29 05-AM,LSKEUR,18.98,18.98,18.98,18.98,0.0,0.0
2018-01-29 04-AM,LSKEUR,18.98,18.98,18.98,18.98,0.0,0.0
2018-01-29 03-AM,LSKEUR,18.98,18.98,18.98,18.98,0.0,0.0
2018-01-29 02-AM,LSKEUR,18.98,18.98,18.98,18.98,0.0,0.0
2018-01-29 01-AM,LSKEUR,18.81,18.98,18.81,18.98,27.18,515.7
2018-01-29 12-AM,LSKEUR,18.81,18.81,18.81,18.81,0.0,0.0
2018-01-28 11-PM,LSKEUR,18.45,18.95,18.45,18.81,5.3,100.01
2018-01-28 10-PM,LSKEUR,18.75,18.95,18.45,18.45,61.84,1148.63
2018-01-28 09-PM,LSKEUR,18.78,18.94,18.75,18.75,24.92,470.94
2018-01-28 08-PM,LSKEUR,18.78,18.78,18.69,18.78,7.71,144.49
2018-01-28 07-PM,LSKEUR,18.78,18.78,18.78,18.78,0.0,0.0
2018-01-28 06-PM,LSKEUR,18.79,18.79,18.1,18.78,20.02,368.73
2018-01-28 05-PM,LSKEUR,18.63,18.79,18.63,18.79,20.0,375.8
2018-01-28 04-PM,LSKEUR,18.63,18.63,18.63,18.63,0.0,0.0
2018-01-28 03-PM,LSKEUR,18.63,18.63,18.63,18.63,0.0,0.0
2018-01-28 02-PM,LSKEUR,18.63,18.63,18.63,18.63,0.0,0.0
2018-01-28 01-PM,LSKEUR,18.71,18.8,18.63,18.63,27.59,518.5
2018-01-28 12-PM,LSKEUR,18.78,18.8,18.71,18.71,54.75,1029.02
2018-01-28 11-AM,LSKEUR,18.77,18.78,18.63,18.78,16.71,313.32
2018-01-28 10-AM,LSKEUR,18.75,18.78,18.74,18.77,18.69,350.64
2018-01-28 09-AM,LSKEUR,18.45,18.75,18.45,18.75,0.4341,8.14
2018-01-28 08-AM,LSKEUR,18.77,18.77,18.45,18.45,4.02,74.43
2018-01-28 07-AM,LSKEUR,18.49,18.78,18.49,18.77,5.32,99.91
2018-01-28 06-AM,LSKEUR,18.49,18.49,18.31,18.49,18.69,345.49
2018-01-28 05-AM,LSKEUR,18.48,18.49,18.48,18.49,16.74,309.6
2018-01-28 04-AM,LSKEUR,18.48,18.48,18.48,18.48,0.0,0.0
2018-01-28 03-AM,LSKEUR,18.48,18.48,18.48,18.48,0.0,0.0
2018-01-28 02-AM,LSKEUR,18.48,18.48,18.48,18.48,0.0,0.0
2018-01-28 01-AM,LSKEUR,18.48,18.48,18.48,18.48,0.0,0.0
2018-01-28 12-AM,LSKEUR,18.48,18.48,18.48,18.48,0.0,0.0
2018-01-27 11-PM,LSKEUR,18.48,18.48,18.48,18.48,0.0,0.0
2018-01-27 10-PM,LSKEUR,18.43,18.49,18.43,18.48,90.56,1672.72
2018-01-27 09-PM,LSKEUR,18.43,18.43,18.43,18.43,0.0,0.0
2018-01-27 08-PM,LSKEUR,18.44,18.44,18.43,18.43,5.81,107.06
2018-01-27 07-PM,LSKEUR,18.46,18.46,18.44,18.44,1.09,20.08
2018-01-27 06-PM,LSKEUR,17.3,18.46,17.3,18.46,4.05,74.77
2018-01-27 05-PM,LSKEUR,17.3,17.3,17.3,17.3,0.0,0.0
2018-01-27 04-PM,LSKEUR,17.52,18.46,17.3,17.3,5.26,92.9
2018-01-27 03-PM,LSKEUR,17.52,17.52,17.52,17.52,0.0,0.0
2018-01-27 02-PM,LSKEUR,17.52,17.52,17.52,17.52,0.0,0.0
2018-01-27 01-PM,LSKEUR,17.52,17.52,17.52,17.52,0.0,0.0
2018-01-27 12-PM,LSKEUR,17.5,17.99,17.5,17.52,11.19,200.44
2018-01-27 11-AM,LSKEUR,17.49,17.5,17.49,17.5,210.87,3688.19
2018-01-27 10-AM,LSKEUR,17.49,17.49,17.49,17.49,722.12,12629.95
2018-01-27 09-AM,LSKEUR,17.49,17.49,17.49,17.49,109.24,1910.56
2018-01-27 08-AM,LSKEUR,17.49,17.49,17.49,17.49,153.63,2686.94
2018-01-27 07-AM,LSKEUR,17.49,17.49,17.49,17.49,0.0,0.0
2018-01-27 06-AM,LSKEUR,17.49,17.49,17.49,17.49,0.0,0.0
2018-01-27 05-AM,LSKEUR,17.49,17.49,17.49,17.49,0.0,0.0
2018-01-27 04-AM,LSKEUR,17.49,17.49,17.49,17.49,0.0,0.0
2018-01-27 03-AM,LSKEUR,17.49,17.49,17.49,17.49,0.0,0.0
2018-01-27 02-AM,LSKEUR,16.93,17.49,16.93,17.49,1.0,17.49
2018-01-27 01-AM,LSKEUR,16.93,16.93,16.93,16.93,0.0,0.0
2018-01-27 12-AM,LSKEUR,16.93,16.93,16.93,16.93,0.0,0.0
2018-01-26 11-PM,LSKEUR,16.93,16.93,16.93,16.93,0.0,0.0
2018-01-26 10-PM,LSKEUR,17.49,17.49,16.93,16.93,11.58,196.67
2018-01-26 09-PM,LSKEUR,17.49,17.49,17.49,17.49,0.0,0.0
2018-01-26 08-PM,LSKEUR,17.36,17.49,17.25,17.49,15.22,265.08
2018-01-26 07-PM,LSKEUR,17.49,17.49,17.36,17.36,28.13,489.72
2018-01-26 06-PM,LSKEUR,17.5,17.5,17.49,17.49,3.91,68.43
2018-01-26 05-PM,LSKEUR,18.49,18.49,17.5,17.5,48.77,857.27
2018-01-26 04-PM,LSKEUR,17.55,18.5,17.55,18.49,6.36,116.51
2018-01-26 03-PM,LSKEUR,18.8,18.8,17.5,17.55,7.16,125.41
2018-01-26 02-PM,LSKEUR,16.99,18.8,16.63,18.8,59.23,1078.85
2018-01-26 01-PM,LSKEUR,16.2,16.99,16.2,16.99,0.3202,5.44
2018-01-26 12-PM,LSKEUR,16.56,16.56,16.2,16.2,111.6,1809.42
2018-01-26 11-AM,LSKEUR,16.8,17.06,16.1,16.56,227.88,3770.68
2018-01-26 10-AM,LSKEUR,16,16.8,16,16.8,32.46,540.57
2018-01-26 09-AM,LSKEUR,17.09,18.48,16,16,141.33,2372.92
2018-01-26 08-AM,LSKEUR,17.85,17.92,16.5,17.09,257.72,4514.92
2018-01-26 07-AM,LSKEUR,19,19,17.85,17.85,388.26,7015.46
2018-01-26 06-AM,LSKEUR,19,19,19,19,0.0,0.0
2018-01-26 05-AM,LSKEUR,19,19,19,19,0.0,0.0
2018-01-26 04-AM,LSKEUR,19,19,19,19,0.0,0.0
2018-01-26 03-AM,LSKEUR,18.85,19,18.85,19,0.7213,13.67
2018-01-26 02-AM,LSKEUR,18.67,18.85,18.67,18.85,162.3,3035.73
2018-01-26 01-AM,LSKEUR,18.67,18.67,18.67,18.67,0.0,0.0
2018-01-26 12-AM,LSKEUR,18.56,18.67,18.56,18.67,8.94,166.87
2018-01-25 11-PM,LSKEUR,18.56,18.56,18.56,18.56,0.0,0.0
2018-01-25 10-PM,LSKEUR,18.16,18.67,18.08,18.56,6.26,116.51
2018-01-25 09-PM,LSKEUR,18.67,18.67,18.16,18.16,18.69,345.45
2018-01-25 08-PM,LSKEUR,18.16,18.67,18.16,18.67,15.52,284.46
2018-01-25 07-PM,LSKEUR,18.1,18.7,18.1,18.16,86.67,1603.47
2018-01-25 06-PM,LSKEUR,17.84,18.1,17.84,18.1,6.86,124.13
2018-01-25 05-PM,LSKEUR,18.01,18.01,17.84,17.84,11.12,199.58
2018-01-25 04-PM,LSKEUR,18.04,18.45,18.01,18.01,289.04,5212.2
2018-01-25 03-PM,LSKEUR,18.09,18.12,18.04,18.04,40.7,734.82
2018-01-25 02-PM,LSKEUR,18.15,18.8,18.09,18.09,36.2,673.44
2018-01-25 01-PM,LSKEUR,18.5,18.95,18.12,18.15,35.55,657.16
2018-01-25 12-PM,LSKEUR,18.51,18.51,18.5,18.5,3.73,69.08
2018-01-25 11-AM,LSKEUR,18.53,18.53,18.51,18.51,5.28,97.73
2018-01-25 10-AM,LSKEUR,18.53,18.53,18.53,18.53,0.0,0.0
2018-01-25 09-AM,LSKEUR,18.53,18.53,18.53,18.53,0.0,0.0
2018-01-25 08-AM,LSKEUR,18.53,18.53,18.53,18.53,0.0,0.0
2018-01-25 07-AM,LSKEUR,18.53,18.53,18.5,18.53,0.6329,11.72
2018-01-25 06-AM,LSKEUR,18.01,18.53,18.01,18.53,64.75,1196.17
2018-01-25 05-AM,LSKEUR,18.01,18.01,18.01,18.01,0.0,0.0
2018-01-25 04-AM,LSKEUR,18.01,18.01,18.01,18.01,0.0,0.0
2018-01-25 03-AM,LSKEUR,18.01,18.01,18.01,18.01,0.0,0.0
2018-01-25 02-AM,LSKEUR,18.01,18.01,18.01,18.01,0.0,0.0
2018-01-25 01-AM,LSKEUR,18.01,18.01,18.01,18.01,0.0,0.0
2018-01-25 12-AM,LSKEUR,18.01,18.01,18.01,18.01,0.0,0.0
2018-01-24 11-PM,LSKEUR,18.45,18.45,18.01,18.01,51.91,936.21
2018-01-24 10-PM,LSKEUR,18.45,18.45,18.45,18.45,0.0,0.0
2018-01-24 09-PM,LSKEUR,18.45,18.45,18.45,18.45,2.18,40.17
2018-01-24 08-PM,LSKEUR,17.95,18.45,17.95,18.45,33.28,613.76
2018-01-24 07-PM,LSKEUR,18.44,18.44,17.93,17.95,3.43,61.85
2018-01-24 06-PM,LSKEUR,18.44,18.44,18.44,18.44,2.71,49.99
2018-01-24 05-PM,LSKEUR,17.82,18.49,17.82,18.44,48.02,885.92
2018-01-24 04-PM,LSKEUR,17.82,17.82,17.82,17.82,0.0,0.0
2018-01-24 03-PM,LSKEUR,18.49,18.49,17.82,17.82,3.9,69.56
2018-01-24 02-PM,LSKEUR,18.49,18.49,18.49,18.49,0.06026,1.11
2018-01-24 01-PM,LSKEUR,17.8,18.49,17.8,18.49,2.0,36.98
2018-01-24 12-PM,LSKEUR,17.8,17.8,17.8,17.8,0.0,0.0
2018-01-24 11-AM,LSKEUR,18.2,18.2,17.79,17.8,50.56,904.11
2018-01-24 10-AM,LSKEUR,18.57,19.02,18.2,18.2,15.6,288.9
2018-01-24 09-AM,LSKEUR,18.24,19.02,17.79,18.57,50.09,932.42
2018-01-24 08-AM,LSKEUR,18.58,18.58,18.24,18.24,3.84,70.09
2018-01-24 07-AM,LSKEUR,18.24,18.58,18.24,18.58,0.6062,11.26
2018-01-24 06-AM,LSKEUR,18.2,18.6,18.2,18.24,11.32,210.22
2018-01-24 05-AM,LSKEUR,18,19,18,18.2,40.07,737.54
2018-01-24 04-AM,LSKEUR,18.1,18.1,18,18,22.22,400.12
2018-01-24 03-AM,LSKEUR,18.1,18.1,18.1,18.1,0.0,0.0
2018-01-24 02-AM,LSKEUR,18.1,18.1,18.1,18.1,0.0,0.0
2018-01-24 01-AM,LSKEUR,18.1,18.1,18.1,18.1,0.0,0.0
2018-01-24 12-AM,LSKEUR,18.15,18.15,18.1,18.1,37.3,675.75
2018-01-23 11-PM,LSKEUR,18.15,18.99,18.15,18.15,24.96,453.4
2018-01-23 10-PM,LSKEUR,18.35,18.99,18.15,18.15,4.49,83.65
2018-01-23 09-PM,LSKEUR,18.35,18.35,18.35,18.35,8.65,158.72
2018-01-23 08-PM,LSKEUR,18.35,18.35,18.35,18.35,19.18,352.02
2018-01-23 07-PM,LSKEUR,18.25,19.79,18.15,18.35,115.36,2156.0
2018-01-23 06-PM,LSKEUR,19.87,19.87,18.25,18.25,14.47,264.12
2018-01-23 05-PM,LSKEUR,18.9,19.88,18.9,19.87,257.63,4916.11
2018-01-23 04-PM,LSKEUR,18.88,18.9,18,18.9,140.39,2635.12
2018-01-23 03-PM,LSKEUR,17.1,18.88,17.1,18.88,105.91,1993.69
2018-01-23 02-PM,LSKEUR,18.87,18.88,17.05,17.1,5.49,94.8
2018-01-23 01-PM,LSKEUR,17.25,18.88,17,18.87,94.37,1699.37
2018-01-23 12-PM,LSKEUR,17,17.25,17,17.25,38.41,662.58
2018-01-23 11-AM,LSKEUR,17.95,18.51,17,17,187.84,3208.58
2018-01-23 10-AM,LSKEUR,17.95,17.95,17.95,17.95,0.0,0.0
2018-01-23 09-AM,LSKEUR,17.95,17.95,17.95,17.95,0.0,0.0
2018-01-23 08-AM,LSKEUR,17.95,17.95,17.95,17.95,0.0,0.0
2018-01-23 07-AM,LSKEUR,17.95,17.95,17.95,17.95,0.0,0.0
2018-01-23 06-AM,LSKEUR,17.95,17.95,17.95,17.95,0.0,0.0
2018-01-23 05-AM,LSKEUR,17.95,17.95,17.95,17.95,0.0,0.0
2018-01-23 04-AM,LSKEUR,17.95,17.95,17.95,17.95,0.0,0.0
2018-01-23 03-AM,LSKEUR,17.95,17.95,17.95,17.95,0.0,0.0
2018-01-23 02-AM,LSKEUR,17.95,17.95,17.95,17.95,0.0,0.0
2018-01-23 01-AM,LSKEUR,17.95,17.95,17.95,17.95,8.88,159.44
2018-01-23 12-AM,LSKEUR,17.95,17.95,17.95,17.95,0.0,0.0
2018-01-22 11-PM,LSKEUR,16.55,17.95,16.55,17.95,1.12,20.0
2018-01-22 10-PM,LSKEUR,16.02,17.95,16.02,16.55,46.51,795.82
2018-01-22 09-PM,LSKEUR,17.04,17.04,16.02,16.02,37.89,618.14
2018-01-22 08-PM,LSKEUR,17.04,17.39,16.9,17.04,16.7,283.33
2018-01-22 07-PM,LSKEUR,18.51,18.51,16.9,17.04,89.36,1523.07
2018-01-22 06-PM,LSKEUR,18.79,18.79,17.2,18.51,60.06,1091.36
2018-01-22 05-PM,LSKEUR,18.8,18.8,18.79,18.79,0.5,9.4
2018-01-22 04-PM,LSKEUR,17.5,19.2,17.5,18.8,33.04,620.19
2018-01-22 03-PM,LSKEUR,19.2,19.3,17,17.5,75.63,1357.16
2018-01-22 02-PM,LSKEUR,19.2,19.2,19.2,19.2,0.0,0.0
2018-01-22 01-PM,LSKEUR,18.55,19.94,17.6,19.2,201.52,3655.11
2018-01-22 12-PM,LSKEUR,19,19,18.55,18.55,5.52,103.18
2018-01-22 11-AM,LSKEUR,20,20,19,19,15.47,294.09
2018-01-22 10-AM,LSKEUR,20.35,20.35,20,20,1.25,25.0
2018-01-22 09-AM,LSKEUR,20.35,20.35,20.35,20.35,0.0,0.0
2018-01-22 08-AM,LSKEUR,18,20.35,18,20.35,19.66,400.0
2018-01-22 07-AM,LSKEUR,18,18,18,18,0.0,0.0
2018-01-22 06-AM,LSKEUR,20.49,20.49,18,18,33.11,598.69
2018-01-22 05-AM,LSKEUR,17.6,20.5,17.6,20.49,10.8,217.26
2018-01-22 04-AM,LSKEUR,19.5,19.5,17.5,17.6,12.28,219.52
2018-01-22 03-AM,LSKEUR,19.5,19.5,19.5,19.5,0.0,0.0
2018-01-22 02-AM,LSKEUR,19.5,19.5,19.5,19.5,0.0,0.0
2018-01-22 01-AM,LSKEUR,19.5,19.5,19.5,19.5,0.0,0.0
2018-01-22 12-AM,LSKEUR,18.6,20,18.6,19.5,55.22,1096.67
2018-01-21 11-PM,LSKEUR,18.2,19,18.2,18.6,3.31,62.0
2018-01-21 10-PM,LSKEUR,18.2,18.2,18.2,18.2,0.0,0.0
2018-01-21 09-PM,LSKEUR,18.22,18.22,18.2,18.2,64.67,1177.51
2018-01-21 08-PM,LSKEUR,19.85,19.85,18.22,18.22,14.41,267.4
2018-01-21 07-PM,LSKEUR,19.85,19.85,19.85,19.85,0.0,0.0
2018-01-21 06-PM,LSKEUR,18.6,20,18.53,19.85,73.02,1376.95
2018-01-21 05-PM,LSKEUR,19,20.8,18.6,18.6,326.88,6134.23
2018-01-21 04-PM,LSKEUR,20,20.5,19,19,83.05,1596.31
2018-01-21 03-PM,LSKEUR,20.5,20.5,20,20,18.82,376.45
2018-01-21 02-PM,LSKEUR,20.64,20.64,19.73,20.5,19.97,396.6
2018-01-21 01-PM,LSKEUR,20.64,20.64,20.64,20.64,0.0,0.0
2018-01-21 12-PM,LSKEUR,20.65,20.7,20.64,20.64,232.29,4798.6
2018-01-21 11-AM,LSKEUR,19.45,20.84,19.45,20.65,58.12,1181.77
2018-01-21 10-AM,LSKEUR,19.1,20,19.1,19.45,47.87,951.87
2018-01-21 09-AM,LSKEUR,20.99,20.99,19.1,19.1,47.26,915.64
2018-01-21 08-AM,LSKEUR,19.45,21,19.45,20.99,8.33,174.98
2018-01-21 07-AM,LSKEUR,20.81,20.81,19.2,19.45,122.5,2485.05
2018-01-21 06-AM,LSKEUR,20.81,20.81,20.81,20.81,0.0,0.0
2018-01-21 05-AM,LSKEUR,21.13,21.13,20.81,20.81,3.63,75.46
2018-01-21 04-AM,LSKEUR,21.25,21.25,21.13,21.13,84.57,1788.01
2018-01-21 03-AM,LSKEUR,21.25,21.25,21.25,21.25,5.56,118.15
2018-01-21 02-AM,LSKEUR,21.17,21.25,21.17,21.25,2.98,63.32
2018-01-21 01-AM,LSKEUR,21.17,21.17,21.17,21.17,0.0,0.0
2018-01-21 12-AM,LSKEUR,21.55,21.55,21.17,21.17,45.13,967.17
2018-01-20 11-PM,LSKEUR,21.74,21.74,21.55,21.55,116.11,2502.2
2018-01-20 10-PM,LSKEUR,21.17,21.74,21.17,21.74,4.07,86.76
2018-01-20 09-PM,LSKEUR,21.13,21.18,21.13,21.17,22.7,480.57
2018-01-20 08-PM,LSKEUR,21.94,21.94,21.13,21.13,23.65,509.47
2018-01-20 07-PM,LSKEUR,21.78,21.94,20.6,21.94,18.5,394.37
2018-01-20 06-PM,LSKEUR,20.61,21.99,20.61,21.78,49.23,1061.05
2018-01-20 05-PM,LSKEUR,20.5,21.23,20.5,20.61,24.04,503.4
2018-01-20 04-PM,LSKEUR,20.49,20.99,20.49,20.5,1.85,38.54
2018-01-20 03-PM,LSKEUR,20.5,20.5,20.49,20.49,13.67,280.27
2018-01-20 02-PM,LSKEUR,20.5,20.5,20.5,20.5,0.0,0.0
2018-01-20 01-PM,LSKEUR,20.35,20.89,20.35,20.5,4.38,91.16
2018-01-20 12-PM,LSKEUR,20.35,20.35,20.35,20.35,0.0,0.0
2018-01-20 11-AM,LSKEUR,20.9,20.9,20.35,20.35,41.79,871.84
2018-01-20 10-AM,LSKEUR,20.28,20.92,20.28,20.9,12.81,267.73
2018-01-20 09-AM,LSKEUR,20.49,20.88,20.28,20.28,5.44,110.91
2018-01-20 08-AM,LSKEUR,20.2,21.79,20.2,20.49,200.32,4067.95
2018-01-20 07-AM,LSKEUR,20.2,20.2,20.19,20.2,24.15,487.69
2018-01-20 06-AM,LSKEUR,20.1,21,20.1,20.2,85.25,1725.14
2018-01-20 05-AM,LSKEUR,18.91,21.99,18.91,20.1,154.52,3263.5
2018-01-20 04-AM,LSKEUR,18.91,18.91,18.91,18.91,0.0,0.0
2018-01-20 03-AM,LSKEUR,18.91,18.91,18.91,18.91,0.0,0.0
2018-01-20 02-AM,LSKEUR,18.91,18.91,18.91,18.91,0.0,0.0
2018-01-20 01-AM,LSKEUR,18.91,18.91,18.91,18.91,0.0,0.0
2018-01-20 12-AM,LSKEUR,18.87,20.15,18.87,18.91,11.17,223.44
2018-01-19 11-PM,LSKEUR,19.87,20.29,18.87,18.87,23.66,467.01
2018-01-19 10-PM,LSKEUR,20.29,20.29,19.87,19.87,13.71,276.67
2018-01-19 09-PM,LSKEUR,20.29,20.29,20.25,20.29,15.14,307.0
2018-01-19 08-PM,LSKEUR,19.47,20.29,19.47,20.29,5.02,101.89
2018-01-19 07-PM,LSKEUR,19.5,20.5,18.79,19.47,31.91,622.08
2018-01-19 06-PM,LSKEUR,19.62,21,18.52,19.5,249.81,4876.47
2018-01-19 05-PM,LSKEUR,20.11,21.79,19.62,19.62,274.01,5447.19
2018-01-19 04-PM,LSKEUR,20.78,22.98,19.95,20.11,95.09,2063.92
2018-01-19 03-PM,LSKEUR,19.99,21.49,19.5,20.78,160.46,3224.05
2018-01-19 02-PM,LSKEUR,19.5,19.99,19.5,19.99,18.07,353.57
2018-01-19 01-PM,LSKEUR,19.5,19.5,19.5,19.5,0.8637,16.84
2018-01-19 12-PM,LSKEUR,19.97,19.97,19.5,19.5,1.0,19.5
2018-01-19 11-AM,LSKEUR,19.97,19.97,19.97,19.97,3.95,78.91
2018-01-19 10-AM,LSKEUR,19.97,19.97,19.97,19.97,0.0,0.0
2018-01-19 09-AM,LSKEUR,19.97,19.97,19.97,19.97,18.13,362.0
2018-01-19 08-AM,LSKEUR,19.44,19.97,19.44,19.97,74.19,1480.95
2018-01-19 07-AM,LSKEUR,19.44,19.44,19.44,19.44,0.0,0.0
2018-01-19 06-AM,LSKEUR,19.44,19.44,19.44,19.44,0.0,0.0
2018-01-19 05-AM,LSKEUR,19.2,19.44,19.2,19.44,0.4631,9.0
2018-01-19 04-AM,LSKEUR,19.2,19.2,19.2,19.2,0.0,0.0
2018-01-19 03-AM,LSKEUR,19.51,19.51,19.2,19.2,48.42,940.59
2018-01-19 02-AM,LSKEUR,19.51,19.51,19.51,19.51,0.0,0.0
2018-01-19 01-AM,LSKEUR,19.51,19.51,19.51,19.51,0.0,0.0
2018-01-19 12-AM,LSKEUR,19.51,19.51,19.51,19.51,0.0,0.0
2018-01-18 11-PM,LSKEUR,19.5,19.52,19.5,19.51,8.52,166.18
2018-01-18 10-PM,LSKEUR,20.78,20.78,19.5,19.5,15.91,310.5
2018-01-18 09-PM,LSKEUR,20.78,20.78,20.78,20.78,0.0,0.0
2018-01-18 08-PM,LSKEUR,20.78,20.78,20.78,20.78,0.0,0.0
2018-01-18 07-PM,LSKEUR,20.78,20.78,20.78,20.78,2.01,41.74
2018-01-18 06-PM,LSKEUR,20.85,20.85,19.4,20.78,2.9,59.02
2018-01-18 05-PM,LSKEUR,20.85,20.85,20.85,20.85,20.32,423.64
2018-01-18 04-PM,LSKEUR,21,21,19.23,20.85,97.84,1976.3
2018-01-18 03-PM,LSKEUR,20.6,21.07,20.6,21,16.29,341.93
2018-01-18 02-PM,LSKEUR,21.49,21.49,20.6,20.6,79.96,1655.07
2018-01-18 01-PM,LSKEUR,20.75,21.54,20.61,21.49,98.12,2029.44
2018-01-18 12-PM,LSKEUR,20.3,21.82,20.3,20.75,35.07,727.97
2018-01-18 11-AM,LSKEUR,18.35,21.9,18.35,20.3,276.58,5622.03
2018-01-18 10-AM,LSKEUR,17.77,18.35,17.77,18.35,2.72,50.0
2018-01-18 09-AM,LSKEUR,18.92,20,17.5,17.77,159.8,3059.39
2018-01-18 08-AM,LSKEUR,18,19.5,17.2,18.92,69.77,1311.72
2018-01-18 07-AM,LSKEUR,18.7,25.1,18,18,294.97,6193.7
2018-01-18 06-AM,LSKEUR,18.7,18.7,18.7,18.7,0.0,0.0
2018-01-18 05-AM,LSKEUR,19.6,19.6,18.61,18.7,9.31,173.44
2018-01-18 04-AM,LSKEUR,21.68,21.69,19.6,19.6,52.13,1046.69
2018-01-18 03-AM,LSKEUR,21.69,21.69,19.85,21.68,19.92,401.88
2018-01-18 02-AM,LSKEUR,21.69,21.69,21.69,21.69,0.0,0.0
2018-01-18 01-AM,LSKEUR,21.73,21.73,21.67,21.69,21.09,457.07
2018-01-18 12-AM,LSKEUR,21.73,21.73,21.73,21.73,0.0,0.0
2018-01-17 11-PM,LSKEUR,21.8,21.8,21.73,21.73,1.2,26.08
2018-01-17 10-PM,LSKEUR,19.11,26,17,21.8,702.36,16121.23
2018-01-17 09-PM,LSKEUR,17.2,19.9,17.2,19.11,247.9,4638.29
2018-01-17 08-PM,LSKEUR,17,17.2,15,17.2,331.55,5281.51
2018-01-17 07-PM,LSKEUR,15.81,18.99,14.53,17,155.03,2356.79
2018-01-17 06-PM,LSKEUR,15.03,19.88,14.3,15.81,315.1,5085.12
2018-01-17 05-PM,LSKEUR,15,15.89,14.55,15.03,33.37,501.95
2018-01-17 04-PM,LSKEUR,12.97,16.44,12.97,15,61.54,970.21
2018-01-17 03-PM,LSKEUR,14.36,16.29,12.97,12.97,82.26,1076.58
2018-01-17 02-PM,LSKEUR,14.55,16.44,14.3,14.36,142.27,2044.73
2018-01-17 01-PM,LSKEUR,14.55,14.55,14.55,14.55,0.0,0.0
2018-01-17 12-PM,LSKEUR,16.44,16.45,14.55,14.55,3.99,62.02
2018-01-17 11-AM,LSKEUR,13.06,16.45,13.06,16.44,45.62,750.02
2018-01-17 10-AM,LSKEUR,17.45,17.45,13.06,13.06,207.64,3171.76
2018-01-17 09-AM,LSKEUR,17.5,17.5,17.44,17.45,2.51,43.85
2018-01-17 08-AM,LSKEUR,15,17.5,15,17.5,20.11,327.03
2018-01-17 07-AM,LSKEUR,18.35,18.35,15,15,110.27,1875.09
2018-01-17 06-AM,LSKEUR,18.35,18.35,18.35,18.35,0.0,0.0
2018-01-17 05-AM,LSKEUR,16,18.35,13.7,18.35,26.51,396.65
2018-01-17 04-AM,LSKEUR,16,16,16,16,0.8367,13.39
2018-01-17 03-AM,LSKEUR,19.5,19.5,16,16,25.99,418.11
2018-01-17 02-AM,LSKEUR,19.5,19.5,19.5,19.5,0.0,0.0
2018-01-17 01-AM,LSKEUR,17.05,19.5,17.05,19.5,3.01,58.75
2018-01-17 12-AM,LSKEUR,18.77,19,17.05,17.05,92.45,1699.21
2018-01-16 11-PM,LSKEUR,14.2,20.48,14.2,18.77,194.38,3642.22
2018-01-16 10-PM,LSKEUR,18,18,13.05,14.2,69.26,961.47
2018-01-16 09-PM,LSKEUR,19.02,19.99,13.05,18,110.16,1771.29
2018-01-16 08-PM,LSKEUR,20.77,20.77,19.02,19.02,26.75,521.54
2018-01-16 07-PM,LSKEUR,20.86,20.86,20,20.77,370.27,7540.3
2018-01-16 06-PM,LSKEUR,20.2,20.86,12,20.86,1303.26,23998.2
2018-01-16 05-PM,LSKEUR,23.6,23.6,20.2,20.2,72.41,1471.14
2018-01-16 04-PM,LSKEUR,20.12,23.83,20.12,23.6,10.87,251.52
2018-01-16 03-PM,LSKEUR,20.1,22.5,20.1,20.12,25.99,549.76
2018-01-16 02-PM,LSKEUR,21.4,21.4,20.1,20.1,123.15,2475.37
2018-01-16 01-PM,LSKEUR,20.2,21.4,20.2,21.4,6.54,139.94
2018-01-16 12-PM,LSKEUR,22,22,20.2,20.2,19.83,418.15
2018-01-16 11-AM,LSKEUR,19.1,23.85,19.1,22,112.8,2504.44
2018-01-16 10-AM,LSKEUR,18.5,24.27,18,19.1,44.35,842.52
2018-01-16 09-AM,LSKEUR,22,24.3,18.5,18.5,330.32,6411.95
2018-01-16 08-AM,LSKEUR,22.5,24.3,20,22,651.01,13497.81
2018-01-16 07-AM,LSKEUR,22.5,22.5,22.5,22.5,0.0,0.0
2018-01-16 06-AM,LSKEUR,22.5,22.5,22.5,22.5,0.0,0.0
2018-01-16 05-AM,LSKEUR,22.5,22.5,22.5,22.5,0.0,0.0
2018-01-16 04-AM,LSKEUR,22.5,22.5,22.5,22.5,0.0,0.0
2018-01-16 03-AM,LSKEUR,22.5,22.5,22.5,22.5,0.0,0.0
2018-01-16 02-AM,LSKEUR,23.4,23.4,22.5,22.5,36.99,854.6
2018-01-16 01-AM,LSKEUR,23.4,23.4,23.4,23.4,0.0,0.0
2018-01-16 12-AM,LSKEUR,23.75,23.75,23.21,23.4,17.33,409.68
2018-01-15 11-PM,LSKEUR,24.1,24.11,23.75,23.75,40.68,979.16
