Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ADA,Volume ETH
2018-10-10,ADAETH,0.0003779,0.0003813,0.000373,0.0003776,1117784.59,419.91
2018-10-09,ADAETH,0.000377,0.0003826,0.000373,0.0003779,847351.13,320.27
2018-10-08,ADAETH,0.0003764,0.0003854,0.0003709,0.000377,1499582.9,568.89
2018-10-07,ADAETH,0.0003635,0.000378,0.0003613,0.0003764,1075249.53,399.45
2018-10-06,ADAETH,0.0003653,0.0003687,0.000361,0.0003635,951504.91,346.83
2018-10-05,ADAETH,0.0003664,0.0003706,0.0003617,0.0003653,1489309.36,544.42
2018-10-04,ADAETH,0.000366,0.0003691,0.0003606,0.0003664,1822262.97,666.32
2018-10-03,ADAETH,0.0003638,0.0003679,0.00036,0.000366,2629815.61,962.19
2018-10-02,ADAETH,0.0003655,0.00037,0.0003626,0.0003638,622842.7,228.13
2018-10-01,ADAETH,0.000363,0.000372,0.000363,0.0003655,1539560.81,565.04
2018-09-30,ADAETH,0.0003653,0.0003697,0.0003624,0.000363,743602.56,272.15
2018-09-29,ADAETH,0.0003785,0.0003804,0.0003566,0.0003653,1467780.93,542.46
2018-09-28,ADAETH,0.0003775,0.000384,0.0003634,0.0003785,2789500.32,1047.87
2018-09-27,ADAETH,0.0003693,0.000393,0.0003669,0.0003775,5116966.41,1947.64
2018-09-26,ADAETH,0.0003677,0.0003766,0.0003635,0.0003693,2086370.37,774.53
2018-09-25,ADAETH,0.000362,0.00038,0.0003502,0.0003677,3426439.94,1238.65
2018-09-24,ADAETH,0.0003673,0.0003737,0.0003556,0.000362,2483280.77,902.64
2018-09-23,ADAETH,0.0003441,0.0003813,0.0003441,0.0003673,3492216.63,1280.88
2018-09-22,ADAETH,0.0003558,0.0003558,0.000338,0.0003441,3568184.65,1229.06
2018-09-21,ADAETH,0.0003587,0.0003903,0.0003504,0.0003558,6488166.92,2430.04
2018-09-20,ADAETH,0.0003454,0.000377,0.0003416,0.0003587,3783297.53,1351.09
2018-09-19,ADAETH,0.0003311,0.00035,0.0003239,0.0003454,2756374.73,927.02
2018-09-18,ADAETH,0.0003228,0.000338,0.0003155,0.0003311,2620440.06,850.96
2018-09-17,ADAETH,0.0003167,0.000331,0.0003093,0.0003228,1201597.95,381.58
2018-09-16,ADAETH,0.00031,0.000319,0.00031,0.0003167,1212606.93,379.73
2018-09-15,ADAETH,0.0003232,0.000325,0.000309,0.00031,3992469.94,1267.78
2018-09-14,ADAETH,0.0003274,0.0003274,0.000315,0.0003232,3113017.3,994.6
2018-09-13,ADAETH,0.000363,0.000365,0.0003274,0.0003274,3365209.32,1156.44
2018-09-12,ADAETH,0.0003781,0.00038,0.0003321,0.000363,11214571.42,3996.62
2018-09-11,ADAETH,0.0003732,0.0003793,0.0003648,0.0003781,3801152.46,1411.18
2018-09-10,ADAETH,0.0003902,0.0003906,0.0003718,0.0003732,3257794.91,1234.48
2018-09-09,ADAETH,0.0003937,0.0003981,0.000382,0.0003902,2428830.26,954.3
2018-09-08,ADAETH,0.0003854,0.000406,0.0003792,0.0003937,2091492.61,816.47
2018-09-07,ADAETH,0.0003847,0.000386,0.0003763,0.0003854,1324154.52,505.51
2018-09-06,ADAETH,0.000379,0.0003854,0.0003667,0.0003847,3417950.87,1283.29
2018-09-05,ADAETH,0.0003709,0.0003817,0.0003582,0.000379,2415736.35,893.23
2018-09-04,ADAETH,0.0003566,0.000372,0.0003566,0.0003709,2112523.45,775.3
2018-09-03,ADAETH,0.000355,0.0003623,0.0003545,0.0003566,735390.14,263.52
2018-09-02,ADAETH,0.0003606,0.0003643,0.0003534,0.000355,1284715.56,458.99
2018-09-01,ADAETH,0.0003616,0.000369,0.000359,0.0003606,1976314.28,720.96
2018-08-31,ADAETH,0.0003546,0.0003647,0.0003523,0.0003616,1758628.93,631.46
2018-08-30,ADAETH,0.0003659,0.0003712,0.00035,0.0003546,2566634.83,926.64
2018-08-29,ADAETH,0.0003572,0.0003728,0.0003505,0.0003659,2204577.91,797.4
2018-08-28,ADAETH,0.0003513,0.0003638,0.000349,0.0003572,1650903.49,589.12
2018-08-27,ADAETH,0.0003393,0.000355,0.0003384,0.0003513,1958611.64,679.28
2018-08-26,ADAETH,0.0003378,0.000341,0.0003355,0.0003393,667478.4,225.66
2018-08-25,ADAETH,0.0003332,0.0003403,0.0003296,0.0003378,971934.94,324.68
2018-08-24,ADAETH,0.0003349,0.000337,0.0003305,0.0003332,1359440.74,453.88
2018-08-23,ADAETH,0.0003332,0.000337,0.0003255,0.0003349,1736764.93,574.2
2018-08-22,ADAETH,0.0003363,0.0003395,0.0003287,0.0003332,967414.97,323.52
2018-08-21,ADAETH,0.0003385,0.0003406,0.000329,0.0003363,2430338.73,812.9
2018-08-20,ADAETH,0.0003393,0.0003473,0.0003348,0.0003385,1710326.99,578.67
2018-08-19,ADAETH,0.0003355,0.0003417,0.0003318,0.0003393,385676.6,129.56
2018-08-18,ADAETH,0.0003453,0.00035,0.0003275,0.0003355,1869750.16,637.53
2018-08-17,ADAETH,0.0003317,0.000349,0.0003263,0.0003453,1638773.33,555.56
2018-08-16,ADAETH,0.0003337,0.0003365,0.000324,0.0003317,1722621.36,566.5
2018-08-15,ADAETH,0.000336,0.0003471,0.0003272,0.0003337,1943560.35,659.54
2018-08-14,ADAETH,0.0003561,0.0003568,0.0003314,0.000336,4041135.54,1389.03
2018-08-13,ADAETH,0.0003512,0.0003671,0.0003491,0.0003561,1817503.16,650.21
2018-08-12,ADAETH,0.0003514,0.0003514,0.0003514,0.0003514,0.0,0.0
2018-08-11,ADAETH,0.000344,0.0003535,0.0003423,0.0003514,2071159.69,724.72
2018-08-10,ADAETH,0.0003365,0.0003488,0.0003249,0.000344,1364977.63,456.29
2018-08-09,ADAETH,0.0003172,0.0003433,0.0003168,0.0003365,2331293.82,772.33
2018-08-08,ADAETH,0.000327,0.000328,0.000311,0.0003172,1632871.78,516.62
2018-08-07,ADAETH,0.0003209,0.0003311,0.0003125,0.000327,1900904.16,611.06
2018-08-06,ADAETH,0.0003196,0.0003289,0.000315,0.0003209,995933.06,318.35
2018-08-05,ADAETH,0.000309,0.00032,0.0003084,0.0003196,1150113.74,361.6
2018-08-04,ADAETH,0.0003112,0.000319,0.000306,0.000309,2372118.13,744.67
2018-08-03,ADAETH,0.0003171,0.000322,0.000308,0.0003112,1726280.03,540.76
2018-08-02,ADAETH,0.0003322,0.0003343,0.000315,0.0003171,800778.66,259.29
2018-08-01,ADAETH,0.0003309,0.000338,0.000322,0.0003322,1213506.06,401.21
2018-07-31,ADAETH,0.0003363,0.000338,0.0003179,0.0003309,3106802.87,1020.11
2018-07-30,ADAETH,0.0003487,0.0003519,0.0003311,0.0003363,1979797.76,675.82
2018-07-29,ADAETH,0.0003508,0.0003512,0.0003452,0.0003487,781870.08,271.97
2018-07-28,ADAETH,0.0003516,0.0003539,0.000345,0.0003508,813275.71,283.28
2018-07-27,ADAETH,0.0003549,0.0003583,0.0003407,0.0003516,1536004.07,536.99
2018-07-26,ADAETH,0.0003651,0.0003669,0.0003517,0.0003549,808267.34,290.05
2018-07-25,ADAETH,0.000363,0.0003691,0.0003563,0.0003651,12044617.88,4375.57
2018-07-24,ADAETH,0.0003645,0.000373,0.0003532,0.000363,2457230.24,893.96
2018-07-23,ADAETH,0.0003695,0.0003848,0.0003645,0.0003645,1932159.88,727.13
2018-07-22,ADAETH,0.0003536,0.000381,0.0003536,0.0003695,1244548.03,460.59
2018-07-21,ADAETH,0.0003595,0.0003641,0.0003483,0.0003536,1530269.47,548.94
2018-07-20,ADAETH,0.0003882,0.0003915,0.0003595,0.0003595,1692555.65,641.1
2018-07-19,ADAETH,0.0003754,0.0003968,0.000365,0.0003882,2663879.22,1027.73
2018-07-18,ADAETH,0.0003436,0.000393,0.000343,0.0003754,5046945.26,1856.91
2018-07-17,ADAETH,0.0003265,0.0003492,0.0003192,0.0003436,2348032.99,781.93
2018-07-16,ADAETH,0.0003181,0.0003301,0.0003151,0.0003265,1937113.76,624.67
2018-07-15,ADAETH,0.0003145,0.0003229,0.0003128,0.0003181,1809717.22,570.74
2018-07-14,ADAETH,0.000318,0.0003207,0.0003089,0.0003145,1659629.67,522.98
2018-07-13,ADAETH,0.0002953,0.0003301,0.0002911,0.000318,2185416.25,681.41
2018-07-12,ADAETH,0.0002945,0.0002954,0.000288,0.0002953,470736.76,137.27
2018-07-11,ADAETH,0.0002959,0.0003,0.0002925,0.0002947,937766.14,276.62
2018-07-10,ADAETH,0.0002962,0.0003,0.00029,0.0002959,1117145.52,329.51
2018-07-09,ADAETH,0.0002987,0.000305,0.0002962,0.0002962,1614925.59,484.1
2018-07-08,ADAETH,0.0003052,0.0003062,0.0002954,0.0002987,1440323.02,432.22
2018-07-07,ADAETH,0.0003092,0.0003092,0.0002951,0.0003052,1894505.58,568.56
2018-07-06,ADAETH,0.000315,0.000315,0.0003034,0.0003092,583115.75,179.77
2018-07-05,ADAETH,0.0003235,0.0003272,0.0003106,0.000315,1003580.19,321.51
2018-07-04,ADAETH,0.0003246,0.0003328,0.0003178,0.0003235,1660688.41,539.12
2018-07-03,ADAETH,0.000325,0.0003331,0.0003199,0.0003246,2076898.99,677.69
2018-07-02,ADAETH,0.0003151,0.0003333,0.00031,0.000325,1298447.72,413.9
2018-07-01,ADAETH,0.0003031,0.0003207,0.0002956,0.0003151,1996688.01,617.87
2018-06-30,ADAETH,0.000289,0.000304,0.0002877,0.0003031,4563420.99,1357.29
2018-06-29,ADAETH,0.0002818,0.0002894,0.0002686,0.000289,6121076.55,1695.38
2018-06-28,ADAETH,0.0002896,0.0002902,0.000281,0.0002818,1300763.78,373.24
2018-06-27,ADAETH,0.0002909,0.0002938,0.0002861,0.0002896,1236235.9,358.58
2018-06-26,ADAETH,0.0002929,0.000296,0.0002895,0.0002909,1823600.45,534.59
2018-06-25,ADAETH,0.0002877,0.000295,0.0002806,0.0002929,3274242.81,951.26
2018-06-24,ADAETH,0.0002901,0.0002966,0.0002784,0.0002877,2362024.36,674.32
2018-06-23,ADAETH,0.0002994,0.000301,0.0002867,0.0002901,1140418.19,335.61
2018-06-22,ADAETH,0.0003011,0.0003028,0.0002939,0.0002994,1846846.44,548.78
2018-06-21,ADAETH,0.0003001,0.000303,0.0002961,0.0003011,709400.14,212.46
2018-06-20,ADAETH,0.0003091,0.0003112,0.0002992,0.0003001,2005578.89,606.78
2018-06-19,ADAETH,0.000316,0.0003187,0.0003043,0.0003091,1682261.51,525.37
2018-06-18,ADAETH,0.0003235,0.0003279,0.000316,0.000316,886607.19,284.54
2018-06-17,ADAETH,0.000327,0.0003272,0.000321,0.0003235,615757.07,199.17
2018-06-16,ADAETH,0.000333,0.0003333,0.0003212,0.000327,1505442.73,490.13
2018-06-15,ADAETH,0.0003276,0.0003344,0.0003235,0.000333,9668806.66,3163.25
2018-06-14,ADAETH,0.000334,0.0003605,0.000325,0.0003276,7020581.89,2381.51
2018-06-13,ADAETH,0.0003321,0.0003343,0.000322,0.000334,9565430.03,3161.71
2018-06-12,ADAETH,0.0003363,0.0003391,0.0003211,0.0003321,1668753.07,551.77
2018-06-11,ADAETH,0.0003338,0.000338,0.0003203,0.0003363,1618979.31,529.86
2018-06-10,ADAETH,0.0003372,0.0003435,0.0003278,0.0003338,3731122.5,1245.98
2018-06-09,ADAETH,0.0003431,0.000345,0.000337,0.0003372,592084.77,201.21
2018-06-08,ADAETH,0.0003478,0.000348,0.0003367,0.0003431,1872443.22,637.41
2018-06-07,ADAETH,0.0003528,0.0003562,0.0003446,0.0003478,809135.12,282.45
2018-06-06,ADAETH,0.0003606,0.0003606,0.0003507,0.0003528,1925996.49,680.79
2018-06-05,ADAETH,0.0003595,0.0003625,0.00035,0.0003606,1295905.71,459.64
2018-06-04,ADAETH,0.0003675,0.0003696,0.000354,0.0003595,1410705.65,507.26
2018-06-03,ADAETH,0.0003848,0.0003892,0.0003651,0.0003675,1443365.13,543.69
2018-06-02,ADAETH,0.0003799,0.000387,0.0003742,0.0003848,1418837.32,537.07
2018-06-01,ADAETH,0.0003869,0.0003892,0.0003744,0.0003799,1339336.08,510.1
2018-05-31,ADAETH,0.0003728,0.000399,0.0003658,0.0003869,3712938.46,1399.96
2018-05-30,ADAETH,0.0003567,0.0003798,0.000354,0.0003728,3973351.63,1456.83
2018-05-29,ADAETH,0.0003352,0.0003689,0.0003333,0.0003567,4552428.84,1599.27
2018-05-28,ADAETH,0.0003349,0.0003432,0.0003333,0.0003352,3412911.84,1157.67
2018-05-27,ADAETH,0.0003322,0.0003425,0.0003294,0.0003349,1463387.56,491.33
2018-05-26,ADAETH,0.0003376,0.0003409,0.0003322,0.0003322,1226442.4,412.76
2018-05-25,ADAETH,0.0003441,0.0003462,0.000332,0.0003376,1259566.07,423.94
2018-05-24,ADAETH,0.0003441,0.0003565,0.0003365,0.0003441,2019220.38,693.84
2018-05-23,ADAETH,0.000341,0.00035,0.0003322,0.0003441,2650183.75,902.03
2018-05-22,ADAETH,0.0003517,0.0003547,0.000341,0.000341,1050721.26,365.94
2018-05-21,ADAETH,0.0003561,0.0003883,0.00035,0.0003517,2472581.74,881.19
2018-05-20,ADAETH,0.0003483,0.00036,0.000333,0.0003561,3119376.02,1070.03
2018-05-19,ADAETH,0.0003533,0.0003534,0.000343,0.0003483,1169521.99,405.16
2018-05-18,ADAETH,0.000359,0.000359,0.0003461,0.0003533,2241438.95,787.21
2018-05-17,ADAETH,0.000357,0.000363,0.000352,0.000359,1533584.81,549.14
2018-05-16,ADAETH,0.000361,0.0003638,0.0003481,0.000357,3340369.13,1175.5
2018-05-15,ADAETH,0.0003653,0.0003725,0.0003594,0.000361,1809857.94,665.36
2018-05-14,ADAETH,0.0003762,0.00038,0.0003638,0.0003653,2530775.5,937.14
2018-05-13,ADAETH,0.0003895,0.00039,0.00037,0.0003762,3060902.35,1172.45
2018-05-12,ADAETH,0.000379,0.0004038,0.0003642,0.0003895,4287205.38,1649.21
2018-05-11,ADAETH,0.0004041,0.0004041,0.0003699,0.000379,7231402.69,2762.34
2018-05-10,ADAETH,0.0004231,0.000427,0.000402,0.0004041,3889796.07,1604.04
2018-05-09,ADAETH,0.000432,0.000432,0.00041,0.0004231,4102612.24,1722.13
2018-05-08,ADAETH,0.000439,0.0004463,0.00043,0.000432,1426142.78,626.47
2018-05-07,ADAETH,0.0004347,0.000462,0.0004231,0.000439,2996228.65,1317.37
2018-05-06,ADAETH,0.000444,0.0004451,0.000428,0.0004347,1666712.16,723.6
2018-05-05,ADAETH,0.0004547,0.000463,0.000438,0.000444,3583391.63,1608.33
2018-05-04,ADAETH,0.0004664,0.0004797,0.0004431,0.0004547,1919699.95,876.31
2018-05-03,ADAETH,0.0005399,0.0005421,0.0004664,0.0004664,2569883.86,1286.37
2018-05-02,ADAETH,0.0005293,0.00055,0.0005139,0.0005399,2038181.86,1085.76
2018-05-01,ADAETH,0.000507,0.000542,0.0004925,0.0005293,2920494.53,1492.25
2018-04-30,ADAETH,0.000525,0.0005267,0.00049,0.000507,6007848.58,3053.29
2018-04-29,ADAETH,0.0005213,0.000562,0.000511,0.000525,5884044.08,3151.75
2018-04-28,ADAETH,0.0004411,0.0005325,0.0004376,0.0005213,6287085.53,3057.39
2018-04-27,ADAETH,0.0004396,0.00045,0.00043,0.0004411,4254888.42,1872.44
2018-04-26,ADAETH,0.0004352,0.00045,0.000425,0.0004396,5857851.05,2553.73
2018-04-25,ADAETH,0.0004415,0.000446,0.0004284,0.0004352,6534197.97,2857.89
2018-04-24,ADAETH,0.000447,0.0004589,0.0004324,0.0004415,8236852.5,3627.24
2018-04-23,ADAETH,0.0004524,0.0004546,0.0004381,0.000447,3001060.29,1336.34
2018-04-22,ADAETH,0.0004761,0.0004761,0.0004486,0.0004524,2496542.94,1153.8
2018-04-21,ADAETH,0.000489,0.0004999,0.00046,0.0004761,3257296.79,1562.11
2018-04-20,ADAETH,0.0004755,0.0005012,0.00047,0.000489,4573141.89,2215.9
2018-04-19,ADAETH,0.0004962,0.000514,0.0004725,0.0004755,2851803.41,1410.17
2018-04-18,ADAETH,0.0004813,0.0005025,0.0004813,0.0004962,4560515.7,2230.67
2018-04-17,ADAETH,0.0005029,0.0005385,0.0004813,0.0004813,34381870.66,17245.11
2018-04-16,ADAETH,0.0004245,0.000505,0.0004196,0.0005029,35621287.55,17338.7
2018-04-15,ADAETH,0.0004039,0.0004339,0.0004026,0.0004245,1429057.5,601.97
2018-04-14,ADAETH,0.0004075,0.0004149,0.000401,0.0004039,2362956.05,962.25
2018-04-13,ADAETH,0.0004358,0.0004436,0.0004058,0.0004075,5338103.86,2248.46
2018-04-12,ADAETH,0.0003868,0.0004484,0.0003817,0.0004358,12495449.83,5241.16
2018-04-11,ADAETH,0.0003746,0.000396,0.000365,0.0003868,4309744.79,1621.17
2018-04-10,ADAETH,0.0003779,0.0003845,0.0003703,0.0003746,2499821.82,940.75
2018-04-09,ADAETH,0.0003902,0.0004,0.0003666,0.0003779,2129120.65,810.58
2018-04-08,ADAETH,0.0003818,0.000392,0.0003802,0.0003902,1334302.8,516.37
2018-04-07,ADAETH,0.0003884,0.0003884,0.000379,0.0003818,1432335.16,549.11
2018-04-06,ADAETH,0.0003885,0.0003915,0.0003778,0.0003884,1675673.15,644.51
2018-04-05,ADAETH,0.0003997,0.000404,0.0003758,0.0003885,3845251.84,1486.35
2018-04-04,ADAETH,0.0004078,0.0004225,0.0003971,0.0003997,4126032.71,1690.8
2018-04-03,ADAETH,0.000397,0.0004121,0.0003962,0.0004078,5371341.44,2164.51
2018-04-02,ADAETH,0.0003885,0.000397,0.00038,0.000397,2491389.57,968.07
2018-04-01,ADAETH,0.0003856,0.000395,0.0003784,0.0003885,4107356.3,1588.1
2018-03-31,ADAETH,0.0003606,0.00039,0.0003533,0.0003856,6532070.64,2456.59
2018-03-30,ADAETH,0.0003708,0.0003731,0.0003563,0.0003606,3874504.93,1409.71
2018-03-29,ADAETH,0.000353,0.0003764,0.0003496,0.0003708,4671864.45,1684.24
2018-03-28,ADAETH,0.0003387,0.0003575,0.0003382,0.000353,3510366.6,1224.46
2018-03-27,ADAETH,0.0003384,0.0003465,0.0003261,0.0003387,1335335.16,447.55
2018-03-26,ADAETH,0.0003475,0.0003507,0.000325,0.0003384,1596416.26,535.58
2018-03-25,ADAETH,0.0003562,0.000361,0.0003453,0.0003475,1075853.86,377.36
2018-03-24,ADAETH,0.000344,0.000375,0.000339,0.0003562,1499405.96,533.18
2018-03-23,ADAETH,0.0003655,0.0003701,0.0003375,0.000344,1762259.62,622.76
2018-03-22,ADAETH,0.0003701,0.000376,0.000356,0.0003655,4530922.1,1667.78
2018-03-21,ADAETH,0.000358,0.0003847,0.000358,0.0003701,3878316.91,1442.9
2018-03-20,ADAETH,0.0003425,0.00037,0.0003333,0.000358,6202102.86,2143.65
2018-03-19,ADAETH,0.0002874,0.0003489,0.0002868,0.0003425,4968981.22,1560.2
2018-03-18,ADAETH,0.00027,0.000294,0.0002635,0.0002874,3687869.42,1010.4
2018-03-17,ADAETH,0.0002924,0.000296,0.00027,0.00027,3542852.18,982.57
2018-03-16,ADAETH,0.0002964,0.000299,0.000286,0.0002924,1961359.17,576.36
2018-03-15,ADAETH,0.0003191,0.0003191,0.0002884,0.0002964,4132293.3,1226.67
2018-03-14,ADAETH,0.000314,0.0003273,0.000313,0.0003191,4783493.04,1523.61
2018-03-13,ADAETH,0.000312,0.0003176,0.000305,0.000314,6147979.33,1915.74
2018-03-12,ADAETH,0.0003036,0.0003239,0.000294,0.000312,4891099.56,1500.61
2018-03-11,ADAETH,0.0002969,0.0003066,0.00028,0.0003036,2799425.21,813.42
2018-03-10,ADAETH,0.000296,0.0002995,0.000284,0.0002969,4240231.04,1232.59
2018-03-09,ADAETH,0.0003067,0.0003083,0.000282,0.000296,3694543.63,1077.71
2018-03-08,ADAETH,0.000321,0.000325,0.0003,0.0003067,2692351.33,827.11
2018-03-07,ADAETH,0.000342,0.0003432,0.0003104,0.000321,4061109.16,1327.22
2018-03-06,ADAETH,0.0003465,0.0003518,0.000338,0.000342,2307690.75,787.49
2018-03-05,ADAETH,0.0003474,0.0003686,0.0003335,0.0003465,3048138.0,1065.0
2018-03-04,ADAETH,0.0003405,0.0003486,0.0003333,0.0003474,3958996.94,1347.51
2018-03-03,ADAETH,0.000337,0.000357,0.0003333,0.0003405,8565620.24,2908.12
2018-03-02,ADAETH,0.0003475,0.0003475,0.000327,0.000337,3407059.28,1141.22
2018-03-01,ADAETH,0.000354,0.000357,0.000326,0.0003475,6451148.23,2189.9
2018-02-28,ADAETH,0.0003777,0.0003777,0.0003512,0.000354,5248077.09,1900.63
2018-02-27,ADAETH,0.0003745,0.0003786,0.000365,0.0003777,5760058.82,2128.36
2018-02-26,ADAETH,0.0003853,0.0003889,0.000358,0.0003745,6278237.81,2295.36
2018-02-25,ADAETH,0.0003598,0.0004,0.000355,0.0003853,4090397.78,1520.19
2018-02-24,ADAETH,0.0003758,0.0003759,0.000358,0.0003598,1094969.87,402.23
2018-02-23,ADAETH,0.000387,0.0003891,0.000361,0.0003758,4727123.18,1752.36
2018-02-22,ADAETH,0.0003946,0.000402,0.0003841,0.000387,1213497.71,473.48
2018-02-21,ADAETH,0.0003922,0.0004116,0.000379,0.0003946,2752000.27,1073.11
2018-02-20,ADAETH,0.0003989,0.000405,0.000388,0.0003922,2804407.1,1110.3
2018-02-19,ADAETH,0.000398,0.0004041,0.0003901,0.0003989,4111272.18,1631.73
2018-02-18,ADAETH,0.0004223,0.0004223,0.00039,0.000398,6968008.5,2768.88
2018-02-17,ADAETH,0.000415,0.000428,0.0004051,0.0004223,3143111.97,1308.45
2018-02-16,ADAETH,0.0004183,0.0004206,0.000405,0.000415,3287425.49,1340.72
2018-02-15,ADAETH,0.0004245,0.00043,0.000409,0.0004183,4245664.95,1776.06
2018-02-14,ADAETH,0.0004207,0.0004279,0.0004091,0.0004245,16103636.48,6668.68
2018-02-13,ADAETH,0.0004285,0.0004305,0.0004099,0.0004207,5511806.57,2299.85
2018-02-12,ADAETH,0.0004314,0.0004354,0.00041,0.0004285,2684793.4,1142.87
2018-02-11,ADAETH,0.0004469,0.0004508,0.0004278,0.0004314,1706129.91,742.88
2018-02-10,ADAETH,0.000428,0.0004834,0.0004263,0.0004469,7013014.94,3184.68
2018-02-09,ADAETH,0.0004203,0.0004377,0.0004101,0.000428,7149275.69,3020.32
2018-02-08,ADAETH,0.000442,0.0004437,0.0004129,0.0004203,3871622.29,1637.8
2018-02-07,ADAETH,0.0004581,0.0004637,0.00042,0.000442,5972780.82,2616.18
2018-02-06,ADAETH,0.000453,0.000476,0.00042,0.0004581,11202247.02,5036.27
2018-02-05,ADAETH,0.0004646,0.0004686,0.00043,0.000453,7083399.11,3166.61
2018-02-04,ADAETH,0.0004745,0.0005038,0.000452,0.0004646,4402523.98,2120.24
2018-02-03,ADAETH,0.0004376,0.0005111,0.0004025,0.0004745,7332790.76,3417.35
2018-02-02,ADAETH,0.0003952,0.0004401,0.0003572,0.0004376,15433537.39,5868.58
2018-02-01,ADAETH,0.000449,0.000458,0.0003651,0.0003952,13498205.76,5307.63
2018-01-31,ADAETH,0.000476,0.0004772,0.0004356,0.000449,4056118.95,1827.46
2018-01-30,ADAETH,0.000508,0.000508,0.000469,0.000476,8080481.84,3881.46
2018-01-29,ADAETH,0.0005152,0.0005152,0.000498,0.000508,7645533.31,3858.41
2018-01-28,ADAETH,0.000559,0.0005643,0.000505,0.0005152,3035686.88,1584.05
2018-01-27,ADAETH,0.00059,0.0005964,0.0005586,0.000559,2489003.36,1427.88
2018-01-26,ADAETH,0.0006036,0.00061,0.000559,0.00059,3055904.4,1776.28
2018-01-25,ADAETH,0.000593,0.000625,0.0005786,0.0006036,3606679.88,2181.28
2018-01-24,ADAETH,0.000572,0.000615,0.0005578,0.000593,5438418.45,3158.62
2018-01-23,ADAETH,0.0005695,0.00058,0.0005565,0.000572,3320548.95,1894.54
2018-01-22,ADAETH,0.000592,0.000592,0.000555,0.0005695,2336366.84,1333.1
2018-01-21,ADAETH,0.000615,0.000615,0.000575,0.000592,2175408.48,1281.97
2018-01-20,ADAETH,0.000628,0.0006447,0.0005906,0.000615,5272107.77,3263.47
2018-01-19,ADAETH,0.0006339,0.00065,0.0006071,0.000628,5537543.39,3431.29
2018-01-18,ADAETH,0.0006269,0.000654,0.0006071,0.0006339,6823549.9,4329.3
2018-01-17,ADAETH,0.0005997,0.0006534,0.00055,0.0006269,10233125.43,6012.14
2018-01-16,ADAETH,0.0006056,0.000611,0.0005458,0.0005997,12966088.02,7608.22
2018-01-15,ADAETH,0.0005841,0.00066,0.00057,0.0006056,16312094.52,10147.5
2018-01-14,ADAETH,0.0006367,0.0006394,0.00055,0.0005841,14307997.62,8303.08
2018-01-13,ADAETH,0.0007178,0.0007524,0.0006011,0.0006367,12002549.31,8015.0
2018-01-12,ADAETH,0.0006,0.0007516,0.0005672,0.0007178,11447289.93,7210.68
2018-01-11,ADAETH,0.000635,0.00065,0.000461,0.0006,9402393.95,5319.12
2018-01-10,ADAETH,0.000624,0.0006709,0.0004951,0.000635,15128338.89,8506.15
2018-01-09,ADAETH,0.0007907,0.0008062,0.000599,0.000624,12956531.61,9124.64
2018-01-08,ADAETH,0.0009104,0.0009104,0.000775,0.0007907,8244706.11,6686.24
2018-01-07,ADAETH,0.001032,0.001032,0.0008955,0.0009104,4291080.42,4048.83
2018-01-06,ADAETH,0.001059,0.001103,0.000925,0.001032,4183806.67,4257.51
2018-01-05,ADAETH,0.001189,0.001389,0.00075,0.001059,9944740.24,10744.58
2018-01-04,ADAETH,0.001171,0.001482,0.001118,0.001189,8122028.38,10248.4
2018-01-03,ADAETH,0.000895,0.00123,0.0008753,0.001171,12460239.98,13537.66
2018-01-02,ADAETH,0.0009295,0.00096,0.00078,0.000895,7405116.26,6472.81
2018-01-01,ADAETH,0.0009609,0.0009859,0.000879,0.0009295,4057418.39,3738.73
2017-12-31,ADAETH,0.000861,0.00105,0.000861,0.0009609,6161404.03,5984.45
2017-12-30,ADAETH,0.0007026,0.0009872,0.0006215,0.000861,17751031.24,14899.95
2017-12-29,ADAETH,0.0005686,0.000758,0.0005528,0.0007026,15392124.63,9748.46
2017-12-28,ADAETH,0.000555,0.000581,0.000535,0.0005686,4325890.52,2402.08
2017-12-27,ADAETH,0.0005659,0.0005689,0.0005456,0.000555,4215733.27,2340.99
2017-12-26,ADAETH,0.000572,0.0005849,0.0005407,0.0005659,2368881.69,1328.16
2017-12-25,ADAETH,0.0005701,0.000593,0.0005192,0.000572,5283848.51,2919.55
2017-12-24,ADAETH,0.000591,0.000604,0.000565,0.0005701,2734178.38,1574.57
2017-12-23,ADAETH,0.0006267,0.0006308,0.00058,0.000591,4631474.1,2767.0
2017-12-22,ADAETH,0.0006001,0.0006375,0.0005416,0.0006267,8434085.4,4993.68
2017-12-21,ADAETH,0.0006067,0.000655,0.00057,0.0006001,7712779.93,4528.54
2017-12-20,ADAETH,0.0006498,0.0006723,0.0005523,0.0006067,7272014.29,4361.41
2017-12-19,ADAETH,0.0006668,0.0007455,0.000611,0.0006498,8472331.87,5672.6
2017-12-18,ADAETH,0.0006769,0.000711,0.0006055,0.0006668,7088616.34,4636.1
2017-12-17,ADAETH,0.00058,0.000799,0.0005325,0.0006769,17637884.36,11692.73
2017-12-16,ADAETH,0.0003114,0.000646,0.00029,0.00058,25265638.12,10988.46
2017-12-15,ADAETH,0.000336,0.000336,0.0002809,0.0003114,17736290.49,5508.04
2017-12-14,ADAETH,0.00019,0.0003369,0.000178,0.000336,33523991.95,8598.3
