Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume KRW
2019-07-24 04-AM,BTGKRW,25150,25260,25000,25000,694.66,17406471.79
2019-07-24 03-AM,BTGKRW,25430,25430,25000,25150,569.44,14306881.69
2019-07-24 02-AM,BTGKRW,25490,25490,25020,25430,1385.45,34778023.26
2019-07-24 01-AM,BTGKRW,25210,25550,25140,25490,1484.1,37613063.94
2019-07-24 12-AM,BTGKRW,26100,26100,25000,25210,2643.84,66765324.6
2019-07-23 11-PM,BTGKRW,26410,26590,25840,26100,2243.6,58452589.78
2019-07-23 10-PM,BTGKRW,26380,26640,26340,26410,928.78,24627729.13
2019-07-23 09-PM,BTGKRW,26440,26520,26350,26380,812.9,21457550.25
2019-07-23 08-PM,BTGKRW,26580,26640,26370,26440,1162.88,30907433.15
2019-07-23 07-PM,BTGKRW,26460,26580,26330,26580,816.3,21640495.08
2019-07-23 06-PM,BTGKRW,26450,26510,25930,26460,4214.58,110661854.01
2019-07-23 05-PM,BTGKRW,26430,26500,26370,26450,554.93,14679396.14
2019-07-23 04-PM,BTGKRW,26070,26440,25890,26430,2161.64,56438603.58
2019-07-23 03-PM,BTGKRW,26000,26590,25880,26070,3611.71,94532460.56
2019-07-23 02-PM,BTGKRW,27000,27000,25050,26000,5672.09,147993079.63
2019-07-23 01-PM,BTGKRW,27620,27800,27000,27000,1149.84,31214525.31
2019-07-23 12-PM,BTGKRW,27570,27900,27280,27620,351.31,9728153.49
2019-07-23 11-AM,BTGKRW,28000,28000,27380,27570,436.53,12041426.66
2019-07-23 10-AM,BTGKRW,27250,28000,27250,28000,492.01,13595043.35
2019-07-23 09-AM,BTGKRW,27170,27780,27170,27250,249.82,6845720.64
2019-07-23 08-AM,BTGKRW,27110,27330,27110,27170,457.35,12445749.52
2019-07-23 07-AM,BTGKRW,27710,27990,26980,27110,2479.21,67631484.18
2019-07-23 06-AM,BTGKRW,28070,28330,27610,27710,980.69,27444464.18
2019-07-23 05-AM,BTGKRW,28560,28560,28070,28070,471.26,13280847.08
2019-07-23 04-AM,BTGKRW,28500,28580,28180,28560,872.71,24741543.64
2019-07-23 03-AM,BTGKRW,28480,28680,28180,28500,368.74,10516762.71
2019-07-23 02-AM,BTGKRW,28280,28480,28180,28480,311.89,8807140.64
2019-07-23 01-AM,BTGKRW,28350,28350,28160,28280,150.44,4243054.44
2019-07-23 12-AM,BTGKRW,28480,28500,28340,28350,563.55,16040996.23
2019-07-22 11-PM,BTGKRW,28290,28480,28060,28480,171.64,4833078.77
2019-07-22 10-PM,BTGKRW,28500,28500,28180,28290,141.39,4001406.52
2019-07-22 09-PM,BTGKRW,28480,28500,28300,28500,52.87,1502831.04
2019-07-22 08-PM,BTGKRW,28160,28510,28160,28480,14.7,415584.85
2019-07-22 07-PM,BTGKRW,28190,28290,28160,28160,27.03,763441.21
2019-07-22 06-PM,BTGKRW,28300,28310,28190,28190,22.21,628603.86
2019-07-22 05-PM,BTGKRW,28290,28300,28290,28300,83.46,2361982.4
2019-07-22 04-PM,BTGKRW,28400,28450,28150,28290,463.98,13140884.76
2019-07-22 03-PM,BTGKRW,28100,28450,28100,28400,149.25,4211303.68
2019-07-22 02-PM,BTGKRW,29000,29000,28100,28100,1162.87,33087112.11
2019-07-22 01-PM,BTGKRW,28770,29000,28720,29000,439.33,12683524.54
2019-07-22 12-PM,BTGKRW,28630,28770,28630,28770,897.11,25723885.08
2019-07-22 11-AM,BTGKRW,28690,28720,28590,28630,199.23,5703525.11
2019-07-22 10-AM,BTGKRW,28750,28750,28510,28690,731.75,20896339.16
2019-07-22 09-AM,BTGKRW,28800,28800,28670,28750,769.41,22088758.89
2019-07-22 08-AM,BTGKRW,28750,28870,28720,28800,371.39,10684335.18
2019-07-22 07-AM,BTGKRW,28820,28830,28740,28750,121.89,3505464.33
2019-07-22 06-AM,BTGKRW,28690,28830,28690,28820,127.32,3669184.14
2019-07-22 05-AM,BTGKRW,28750,28830,28500,28690,946.31,27146242.93
2019-07-22 04-AM,BTGKRW,29000,29000,28740,28750,498.01,14366048.17
2019-07-22 03-AM,BTGKRW,29100,29150,28850,29000,428.51,12409645.45
2019-07-22 02-AM,BTGKRW,28950,29150,28860,29100,394.23,11448143.37
2019-07-22 01-AM,BTGKRW,29110,29150,28850,28950,898.63,25970352.32
2019-07-22 12-AM,BTGKRW,29240,29280,29010,29110,457.15,13322203.7
2019-07-21 11-PM,BTGKRW,29130,29250,29000,29240,438.01,12723691.88
2019-07-21 10-PM,BTGKRW,29100,29380,29100,29130,374.37,10948421.96
2019-07-21 09-PM,BTGKRW,28950,29100,28770,29100,220.18,6375107.86
2019-07-21 08-PM,BTGKRW,28770,28950,28770,28950,125.52,3627045.21
2019-07-21 07-PM,BTGKRW,28880,28900,28770,28770,55.71,1609751.37
2019-07-21 06-PM,BTGKRW,28890,28890,28880,28880,60.52,1748273.14
2019-07-21 05-PM,BTGKRW,28660,28890,28660,28890,18.89,545286.87
2019-07-21 04-PM,BTGKRW,28700,28910,28600,28660,151.53,4366863.88
2019-07-21 03-PM,BTGKRW,28490,28910,27990,28700,1024.54,29145128.07
2019-07-21 02-PM,BTGKRW,29090,29090,28310,28490,997.78,28730918.14
2019-07-21 01-PM,BTGKRW,29200,29200,29050,29090,139.91,4068279.55
2019-07-21 12-PM,BTGKRW,29230,29450,29150,29200,756.24,22157255.06
2019-07-21 11-AM,BTGKRW,29020,29450,29020,29230,619.93,18101996.3
2019-07-21 10-AM,BTGKRW,29440,29440,29020,29020,343.05,9996558.82
2019-07-21 09-AM,BTGKRW,29290,29460,29290,29440,340.17,9994821.66
2019-07-21 08-AM,BTGKRW,28960,29290,28960,29290,149.45,4361251.32
2019-07-21 07-AM,BTGKRW,29000,29180,28830,28960,227.48,6577933.63
2019-07-21 06-AM,BTGKRW,28780,29140,28780,29000,144.81,4209464.06
2019-07-21 05-AM,BTGKRW,29160,29480,28750,28780,450.83,13062280.02
2019-07-21 04-AM,BTGKRW,29210,29650,29150,29160,439.87,12860831.48
2019-07-21 03-AM,BTGKRW,29780,29780,28750,29210,1664.73,48623173.87
2019-07-21 02-AM,BTGKRW,30390,30390,29780,29780,803.09,24119291.92
2019-07-21 01-AM,BTGKRW,30390,30440,30150,30390,452.71,13745651.62
2019-07-21 12-AM,BTGKRW,30020,30470,29850,30390,626.76,18821635.85
2019-07-20 11-PM,BTGKRW,30430,30600,30020,30020,1122.87,34155949.03
2019-07-20 10-PM,BTGKRW,30510,30560,30340,30430,604.45,18420472.5
2019-07-20 09-PM,BTGKRW,30010,30510,30010,30510,1121.05,33930158.72
2019-07-20 08-PM,BTGKRW,30310,30310,29920,30010,793.76,23820586.74
2019-07-20 07-PM,BTGKRW,30310,30310,30310,30310,41.86,1268913.0
2019-07-20 06-PM,BTGKRW,30140,30560,29780,30310,595.33,17990103.81
2019-07-20 05-PM,BTGKRW,30140,30300,30140,30140,284.63,8596698.39
2019-07-20 04-PM,BTGKRW,30020,30210,29790,30140,1421.47,42785591.45
2019-07-20 03-PM,BTGKRW,29890,30020,29640,30020,2294.49,68597642.05
2019-07-20 02-PM,BTGKRW,29460,29890,29460,29890,317.35,9428275.09
2019-07-20 01-PM,BTGKRW,29910,30130,29430,29460,1880.8,56164561.64
2019-07-20 12-PM,BTGKRW,29470,30000,29470,29910,1550.74,46300533.89
2019-07-20 11-AM,BTGKRW,29700,29750,29440,29470,482.02,14260394.28
2019-07-20 10-AM,BTGKRW,29260,29700,28970,29700,1709.59,50456331.54
2019-07-20 09-AM,BTGKRW,29200,29460,28980,29260,1341.7,39136559.74
2019-07-20 08-AM,BTGKRW,29310,29320,28990,29200,552.03,16140146.53
2019-07-20 07-AM,BTGKRW,29200,29530,29200,29310,996.46,29222666.57
2019-07-20 06-AM,BTGKRW,29130,29420,29130,29200,1519.42,44495443.84
2019-07-20 05-AM,BTGKRW,29280,29390,29060,29130,808.62,23628768.99
2019-07-20 04-AM,BTGKRW,29360,29380,29000,29280,847.96,24746762.46
2019-07-20 03-AM,BTGKRW,29000,29360,29000,29360,830.83,24232943.32
2019-07-20 02-AM,BTGKRW,28800,29000,28800,29000,550.09,15898445.29
2019-07-20 01-AM,BTGKRW,28880,29000,28610,28800,1216.53,34983936.41
2019-07-20 12-AM,BTGKRW,28900,29050,28600,28880,878.5,25339137.84
2019-07-19 11-PM,BTGKRW,28870,28990,28600,28900,606.21,17407211.23
2019-07-19 10-PM,BTGKRW,28720,28900,28720,28870,56.3,1626534.35
2019-07-19 09-PM,BTGKRW,29160,29160,28260,28720,465.96,13284495.82
2019-07-19 08-PM,BTGKRW,28550,29160,28550,29160,332.19,9651392.59
2019-07-19 07-PM,BTGKRW,28960,28960,28200,28550,290.12,8278155.7
2019-07-19 06-PM,BTGKRW,28510,28960,28510,28960,407.98,11806453.87
2019-07-19 05-PM,BTGKRW,28510,28900,28510,28510,127.8,3675835.75
2019-07-19 04-PM,BTGKRW,28390,28930,28100,28510,785.89,22241500.14
2019-07-19 03-PM,BTGKRW,29080,29080,28300,28390,540.89,15403319.14
2019-07-19 02-PM,BTGKRW,29170,29170,28700,29080,118.61,3416213.53
2019-07-19 01-PM,BTGKRW,28670,29170,28640,29170,759.49,21934609.51
2019-07-19 12-PM,BTGKRW,29080,29090,28500,28670,1526.75,44003323.79
2019-07-19 11-AM,BTGKRW,28840,29080,28840,29080,15.73,457367.58
2019-07-19 10-AM,BTGKRW,29170,29170,28830,28840,37.04,1072767.92
2019-07-19 09-AM,BTGKRW,29070,29170,28640,29170,660.5,19100170.4
2019-07-19 08-AM,BTGKRW,29300,29400,29000,29070,977.8,28521441.23
2019-07-19 07-AM,BTGKRW,29280,29300,29100,29300,256.18,7489706.62
2019-07-19 06-AM,BTGKRW,29290,29290,29070,29280,314.41,9196277.09
2019-07-19 05-AM,BTGKRW,29340,29340,29060,29290,249.97,7281119.83
2019-07-19 04-AM,BTGKRW,29320,29370,29070,29340,958.18,27957890.89
2019-07-19 03-AM,BTGKRW,29150,29370,29140,29320,468.62,13673673.78
2019-07-19 02-AM,BTGKRW,29600,29600,29130,29150,311.62,9101653.12
2019-07-19 01-AM,BTGKRW,29240,29610,29050,29600,1053.33,30906199.0
2019-07-19 12-AM,BTGKRW,29310,29540,29020,29240,552.68,16195781.26
2019-07-18 11-PM,BTGKRW,29000,29550,28720,29310,2495.48,73142971.1
2019-07-18 10-PM,BTGKRW,28890,29000,28640,29000,256.86,7415564.74
2019-07-18 09-PM,BTGKRW,29180,29460,28870,28890,366.11,10628803.66
2019-07-18 08-PM,BTGKRW,29550,29550,29180,29180,363.64,10628381.71
2019-07-18 07-PM,BTGKRW,28890,29550,28890,29550,425.13,12535290.7
2019-07-18 06-PM,BTGKRW,28900,29290,28890,28890,310.0,8961373.71
2019-07-18 05-PM,BTGKRW,29300,29300,28900,28900,708.47,20583462.26
2019-07-18 04-PM,BTGKRW,29130,29550,29130,29300,900.67,26591882.67
2019-07-18 03-PM,BTGKRW,28890,29550,28890,29130,1020.95,29999452.89
2019-07-18 02-PM,BTGKRW,27900,29320,27790,28890,1926.4,55069416.96
2019-07-18 01-PM,BTGKRW,28650,28650,27830,27900,931.71,26339111.36
2019-07-18 12-PM,BTGKRW,29310,29310,28620,28650,781.64,22562321.14
2019-07-18 11-AM,BTGKRW,29200,29320,29040,29310,227.28,6608877.16
2019-07-18 10-AM,BTGKRW,29320,29320,29010,29200,150.76,4382242.26
2019-07-18 09-AM,BTGKRW,29150,29320,29050,29320,1318.78,38412996.77
2019-07-18 08-AM,BTGKRW,29390,29400,29100,29150,623.28,18236620.4
2019-07-18 07-AM,BTGKRW,29500,29700,29220,29390,894.43,26361937.96
2019-07-18 06-AM,BTGKRW,29550,29750,29200,29500,810.05,23918509.73
2019-07-18 05-AM,BTGKRW,29200,29600,28630,29550,1371.49,40011694.91
2019-07-18 04-AM,BTGKRW,28800,29200,28510,29200,1356.0,39240734.99
2019-07-18 03-AM,BTGKRW,28500,28990,28500,28800,1186.44,33952543.17
2019-07-18 02-AM,BTGKRW,28600,28670,28500,28500,547.12,15614476.79
2019-07-18 01-AM,BTGKRW,27750,29000,27750,28600,1097.6,31080552.99
2019-07-18 12-AM,BTGKRW,29000,29000,27750,27750,1862.86,52511485.33
2019-07-17 11-PM,BTGKRW,29060,29200,28600,29000,581.58,16845392.33
2019-07-17 10-PM,BTGKRW,28840,29090,28830,29060,948.05,27500002.07
2019-07-17 09-PM,BTGKRW,28350,29000,28240,28840,1639.22,47425487.29
2019-07-17 08-PM,BTGKRW,28860,28860,28320,28350,282.06,8000083.77
2019-07-17 07-PM,BTGKRW,28850,28890,28350,28860,511.21,14652365.36
2019-07-17 06-PM,BTGKRW,28460,28850,28400,28850,416.32,11930576.49
2019-07-17 05-PM,BTGKRW,28770,28800,28450,28460,887.79,25506618.56
2019-07-17 04-PM,BTGKRW,28350,28800,28310,28770,616.47,17747220.0
2019-07-17 03-PM,BTGKRW,28340,28800,28100,28350,953.78,27267655.75
2019-07-17 02-PM,BTGKRW,27870,28340,27870,28340,1086.06,30658190.62
2019-07-17 01-PM,BTGKRW,27390,27870,27390,27870,586.32,16205004.88
2019-07-17 12-PM,BTGKRW,27200,27800,27020,27390,1688.09,46090578.24
2019-07-17 11-AM,BTGKRW,27520,28050,27200,27200,898.63,24901664.07
2019-07-17 10-AM,BTGKRW,28500,28570,27240,27520,1379.32,38387947.99
2019-07-17 09-AM,BTGKRW,27990,28500,27840,28500,706.24,19841431.96
2019-07-17 08-AM,BTGKRW,27970,28500,27250,27990,903.13,25274357.66
2019-07-17 07-AM,BTGKRW,27990,28110,27650,27970,885.4,24762208.49
2019-07-17 06-AM,BTGKRW,28150,28150,27810,27990,264.07,7379241.94
2019-07-17 05-AM,BTGKRW,27620,28150,27440,28150,679.92,18889588.76
2019-07-17 04-AM,BTGKRW,28040,28290,27180,27620,1343.04,36889340.38
2019-07-17 03-AM,BTGKRW,28840,28890,27670,28040,188.55,5350275.41
2019-07-17 02-AM,BTGKRW,29020,29020,27400,28840,914.27,25771143.6
2019-07-17 01-AM,BTGKRW,28120,29160,27700,29020,1292.39,36978074.54
2019-07-17 12-AM,BTGKRW,27180,28120,27180,28120,513.29,14288185.85
2019-07-16 11-PM,BTGKRW,28100,28100,27000,27180,1977.36,53891821.5
2019-07-16 10-PM,BTGKRW,28400,28410,27350,28100,907.67,25505764.78
2019-07-16 09-PM,BTGKRW,29200,29200,28400,28400,492.11,14063891.63
2019-07-16 08-PM,BTGKRW,28670,29490,28670,29200,416.32,12116923.42
2019-07-16 07-PM,BTGKRW,28710,29540,28670,28670,886.11,25603712.58
2019-07-16 06-PM,BTGKRW,28750,29150,28710,28710,233.64,6790232.99
2019-07-16 05-PM,BTGKRW,28800,30340,28750,28750,1840.88,54773263.46
2019-07-16 04-PM,BTGKRW,29130,29930,28760,28800,699.86,20573186.13
2019-07-16 03-PM,BTGKRW,29330,29330,29120,29130,527.97,15379801.34
2019-07-16 02-PM,BTGKRW,29100,29330,29010,29330,730.39,21332302.17
2019-07-16 01-PM,BTGKRW,29400,29400,28510,29100,496.33,14343288.2
2019-07-16 12-PM,BTGKRW,29980,29980,29400,29400,560.9,16589536.93
2019-07-16 11-AM,BTGKRW,30000,30000,29660,29980,205.06,6091300.16
2019-07-16 10-AM,BTGKRW,29720,30010,29690,30000,273.76,8153292.21
2019-07-16 09-AM,BTGKRW,29750,30000,29720,29720,152.65,4555880.13
2019-07-16 08-AM,BTGKRW,29840,29840,29420,29750,176.0,5216617.92
2019-07-16 07-AM,BTGKRW,30100,30100,29390,29840,318.62,9416231.56
2019-07-16 06-AM,BTGKRW,29430,30100,29430,30100,771.18,23154685.96
2019-07-16 05-AM,BTGKRW,29380,29700,29280,29430,139.81,4139729.66
2019-07-16 04-AM,BTGKRW,29320,29680,29060,29380,343.38,10074169.5
2019-07-16 03-AM,BTGKRW,29770,29770,29060,29320,687.84,20199234.88
2019-07-16 02-AM,BTGKRW,30490,30490,29380,29770,1247.43,37204065.01
2019-07-16 01-AM,BTGKRW,30290,30500,30110,30490,1319.52,40012243.86
2019-07-16 12-AM,BTGKRW,30180,30620,30050,30290,2111.89,63865603.33
2019-07-15 11-PM,BTGKRW,30340,30750,30040,30180,1220.36,37152845.28
2019-07-15 10-PM,BTGKRW,30330,30340,29700,30340,585.48,17528598.29
2019-07-15 09-PM,BTGKRW,29880,30800,29880,30330,1520.06,46160389.51
2019-07-15 08-PM,BTGKRW,29480,29880,29480,29880,485.97,14493841.53
2019-07-15 07-PM,BTGKRW,29780,29790,29390,29480,3.021,89527.74
2019-07-15 06-PM,BTGKRW,29520,29780,29010,29780,318.86,9414726.6
2019-07-15 05-PM,BTGKRW,29060,29700,28960,29520,549.42,16062858.49
2019-07-15 04-PM,BTGKRW,29700,29880,28490,29060,1513.03,44194254.54
2019-07-15 03-PM,BTGKRW,29700,29870,29200,29700,470.62,13903586.57
2019-07-15 02-PM,BTGKRW,28620,29700,28620,29700,869.57,25541824.68
2019-07-15 01-PM,BTGKRW,28460,29010,27800,28620,1250.88,35379507.65
2019-07-15 12-PM,BTGKRW,29010,29380,28410,28460,977.61,28116568.07
2019-07-15 11-AM,BTGKRW,29070,29310,28650,29010,435.14,12602410.58
2019-07-15 10-AM,BTGKRW,28750,29470,28700,29070,167.22,4883928.42
2019-07-15 09-AM,BTGKRW,29400,29470,28520,28750,1023.68,29466820.05
2019-07-15 08-AM,BTGKRW,29110,29470,28630,29400,491.47,14262922.21
2019-07-15 07-AM,BTGKRW,29600,30200,29000,29110,2602.4,77387245.0
2019-07-15 06-AM,BTGKRW,29030,29600,28400,29600,1266.82,36733300.97
2019-07-15 05-AM,BTGKRW,28190,29030,27810,29030,962.02,27298855.24
2019-07-15 04-AM,BTGKRW,29020,29020,27980,28190,1938.43,54634417.72
2019-07-15 03-AM,BTGKRW,28540,29710,28060,29020,605.56,17666990.57
2019-07-15 02-AM,BTGKRW,28650,28650,27750,28540,2539.2,71593730.1
2019-07-15 01-AM,BTGKRW,29530,29820,28000,28650,1662.19,48708154.2
2019-07-15 12-AM,BTGKRW,28660,30300,27350,29530,5511.94,158172602.36
2019-07-14 11-PM,BTGKRW,29020,29290,28640,28660,530.48,15316044.63
2019-07-14 10-PM,BTGKRW,29380,30010,29020,29020,870.72,25928951.44
2019-07-14 09-PM,BTGKRW,28880,30000,28730,29380,584.76,17079589.55
2019-07-14 08-PM,BTGKRW,28950,28950,28700,28880,925.04,26705684.24
2019-07-14 07-PM,BTGKRW,28810,29200,28810,28950,118.26,3441079.74
2019-07-14 06-PM,BTGKRW,28710,29000,28700,28810,106.93,3076938.62
2019-07-14 05-PM,BTGKRW,28730,28910,28600,28710,265.66,7658967.13
2019-07-14 04-PM,BTGKRW,28750,28910,28600,28730,1276.43,36711918.29
2019-07-14 03-PM,BTGKRW,29500,29640,28730,28750,1370.08,39928540.02
2019-07-14 02-PM,BTGKRW,29340,30300,29310,29500,646.48,19130263.51
2019-07-14 01-PM,BTGKRW,29310,29780,29080,29340,1125.51,33109759.44
2019-07-14 12-PM,BTGKRW,29150,29880,28910,29310,1920.57,55939497.48
2019-07-14 11-AM,BTGKRW,29960,29960,29150,29150,1410.35,41533109.24
2019-07-14 10-AM,BTGKRW,30180,30600,29460,29960,2693.24,80309319.59
2019-07-14 09-AM,BTGKRW,30510,31120,30040,30180,1729.33,52557848.49
2019-07-14 08-AM,BTGKRW,30650,30650,30500,30510,311.1,9509737.59
2019-07-14 07-AM,BTGKRW,30460,30670,30100,30650,1212.49,36788418.84
2019-07-14 06-AM,BTGKRW,30440,30670,30440,30460,302.18,9205285.83
2019-07-14 05-AM,BTGKRW,30600,30910,30400,30440,583.0,17763201.08
2019-07-14 04-AM,BTGKRW,31180,31180,30570,30600,414.34,12733648.01
2019-07-14 03-AM,BTGKRW,30790,31180,30630,31180,547.89,17001303.48
2019-07-14 02-AM,BTGKRW,30840,30900,30570,30790,80.86,2493229.99
2019-07-14 01-AM,BTGKRW,30650,30900,30600,30840,180.77,5577624.15
2019-07-14 12-AM,BTGKRW,30690,30760,30650,30650,134.33,4121849.79
2019-07-13 11-PM,BTGKRW,30690,30960,30690,30690,165.07,5094794.42
2019-07-13 10-PM,BTGKRW,30150,30860,30150,30690,414.16,12648630.03
2019-07-13 09-PM,BTGKRW,30200,30440,30100,30150,405.56,12258199.56
2019-07-13 08-PM,BTGKRW,30810,30810,30200,30200,1373.45,41712171.62
2019-07-13 07-PM,BTGKRW,30960,30960,30770,30810,227.4,7008550.19
2019-07-13 06-PM,BTGKRW,31120,31400,30940,30960,579.88,18016521.94
2019-07-13 05-PM,BTGKRW,30990,31120,30890,31120,62.22,1922891.53
2019-07-13 04-PM,BTGKRW,31030,31070,30870,30990,169.93,5267631.52
2019-07-13 03-PM,BTGKRW,31070,31260,30780,31030,572.05,17750085.85
2019-07-13 02-PM,BTGKRW,31270,31470,31000,31070,580.27,18078470.31
2019-07-13 01-PM,BTGKRW,30880,31270,30880,31270,1249.8,38908976.86
2019-07-13 12-PM,BTGKRW,30180,31000,30180,30880,1344.74,41264498.39
2019-07-13 11-AM,BTGKRW,30690,31070,29990,30180,5003.99,151627542.97
2019-07-13 10-AM,BTGKRW,31480,31480,30650,30690,2508.42,78168204.26
2019-07-13 09-AM,BTGKRW,31460,31670,31460,31480,1123.87,35425597.49
2019-07-13 08-AM,BTGKRW,31540,31690,31350,31460,87.34,2759833.14
2019-07-13 07-AM,BTGKRW,32190,32190,31000,31540,2182.32,68654089.01
2019-07-13 06-AM,BTGKRW,32080,32340,31900,32190,478.97,15322787.81
2019-07-13 05-AM,BTGKRW,32300,32470,32080,32080,216.07,6979086.42
2019-07-13 04-AM,BTGKRW,32020,32470,31890,32300,548.15,17582075.31
2019-07-13 03-AM,BTGKRW,32210,32430,32020,32020,187.78,6053587.71
2019-07-13 02-AM,BTGKRW,32000,32470,32000,32210,335.53,10854023.15
2019-07-13 01-AM,BTGKRW,31990,32200,31860,32000,1064.38,34025193.42
2019-07-13 12-AM,BTGKRW,32080,32270,31850,31990,867.76,27796592.5
2019-07-12 11-PM,BTGKRW,32200,32490,32000,32080,773.29,24903764.56
2019-07-12 10-PM,BTGKRW,32100,32500,32090,32200,322.48,10404113.6
2019-07-12 09-PM,BTGKRW,32100,32490,32100,32100,400.64,12951094.42
2019-07-12 08-PM,BTGKRW,31390,32180,31390,32100,349.02,11146508.53
2019-07-12 07-PM,BTGKRW,31260,31600,31260,31390,353.09,11150216.42
2019-07-12 06-PM,BTGKRW,31510,32160,31250,31260,1272.37,40055333.43
2019-07-12 05-PM,BTGKRW,31760,31760,31510,31510,171.75,5427345.14
2019-07-12 04-PM,BTGKRW,32190,32190,31530,31760,1102.32,34904148.46
2019-07-12 03-PM,BTGKRW,32640,32940,31490,32190,1845.33,59081786.8
2019-07-12 02-PM,BTGKRW,32830,33120,32590,32640,582.1,19060533.24
2019-07-12 01-PM,BTGKRW,32900,33280,32830,32830,343.5,11344229.79
2019-07-12 12-PM,BTGKRW,33480,33480,32880,32900,973.4,32266679.67
2019-07-12 11-AM,BTGKRW,32930,33480,32920,33480,1291.61,42826988.05
2019-07-12 10-AM,BTGKRW,32830,33430,32810,32930,1565.64,51952635.41
2019-07-12 09-AM,BTGKRW,32450,33600,32450,32830,2623.5,86985472.68
2019-07-12 08-AM,BTGKRW,33000,33300,32420,32450,2234.56,72983612.11
2019-07-12 07-AM,BTGKRW,32620,33740,32620,33000,9077.61,301557493.55
2019-07-12 06-AM,BTGKRW,31880,33000,31680,32620,5189.01,168499004.04
2019-07-12 05-AM,BTGKRW,31060,31900,30640,31880,1838.96,57799956.62
2019-07-12 04-AM,BTGKRW,30170,31500,29590,31060,2838.66,86120849.5
2019-07-12 03-AM,BTGKRW,30450,30640,30110,30170,949.93,28821244.35
2019-07-12 02-AM,BTGKRW,31400,31580,30060,30450,2270.03,70119498.43
2019-07-12 01-AM,BTGKRW,30760,32500,30760,31400,5442.05,173800725.04
2019-07-12 12-AM,BTGKRW,30360,30950,30090,30760,1148.62,35129350.12
2019-07-11 11-PM,BTGKRW,31550,31550,28000,30360,3416.88,101619050.15
2019-07-11 10-PM,BTGKRW,31540,31790,31280,31550,813.61,25719621.02
2019-07-11 09-PM,BTGKRW,31300,31570,31040,31540,2211.94,69512647.05
2019-07-11 08-PM,BTGKRW,32200,32500,31000,31300,1272.24,40606394.34
2019-07-11 07-PM,BTGKRW,30310,32200,30300,32200,2036.17,63740807.73
2019-07-11 06-PM,BTGKRW,29820,30320,29780,30310,1506.02,45415581.12
2019-07-11 05-PM,BTGKRW,30180,30180,29720,29820,764.55,22839739.87
2019-07-11 04-PM,BTGKRW,29710,30180,29600,30180,888.35,26546458.38
2019-07-11 03-PM,BTGKRW,29880,30220,29680,29710,748.29,22397323.44
2019-07-11 02-PM,BTGKRW,29650,29890,29640,29880,440.09,13089523.25
2019-07-11 01-PM,BTGKRW,29620,29900,29620,29650,409.22,12155832.17
2019-07-11 12-PM,BTGKRW,29510,29950,29510,29620,1032.26,30726818.26
2019-07-11 11-AM,BTGKRW,29000,29700,29000,29510,777.64,22849575.89
2019-07-11 10-AM,BTGKRW,29700,29770,29000,29000,904.99,26586108.98
2019-07-11 09-AM,BTGKRW,29550,29820,29480,29700,924.94,27452575.71
2019-07-11 08-AM,BTGKRW,29800,30400,29490,29550,1465.09,43808700.47
2019-07-11 07-AM,BTGKRW,29610,30770,29560,29800,2124.93,63898470.45
2019-07-11 06-AM,BTGKRW,29710,29940,29530,29610,381.61,11367161.06
2019-07-11 05-AM,BTGKRW,28890,29710,28890,29710,832.78,24408448.76
2019-07-11 04-AM,BTGKRW,30950,31210,28000,28890,4429.16,128697112.62
2019-07-11 03-AM,BTGKRW,31440,31660,30340,30950,2313.08,71256812.22
2019-07-11 02-AM,BTGKRW,31160,31770,30950,31440,851.1,26769865.51
2019-07-11 01-AM,BTGKRW,31010,31500,30890,31160,898.47,27964835.42
2019-07-11 12-AM,BTGKRW,31770,31780,30950,31010,1286.31,40292284.88
2019-07-10 11-PM,BTGKRW,31650,31940,31650,31770,575.25,18323463.43
2019-07-10 10-PM,BTGKRW,31260,31940,31240,31650,1652.63,52278717.35
2019-07-10 09-PM,BTGKRW,31120,31500,30680,31260,910.36,28200748.85
2019-07-10 08-PM,BTGKRW,31300,31540,30800,31120,682.55,21239943.15
2019-07-10 07-PM,BTGKRW,31310,31510,31300,31300,306.29,9611860.2
2019-07-10 06-PM,BTGKRW,31990,32200,31280,31310,1174.6,37522085.73
2019-07-10 05-PM,BTGKRW,31090,31990,31090,31990,1204.11,37791268.45
2019-07-10 04-PM,BTGKRW,31710,31720,30500,31090,4228.02,132234459.18
2019-07-10 03-PM,BTGKRW,32060,32810,31500,31710,3747.09,119372368.12
2019-07-10 02-PM,BTGKRW,33650,33930,32060,32060,3557.75,117202541.86
2019-07-10 01-PM,BTGKRW,33650,34300,33280,33650,2685.07,90694255.31
2019-07-10 12-PM,BTGKRW,33110,34390,32670,33650,3124.58,104892516.94
2019-07-10 11-AM,BTGKRW,33160,33420,32810,33110,1041.77,34516041.67
2019-07-10 10-AM,BTGKRW,33630,33630,32930,33160,1294.76,43016923.15
