Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume RUR
2018-08-10 06-AM,BTCRUR,436592.34,439997,434409.46,435008,1.22,532800.61
2018-08-10 05-AM,BTCRUR,441500,441500,433500,436592.34,0.6313,275520.69
2018-08-10 04-AM,BTCRUR,446973.18,446973.18,439098.32,441500,0.3389,149506.23
2018-08-10 03-AM,BTCRUR,445000.1,448964.82,440516,446973.18,0.3841,170054.19
2018-08-10 02-AM,BTCRUR,448000.1,451810.19,444528.52,445000.1,0.2735,122250.92
2018-08-10 01-AM,BTCRUR,448000.1,452446,448000,448000.1,0.1809,81450.54
2018-08-10 12-AM,BTCRUR,447995.53,452000,445984.01,448000.1,0.7221,324792.73
2018-08-09 11-PM,BTCRUR,446755,448000.01,443997.36,447995.53,0.2854,127757.99
2018-08-09 10-PM,BTCRUR,448000,450801.4,443997.36,446755,0.436,195377.76
2018-08-09 09-PM,BTCRUR,442993.57,450801.4,441093.57,448000,1.9,848438.84
2018-08-09 08-PM,BTCRUR,442500,442998,440000,442993.57,0.6615,292473.27
2018-08-09 07-PM,BTCRUR,442000,443646,439700,442500,1.02,449703.43
2018-08-09 06-PM,BTCRUR,441774.67,443646,438108,442000,0.99,436762.68
2018-08-09 05-PM,BTCRUR,443100,445543.7,438027.97,441774.67,1.32,582913.95
2018-08-09 04-PM,BTCRUR,441000.54,446000,440010,443100,1.63,721994.26
2018-08-09 03-PM,BTCRUR,440496.4,445023.47,438684.31,441000.54,1.07,475441.15
2018-08-09 02-PM,BTCRUR,431896,440496.4,431535.67,440496.4,2.51,1100065.94
2018-08-09 01-PM,BTCRUR,425787.11,434998,423769.14,431896,1.55,664895.79
2018-08-09 12-PM,BTCRUR,428899,429998,425225,425787.11,0.5278,225721.26
2018-08-09 11-AM,BTCRUR,430967.07,430981,425525.2,428899,0.5945,254792.28
2018-08-09 10-AM,BTCRUR,429896.32,431896,424933.1,430967.07,1.03,441301.93
2018-08-09 09-AM,BTCRUR,427000.05,433087,426280,429896.32,1.21,519756.07
2018-08-09 08-AM,BTCRUR,428003,432000.05,425860,427000.05,0.6822,291431.5
2018-08-09 07-AM,BTCRUR,428400,435000,425000,428003,1.31,560911.53
2018-08-09 06-AM,BTCRUR,428986.99,428987,423777.14,428400,0.875,372757.21
2018-08-09 05-AM,BTCRUR,423769.01,430000,423768.84,428986.99,0.4954,211289.81
2018-08-09 04-AM,BTCRUR,424545.7,429000,423769,423769.01,0.16,68119.39
2018-08-09 03-AM,BTCRUR,423770,432086,423768.84,424545.7,0.3836,162760.18
2018-08-09 02-AM,BTCRUR,423001,431794,422500,423770,0.3446,146481.91
2018-08-09 01-AM,BTCRUR,421785.96,423768.84,420540,423001,0.1612,68043.18
2018-08-09 12-AM,BTCRUR,423684,425974.55,421277.65,421785.96,0.3235,137062.11
2018-08-08 11-PM,BTCRUR,426757,428931.89,421500,423684,0.6518,275687.21
2018-08-08 10-PM,BTCRUR,425123.88,430000,423256.99,426757,0.6067,258992.85
2018-08-08 09-PM,BTCRUR,422720,428990,421500,425123.88,0.3612,153858.21
2018-08-08 08-PM,BTCRUR,421412,427995,417300,422720,0.7393,311885.66
2018-08-08 07-PM,BTCRUR,416918.5,429000,416918.5,421412,0.9593,404467.03
2018-08-08 06-PM,BTCRUR,417885.34,421938.69,416050,416918.5,0.9188,384184.62
2018-08-08 05-PM,BTCRUR,422138,425095,415009.85,417885.34,2.1,880656.07
2018-08-08 04-PM,BTCRUR,428521.2,431795,422138,422138,1.15,491225.82
2018-08-08 03-PM,BTCRUR,425989,432499.99,425989,428521.2,0.9616,412430.68
2018-08-08 02-PM,BTCRUR,426000,429230.04,425522,425989,0.8917,380321.59
2018-08-08 01-PM,BTCRUR,432001.8,432696.01,425730,426000,1.29,553913.6
2018-08-08 12-PM,BTCRUR,427995.72,432001.9,427100,432001.8,1.46,625495.11
2018-08-08 11-AM,BTCRUR,426103.23,428000,424786.25,427995.72,0.443,189024.66
2018-08-08 10-AM,BTCRUR,423244.48,426103.23,420000,426103.23,1.86,787064.18
2018-08-08 09-AM,BTCRUR,424496.17,426200,422850,423244.48,0.6974,296335.22
2018-08-08 08-AM,BTCRUR,425000.1,426185.22,422381.19,424496.17,1.56,660252.2
2018-08-08 07-AM,BTCRUR,428500,428700,425000,425000.1,1.14,485658.76
2018-08-08 06-AM,BTCRUR,428000.1,432001.89,426000,428500,0.8734,373960.7
2018-08-08 05-AM,BTCRUR,428700,441520,425000,428000.1,1.0,431613.53
2018-08-08 04-AM,BTCRUR,435981.41,435981.41,427469.23,428700,1.08,465842.73
2018-08-08 03-AM,BTCRUR,441539.26,441579,435981.41,435981.41,0.2061,90218.43
2018-08-08 02-AM,BTCRUR,437822.36,443807.19,435650,441539.26,0.4048,177674.67
2018-08-08 01-AM,BTCRUR,442775,445000.14,437822.36,437822.36,0.1413,62152.26
2018-08-08 12-AM,BTCRUR,447030,447030,437567.21,442775,1.07,469879.17
2018-08-07 11-PM,BTCRUR,444001,448570,441100.2,447030,0.4937,219393.07
2018-08-07 10-PM,BTCRUR,447000,448886.35,443438,444001,0.6652,296420.75
2018-08-07 09-PM,BTCRUR,453600.22,453600.22,447000,447000,2.17,976284.21
2018-08-07 08-PM,BTCRUR,454501,455629.77,452579.32,453600.22,1.02,463908.59
2018-08-07 07-PM,BTCRUR,455758,455999,452800.39,454501,1.05,477771.29
2018-08-07 06-PM,BTCRUR,455999,456263.27,453028.14,455758,0.7957,361704.12
2018-08-07 05-PM,BTCRUR,453550.89,456001,453030,455999,0.831,377110.37
2018-08-07 04-PM,BTCRUR,453335,456259,453001,453550.89,0.6053,274774.33
2018-08-07 03-PM,BTCRUR,453333.44,456271,453330,453335,0.5652,256796.76
2018-08-07 02-PM,BTCRUR,453326,456300,453300,453333.44,1.09,496270.32
2018-08-07 01-PM,BTCRUR,456540.61,456681.2,453220.1,453326,0.8089,368179.69
2018-08-07 12-PM,BTCRUR,453649.95,456672.99,453200,456540.61,1.11,503992.49
2018-08-07 11-AM,BTCRUR,453111.13,456681.2,453001,453649.95,0.5702,258782.11
2018-08-07 10-AM,BTCRUR,457003,458005,453111.13,453111.13,1.13,513238.12
2018-08-07 09-AM,BTCRUR,458933.82,460230,457003,457003,1.38,631240.89
2018-08-07 08-AM,BTCRUR,455522.8,458933.82,455522.8,458933.82,1.1,503725.12
2018-08-07 07-AM,BTCRUR,452918.96,456474.75,452826.58,455522.8,0.6178,280641.58
2018-08-07 06-AM,BTCRUR,453551.91,454507.8,452918.96,452918.96,1.18,535082.28
2018-08-07 05-AM,BTCRUR,453722.8,454746.82,453551.91,453551.91,0.716,324814.89
2018-08-07 04-AM,BTCRUR,454033.23,456474.75,453722.8,453722.8,0.9364,425067.07
2018-08-07 03-AM,BTCRUR,454421.11,456474.75,453926.98,454033.23,1.27,575602.69
2018-08-07 02-AM,BTCRUR,454317.93,454541.8,454183.43,454421.11,0.4012,182282.78
2018-08-07 01-AM,BTCRUR,454546.35,456252.86,454317.93,454317.93,0.4454,202424.88
2018-08-07 12-AM,BTCRUR,454752.81,457219.65,454546.35,454546.35,0.4614,210004.48
2018-08-06 11-PM,BTCRUR,454759.72,456231.83,454752.81,454752.81,0.3824,173927.44
2018-08-06 10-PM,BTCRUR,455091,455131.83,454759.72,454759.72,1.27,576475.7
2018-08-06 09-PM,BTCRUR,455131.83,456231.83,455091,455091,0.6181,281439.92
2018-08-06 08-PM,BTCRUR,455131.83,457219.65,455131.83,455131.83,0.7738,352329.39
2018-08-06 07-PM,BTCRUR,455389.96,457000,455131.83,455131.83,1.49,677859.37
2018-08-06 06-PM,BTCRUR,455529.94,456784.07,455389.96,455389.96,0.9901,451524.51
2018-08-06 05-PM,BTCRUR,456040.3,456613.15,455511.42,455529.94,1.97,898590.71
2018-08-06 04-PM,BTCRUR,456145.41,456613.15,455826.48,456040.3,1.91,871764.11
2018-08-06 03-PM,BTCRUR,456601.23,456613.15,456145.41,456145.41,1.18,539539.53
2018-08-06 02-PM,BTCRUR,457060,457219.65,456601.23,456601.23,1.71,779328.93
2018-08-06 01-PM,BTCRUR,457276.5,457612.6,457053.36,457060,1.42,648184.4
2018-08-06 12-PM,BTCRUR,457539.34,457612.6,457247.34,457276.5,1.43,652307.88
2018-08-06 11-AM,BTCRUR,458347,458432,457539.34,457539.34,2.72,1245251.81
2018-08-06 10-AM,BTCRUR,459196.38,459242.67,458347,458347,2.23,1024283.21
2018-08-06 09-AM,BTCRUR,459475.01,459650.01,459196.38,459196.38,1.33,608825.86
2018-08-06 08-AM,BTCRUR,460250,460952.9,459462.09,459475.01,2.09,961979.82
2018-08-06 07-AM,BTCRUR,460700.03,462700.03,460250,460250,1.34,618989.78
2018-08-06 06-AM,BTCRUR,462000,463142.66,460700.03,460700.03,0.3414,157561.03
2018-08-06 05-AM,BTCRUR,462000,463142.66,460480,462000,1.51,697948.71
2018-08-06 04-AM,BTCRUR,462500,462596.16,460474,462000,0.4145,190950.55
2018-08-06 03-AM,BTCRUR,462515.23,462596.16,460473.21,462500,0.8906,411564.43
2018-08-06 02-AM,BTCRUR,462124.76,462515.23,460045,462515.23,0.5549,255999.07
2018-08-06 01-AM,BTCRUR,460163,462124.76,460043.87,462124.76,0.4365,201439.77
2018-08-06 12-AM,BTCRUR,460162.96,461131.83,460162.96,460163,0.2247,103552.59
2018-08-05 11-PM,BTCRUR,460165,461131.83,460162.96,460162.96,0.1446,66549.85
2018-08-05 10-PM,BTCRUR,460187.6,461131.83,460162.96,460165,0.1938,89204.76
2018-08-05 09-PM,BTCRUR,460500,461917.38,460187.6,460187.6,0.9956,458417.18
2018-08-05 08-PM,BTCRUR,460300.05,461917.38,460283.63,460500,0.8459,389800.95
2018-08-05 07-PM,BTCRUR,460788.85,462448.14,460300.05,460300.05,1.01,463085.41
2018-08-05 06-PM,BTCRUR,461450,462460.51,460788.85,460788.85,1.86,856467.28
2018-08-05 05-PM,BTCRUR,462789.73,463249.08,461450,461450,1.22,561880.86
2018-08-05 04-PM,BTCRUR,462369.1,462922.63,461708.22,462789.73,1.71,790528.6
2018-08-05 03-PM,BTCRUR,463104.37,464033,462369.1,462369.1,0.5078,235256.66
2018-08-05 02-PM,BTCRUR,463157.18,463158.18,462500,463104.37,1.81,836358.25
2018-08-05 01-PM,BTCRUR,464009,465999,463157.18,463157.18,1.82,843847.36
2018-08-05 12-PM,BTCRUR,464036.36,466000,464000,464009,0.6019,279576.74
2018-08-05 11-AM,BTCRUR,464054.5,467000,464002.54,464036.36,1.2,555594.43
2018-08-05 10-AM,BTCRUR,464190,467099,464054.5,464054.5,1.18,548994.37
2018-08-05 09-AM,BTCRUR,464470.31,464674.88,464147.6,464190,0.9857,457704.08
2018-08-05 08-AM,BTCRUR,465014.64,465014.64,464470.31,464470.31,2.2,1020197.32
2018-08-05 07-AM,BTCRUR,465350,467100,465014.64,465014.64,1.07,497802.12
2018-08-05 06-AM,BTCRUR,467081.32,467100,465350,465350,1.01,467972.99
2018-08-05 05-AM,BTCRUR,465475.08,467700,465468.98,467081.32,1.69,785276.15
2018-08-05 04-AM,BTCRUR,465475.08,467700,465475.08,465475.08,0.4597,213992.88
2018-08-05 03-AM,BTCRUR,465729.02,467639.2,465475.08,465475.08,1.84,856116.08
2018-08-05 02-AM,BTCRUR,466051.31,467500,465729.02,465729.02,1.51,701162.58
2018-08-05 01-AM,BTCRUR,466350.05,467700,466051.31,466051.31,1.96,913773.54
2018-08-05 12-AM,BTCRUR,466650,467700,466350.05,466350.05,1.04,484106.2
2018-08-04 11-PM,BTCRUR,466525.9,467650,466525.9,466650,0.2278,106305.06
2018-08-04 10-PM,BTCRUR,466584.78,467706,466525.9,466525.9,0.5165,241014.0
2018-08-04 09-PM,BTCRUR,466748.06,467671.36,466584.78,466584.78,0.7695,359210.14
2018-08-04 08-PM,BTCRUR,466842.88,467694.74,466748.06,466748.06,1.35,629682.92
2018-08-04 07-PM,BTCRUR,467394.84,467688.31,466842.88,466842.88,4.95,2313056.7
2018-08-04 06-PM,BTCRUR,467973.5,467986.53,467394.84,467394.84,2.12,992591.57
2018-08-04 05-PM,BTCRUR,468331.5,469286.51,467966.12,467973.5,1.57,736898.53
2018-08-04 04-PM,BTCRUR,469645.92,469645.92,468331.5,468331.5,2.44,1145704.22
2018-08-04 03-PM,BTCRUR,470680,470680,469645.92,469645.92,3.06,1438962.49
2018-08-04 02-PM,BTCRUR,472696.99,472696.99,470680,470680,2.26,1066431.76
2018-08-04 01-PM,BTCRUR,471997.38,472696.99,471497.6,472696.99,1.48,698837.65
2018-08-04 12-PM,BTCRUR,474998,474998,471997.38,471997.38,1.85,876447.15
2018-08-04 11-AM,BTCRUR,475590,475590,473308.08,474998,0.8732,414084.21
2018-08-04 10-AM,BTCRUR,474162,475590,473211.68,475590,1.67,795316.4
2018-08-04 09-AM,BTCRUR,474500,474648.2,473170.22,474162,1.2,568918.9
2018-08-04 08-AM,BTCRUR,473172,474648.2,473170.22,474500,1.34,634963.39
2018-08-04 07-AM,BTCRUR,473700,475569.4,473170.22,473172,1.13,535888.52
2018-08-04 06-AM,BTCRUR,473826.45,475343.95,473199.6,473700,2.39,1133733.52
2018-08-04 05-AM,BTCRUR,474820,476041.57,473826.45,473826.45,0.9614,455944.84
2018-08-04 04-AM,BTCRUR,474823,477202.82,474750.21,474820,0.3854,183058.71
2018-08-04 03-AM,BTCRUR,475384,477202.82,474815.79,474823,0.2289,108917.78
2018-08-04 02-AM,BTCRUR,475100,477202.82,474276.33,475384,0.5455,259840.12
2018-08-04 01-AM,BTCRUR,476600.9,476947.71,475000,475100,0.2313,110096.13
2018-08-04 12-AM,BTCRUR,477201.8,477201.8,474594,476600.9,0.2826,134385.49
2018-08-03 11-PM,BTCRUR,476794,477201.8,474594,477201.8,0.127,60468.13
2018-08-03 10-PM,BTCRUR,476014.03,476818.31,474594,476794,0.4764,226662.59
2018-08-03 09-PM,BTCRUR,473034.04,476816,473034.04,476014.03,0.5565,264386.52
2018-08-03 08-PM,BTCRUR,474726.37,476398.95,473034.04,473034.04,1.37,648971.34
2018-08-03 07-PM,BTCRUR,474846.18,477885.22,473524.35,474726.37,1.07,506582.2
2018-08-03 06-PM,BTCRUR,476350.8,477890.95,474846.18,474846.18,1.8,859342.71
2018-08-03 05-PM,BTCRUR,475802,477270,471320,476350.8,2.4,1138352.75
2018-08-03 04-PM,BTCRUR,475900,479700,475743.5,475802,1.16,553126.5
2018-08-03 03-PM,BTCRUR,474003.08,476288.95,470000.1,475900,1.38,655708.8
2018-08-03 02-PM,BTCRUR,470909.6,474003.08,468800.3,474003.08,1.82,858473.78
2018-08-03 01-PM,BTCRUR,469398,472013,468596,470909.6,1.78,840461.04
2018-08-03 12-PM,BTCRUR,467589.26,469500,464925.12,469398,0.9299,434322.33
2018-08-03 11-AM,BTCRUR,467700.36,469804.65,465000,467589.26,0.9204,430398.63
2018-08-03 10-AM,BTCRUR,471500,474003.08,466609.7,467700.36,0.7592,356671.07
2018-08-03 09-AM,BTCRUR,470000,474004.59,467699,471500,1.44,675526.99
2018-08-03 08-AM,BTCRUR,466600,470000,466600,470000,0.873,409346.73
2018-08-03 07-AM,BTCRUR,473351.19,474280.26,466600,466600,0.8817,412822.55
2018-08-03 06-AM,BTCRUR,469911.55,473351.19,465465,473351.19,1.19,559268.71
2018-08-03 05-AM,BTCRUR,470651.5,473351.19,465511.55,469911.55,1.18,552894.73
2018-08-03 04-AM,BTCRUR,472800.1,476538.26,470000,470651.5,1.03,487687.8
2018-08-03 03-AM,BTCRUR,474993,476000,472800.1,472800.1,0.7142,338757.36
2018-08-03 02-AM,BTCRUR,476000,476000,474993,474993,0.2324,110523.82
2018-08-03 01-AM,BTCRUR,477272.63,481000,475578,476000,0.2292,109287.88
2018-08-03 12-AM,BTCRUR,481000,481000,476005.01,477272.63,0.1328,63320.53
2018-08-02 11-PM,BTCRUR,476010.9,481000,476005.1,481000,0.2814,134398.98
2018-08-02 10-PM,BTCRUR,479880.87,480398,476000.2,476010.9,0.4174,199942.25
2018-08-02 09-PM,BTCRUR,478500,480000,476000,479880.87,0.735,352370.76
2018-08-02 08-PM,BTCRUR,479996.98,480000,476000,478500,0.8726,418387.9
2018-08-02 07-PM,BTCRUR,479995,480000,475555,479996.98,0.9762,467930.06
2018-08-02 06-PM,BTCRUR,478255,480000,474404.44,479995,0.7354,351386.98
2018-08-02 05-PM,BTCRUR,475560,478469.58,474403.44,478255,0.7354,350536.1
2018-08-02 04-PM,BTCRUR,473321.01,477000,473321.01,475560,0.5643,268487.23
2018-08-02 03-PM,BTCRUR,475300,476000,473320,473321.01,0.8621,409437.44
2018-08-02 02-PM,BTCRUR,473850.26,477503.26,473320,475300,0.5442,258845.04
2018-08-02 01-PM,BTCRUR,474863.61,478100,473850.26,473850.26,0.9113,432946.87
2018-08-02 12-PM,BTCRUR,478243.13,478243.13,474444.91,474863.61,1.54,733840.3
2018-08-02 11-AM,BTCRUR,478000,478250,474503,478243.13,0.692,330292.92
2018-08-02 10-AM,BTCRUR,478730,480600,474501,478000,1.13,536867.0
2018-08-02 09-AM,BTCRUR,478668.67,481715.07,478600,478730,0.9385,450312.91
2018-08-02 08-AM,BTCRUR,474501,480363.39,474501,478668.67,1.23,587948.27
2018-08-02 07-AM,BTCRUR,476990,477319.76,473319.74,474501,0.4519,215101.89
2018-08-02 06-AM,BTCRUR,472500,477319.76,472500,476990,0.6132,290574.3
2018-08-02 05-AM,BTCRUR,475000,475000,471751.68,472500,0.327,154898.31
2018-08-02 04-AM,BTCRUR,474800,475000,471200,475000,0.5095,241028.35
2018-08-02 03-AM,BTCRUR,473500,477319.76,471899.1,474800,0.186,88138.56
2018-08-02 02-AM,BTCRUR,474999.98,479900,472000.1,473500,0.6059,287169.2
2018-08-02 01-AM,BTCRUR,473707.76,480000,473707.76,474999.98,0.06412,30572.38
2018-08-02 12-AM,BTCRUR,475000.33,480000,473097.4,473707.76,0.1681,79950.61
2018-08-01 11-PM,BTCRUR,474990,477914.49,473097.4,475000.33,0.6258,297233.98
2018-08-01 10-PM,BTCRUR,474250,474997,473097.4,474990,0.1942,91991.33
2018-08-01 09-PM,BTCRUR,473067.45,475000,473000,474250,0.4582,217364.72
2018-08-01 08-PM,BTCRUR,471511,475000,471511,473067.45,0.7015,332642.77
2018-08-01 07-PM,BTCRUR,470000,472998,470000,471511,0.393,185407.39
2018-08-01 06-PM,BTCRUR,470658,472200,468222.5,470000,1.35,635856.19
2018-08-01 05-PM,BTCRUR,470001,472100,469999.99,470658,0.4787,225250.32
2018-08-01 04-PM,BTCRUR,470200,472999,470000,470001,1.35,635396.76
2018-08-01 03-PM,BTCRUR,476700,476700,460875.07,470200,1.42,666471.85
2018-08-01 02-PM,BTCRUR,475000,476700,473555,476700,0.7403,351832.97
2018-08-01 01-PM,BTCRUR,474040.71,475000,471003,475000,0.9221,436892.2
2018-08-01 12-PM,BTCRUR,474040.71,475990,474000,474040.71,1.3,618743.94
2018-08-01 11-AM,BTCRUR,474041.71,476729,474040.71,474040.71,1.06,505208.02
2018-08-01 10-AM,BTCRUR,475710,477130,471001,474041.71,1.91,908479.81
2018-08-01 09-AM,BTCRUR,474999.9,477599.11,473003,475710,0.9106,433652.76
2018-08-01 08-AM,BTCRUR,467661.68,474999.9,467099.99,474999.9,2.58,1211687.72
2018-08-01 07-AM,BTCRUR,469999,471202.99,466101.1,467661.68,0.847,397862.46
2018-08-01 06-AM,BTCRUR,467998,469999,465825.2,469999,1.97,922488.78
2018-08-01 05-AM,BTCRUR,466779.99,469800,465903.43,467998,0.9335,436507.81
2018-08-01 04-AM,BTCRUR,474300,475000,466779.99,466779.99,0.8897,417887.99
2018-08-01 03-AM,BTCRUR,478350,479689.55,474300,474300,0.4109,195648.98
2018-08-01 02-AM,BTCRUR,480065.1,481467.73,478350,478350,0.5547,266195.19
2018-08-01 01-AM,BTCRUR,483500,486522.54,480065.1,480065.1,0.4182,202207.04
2018-08-01 12-AM,BTCRUR,486600.4,486600.4,481910.29,483500,0.1036,50038.43
2018-07-31 11-PM,BTCRUR,484425.45,486600.4,481862,486600.4,0.09972,48289.39
2018-07-31 10-PM,BTCRUR,483100,486600.4,483000.3,484425.45,0.2802,135432.15
2018-07-31 09-PM,BTCRUR,483000.1,486887.9,483000.1,483100,0.2913,141244.3
2018-07-31 08-PM,BTCRUR,483160,486900,481000,483000.1,0.7445,360040.48
2018-07-31 07-PM,BTCRUR,487000,487000,483158,483160,0.5019,242939.15
2018-07-31 06-PM,BTCRUR,485712.35,487570,484159,487000,1.55,750634.49
2018-07-31 05-PM,BTCRUR,484600,488494,484501.1,485712.35,0.8764,426101.66
2018-07-31 04-PM,BTCRUR,484200.1,488494,484159,484600,1.13,548770.38
2018-07-31 03-PM,BTCRUR,488300,488880,484159,484200.1,1.95,944037.13
2018-07-31 02-PM,BTCRUR,488011,488502,484152.38,488300,3.32,1614217.09
2018-07-31 01-PM,BTCRUR,492231,494626.61,488011,488011,1.55,762902.89
2018-07-31 12-PM,BTCRUR,496001,498000,490000,492231,2.47,1220455.69
2018-07-31 11-AM,BTCRUR,494800.1,497565.14,494800,496001,1.35,667830.36
2018-07-31 10-AM,BTCRUR,495777.22,498400,494799.51,494800.1,1.41,699935.4
2018-07-31 09-AM,BTCRUR,495500.5,498998,494412,495777.22,1.76,872666.36
2018-07-31 08-AM,BTCRUR,497797.1,499003,495000.1,495500.5,1.07,528676.64
2018-07-31 07-AM,BTCRUR,496001,499105.29,494360,497797.1,0.5747,285615.72
2018-07-31 06-AM,BTCRUR,497307,500000,495161.7,496001,1.62,805775.35
2018-07-31 05-AM,BTCRUR,494060,497804.31,494060,497307,0.6728,334028.05
2018-07-31 04-AM,BTCRUR,494511.1,497000,494060,494060,0.9908,490326.45
2018-07-31 03-AM,BTCRUR,495138.77,497000,494444.14,494511.1,0.1401,69534.99
2018-07-31 02-AM,BTCRUR,496665.12,497000,494444.14,495138.77,0.1367,67901.75
2018-07-31 01-AM,BTCRUR,494060,497000,494060,496665.12,0.3137,155381.84
2018-07-31 12-AM,BTCRUR,495000,497000,494060,494060,0.1478,73264.32
2018-07-30 11-PM,BTCRUR,494520,497000,494002,495000,0.07756,38416.4
2018-07-30 10-PM,BTCRUR,495000,497000,494000,494520,0.3871,191677.11
2018-07-30 09-PM,BTCRUR,495888,496502,495000,495000,0.3531,174863.2
2018-07-30 08-PM,BTCRUR,497117.08,498603.44,495111,495888,0.5505,273232.37
2018-07-30 07-PM,BTCRUR,491732,498801,491732,497117.08,2.27,1129608.88
2018-07-30 06-PM,BTCRUR,488903.35,494200,487779.13,491732,1.46,716998.34
2018-07-30 05-PM,BTCRUR,496389,497708,488903.35,488903.35,5.34,2629381.88
2018-07-30 04-PM,BTCRUR,493511,497000,492200,496389,1.84,910349.37
2018-07-30 03-PM,BTCRUR,495000,498350,493511,493511,1.42,706770.92
2018-07-30 02-PM,BTCRUR,491150.1,495001,491103.51,495000,1.23,605493.32
2018-07-30 01-PM,BTCRUR,492000,494000,491150,491150.1,0.9019,443473.72
2018-07-30 12-PM,BTCRUR,492501,494998,491200,492000,1.03,506697.72
2018-07-30 11-AM,BTCRUR,491103.41,495000,491103.41,492501,1.37,674315.04
2018-07-30 10-AM,BTCRUR,490720.2,494999,490720,491103.41,0.6318,310905.79
2018-07-30 09-AM,BTCRUR,491550,493000,490719,490720.2,0.5915,290844.5
2018-07-30 08-AM,BTCRUR,491000.1,492972.98,490719,491550,0.5999,294714.58
2018-07-30 07-AM,BTCRUR,491138.5,493216.33,491000,491000.1,0.455,223618.55
2018-07-30 06-AM,BTCRUR,494133,496500,491136.45,491138.5,0.5361,264039.22
2018-07-30 05-AM,BTCRUR,495105,496200,494133,494133,0.5543,274223.06
2018-07-30 04-AM,BTCRUR,494303.1,497000,494303.1,495105,0.2298,113745.63
2018-07-30 03-AM,BTCRUR,494202,497419,494200,494303.1,0.2379,117679.3
2018-07-30 02-AM,BTCRUR,494900,497420,494201,494202,0.08233,40747.48
2018-07-30 01-AM,BTCRUR,495000,497424,494201,494900,0.2874,142243.95
2018-07-30 12-AM,BTCRUR,497651,497651,495000,495000,0.2373,117572.33
2018-07-29 11-PM,BTCRUR,495001,497651,495000,497651,0.2112,104824.15
2018-07-29 10-PM,BTCRUR,497651,497651,495001,495001,0.152,75467.55
2018-07-29 09-PM,BTCRUR,497000,497651,495000,497651,0.5879,291285.12
2018-07-29 08-PM,BTCRUR,495500,497000,494133,497000,0.412,204391.7
2018-07-29 07-PM,BTCRUR,495292.58,497000,494000,495500,0.6376,315984.3
2018-07-29 06-PM,BTCRUR,494305.01,495327.51,493810,495292.58,0.3808,188177.71
2018-07-29 05-PM,BTCRUR,497000,497000,494305,494305.01,0.631,312021.5
2018-07-29 04-PM,BTCRUR,495139.45,497922.22,494300,497000,0.8193,406549.1
2018-07-29 03-PM,BTCRUR,495136.45,496600,495136.45,495139.45,0.9319,461992.17
2018-07-29 02-PM,BTCRUR,492000,496498,492000,495136.45,0.8781,434993.97
2018-07-29 01-PM,BTCRUR,494000,496498,491091.1,492000,0.7441,367240.65
2018-07-29 12-PM,BTCRUR,490000.45,495000,490000,494000,1.12,552219.29
2018-07-29 11-AM,BTCRUR,491607,492705.07,490000,490000.45,1.07,527067.02
2018-07-29 10-AM,BTCRUR,492111,494601,491605.1,491607,1.12,551173.96
2018-07-29 09-AM,BTCRUR,492850,494999,492000.1,492111,0.654,322311.32
2018-07-29 08-AM,BTCRUR,493519.94,495333,492562,492850,1.11,550825.84
2018-07-29 07-AM,BTCRUR,495603,495606,492005,493519.94,0.6799,335978.81
2018-07-29 06-AM,BTCRUR,494000,495606,491801,495603,0.2167,107048.68
2018-07-29 05-AM,BTCRUR,491607.1,495606.09,491607.1,494000,0.3974,196406.62
2018-07-29 04-AM,BTCRUR,494001,496500,491605,491607.1,0.3192,157705.7
2018-07-29 03-AM,BTCRUR,494000,496487.04,493000,494001,0.26,128766.4
2018-07-29 02-AM,BTCRUR,494997,495000,493000,494000,0.1208,59734.53
2018-07-29 01-AM,BTCRUR,494199,495000,491605,494997,0.2637,130376.53
2018-07-29 12-AM,BTCRUR,492272.58,494199,491290,494199,0.09395,46275.82
2018-07-28 11-PM,BTCRUR,491100,494199,487300.6,492272.58,1.22,595417.99
2018-07-28 10-PM,BTCRUR,492800,494200,491100,491100,0.1956,96514.05
