Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume RUR
2018-08-09 05-AM,ETCRUR,1003,1016.42,1003,1012.05,25.04,25341.09
2018-08-09 04-AM,ETCRUR,1006.58,1016.42,1001.07,1003,23.19,23346.67
2018-08-09 03-AM,ETCRUR,1019.22,1027.74,1005,1006.58,23.75,24044.41
2018-08-09 02-AM,ETCRUR,1010.61,1019.22,1010.61,1019.22,0.5627,569.01
2018-08-09 01-AM,ETCRUR,1007.6,1027.08,1007.6,1010.61,5.12,5163.55
2018-08-09 12-AM,ETCRUR,1015,1024.94,1007.59,1007.6,27.01,27414.57
2018-08-08 11-PM,ETCRUR,1001.14,1015,1001.14,1015,5.3,5368.82
2018-08-08 10-PM,ETCRUR,1001.11,1015,1001.07,1001.14,17.34,17509.74
2018-08-08 09-PM,ETCRUR,1023.71,1028.13,1001.11,1001.11,182.97,184989.66
2018-08-08 08-PM,ETCRUR,1030,1034.24,1020,1023.71,51.92,53053.55
2018-08-08 07-PM,ETCRUR,1028.79,1039.07,1020.08,1030,18.04,18595.06
2018-08-08 06-PM,ETCRUR,1040,1040,1020,1028.79,77.72,80223.35
2018-08-08 05-PM,ETCRUR,1044.54,1053.09,1035,1040,112.29,116541.24
2018-08-08 04-PM,ETCRUR,1060.09,1070,1044.54,1044.54,36.17,38223.88
2018-08-08 03-PM,ETCRUR,1050.13,1070,1050.13,1060.09,18.6,19761.67
2018-08-08 02-PM,ETCRUR,1070,1070,1048.55,1050.13,21.34,22588.3
2018-08-08 01-PM,ETCRUR,1071.58,1081.78,1065,1070,74.47,80080.51
2018-08-08 12-PM,ETCRUR,1070.71,1090.32,1070.71,1071.58,14.99,16098.32
2018-08-08 11-AM,ETCRUR,1056.93,1077.05,1044.53,1070.71,68.25,72563.65
2018-08-08 10-AM,ETCRUR,1062.02,1065,1044.53,1056.93,25.02,26553.62
2018-08-08 09-AM,ETCRUR,1053.52,1064.77,1037.5,1062.02,7.54,7983.08
2018-08-08 08-AM,ETCRUR,1048.96,1053.52,1039.58,1053.52,64.76,67518.69
2018-08-08 07-AM,ETCRUR,1070,1070,1041,1048.96,147.73,156804.71
2018-08-08 06-AM,ETCRUR,1069.45,1079.58,1061,1070,30.71,32923.17
2018-08-08 05-AM,ETCRUR,1100,1100,1050,1069.45,127.52,136159.92
2018-08-08 04-AM,ETCRUR,1108,1116.88,1100,1100,126.46,139571.06
2018-08-08 03-AM,ETCRUR,1139.96,1139.96,1108,1108,22.89,25452.5
2018-08-08 02-AM,ETCRUR,1115,1139.96,1107.53,1139.96,15.96,17944.23
2018-08-08 01-AM,ETCRUR,1121,1122,1107.91,1115,28.42,31649.98
2018-08-08 12-AM,ETCRUR,1133,1134.17,1121,1121,31.16,35176.57
2018-08-07 11-PM,ETCRUR,1144.55,1144.55,1121,1133,7.85,8864.34
2018-08-07 10-PM,ETCRUR,1146.89,1146.89,1120.11,1144.55,35.62,40302.32
2018-08-07 09-PM,ETCRUR,1144,1146.89,1126.53,1146.89,32.8,37219.81
2018-08-07 08-PM,ETCRUR,1128.74,1144.29,1121,1144,38.24,43124.46
2018-08-07 07-PM,ETCRUR,1191.07,1191.07,1121,1128.74,96.79,111125.02
2018-08-07 06-PM,ETCRUR,1198,1198,1150,1191.07,133.03,154348.06
2018-08-07 05-PM,ETCRUR,1245.99,1267.89,1180.37,1198,117.05,143536.58
2018-08-07 04-PM,ETCRUR,1210,1255,1210,1245.99,79.47,98791.65
2018-08-07 03-PM,ETCRUR,1216,1233.3,1210,1210,157.97,192674.28
2018-08-07 02-PM,ETCRUR,1220.1,1229.95,1210,1216,87.17,106637.4
2018-08-07 01-PM,ETCRUR,1215.28,1235,1215.28,1220.1,94.63,116029.0
2018-08-07 12-PM,ETCRUR,1208,1232.33,1199.16,1215.28,103.46,126570.6
2018-08-07 11-AM,ETCRUR,1205.24,1217.64,1195.66,1208,56.69,68390.77
2018-08-07 10-AM,ETCRUR,1221.04,1227.76,1195.65,1205.24,49.63,59824.14
2018-08-07 09-AM,ETCRUR,1209.95,1232.33,1201.1,1221.04,88.31,107907.5
2018-08-07 08-AM,ETCRUR,1191.25,1218.67,1174.02,1209.95,182.32,218394.12
2018-08-07 07-AM,ETCRUR,1208,1208,1172.43,1191.25,159.55,189437.74
2018-08-07 06-AM,ETCRUR,1227.1,1254.99,1190.48,1208,163.5,199724.84
2018-08-07 05-AM,ETCRUR,1230.93,1259,1220.27,1227.1,262.56,326099.94
2018-08-07 04-AM,ETCRUR,1272.57,1291,1200,1230.93,98.14,123441.22
2018-08-07 03-AM,ETCRUR,1287.46,1295,1179,1272.57,222.52,283112.36
2018-08-07 02-AM,ETCRUR,1252,1317.67,1244.68,1287.46,185.61,240146.42
2018-08-07 01-AM,ETCRUR,1249,1252,1224.84,1252,147.75,183974.96
2018-08-07 12-AM,ETCRUR,1198.84,1249,1198.84,1249,125.64,154322.24
2018-08-06 11-PM,ETCRUR,1222,1225,1198.24,1198.84,52.45,63645.01
2018-08-06 10-PM,ETCRUR,1185.07,1222,1185.07,1222,177.5,213544.29
2018-08-06 09-PM,ETCRUR,1192.72,1200,1182.06,1185.07,71.96,85857.92
2018-08-06 08-PM,ETCRUR,1176.64,1200,1174,1192.72,197.51,234771.33
2018-08-06 07-PM,ETCRUR,1171.05,1190.87,1171.05,1176.64,94.9,111907.92
2018-08-06 06-PM,ETCRUR,1195.63,1200,1170,1171.05,154.0,181988.25
2018-08-06 05-PM,ETCRUR,1200,1208.82,1194,1195.63,322.42,386504.45
2018-08-06 04-PM,ETCRUR,1170,1210,1160.15,1200,437.04,523160.52
2018-08-06 03-PM,ETCRUR,1156.96,1170,1145.09,1170,59.86,69073.55
2018-08-06 02-PM,ETCRUR,1126.7,1160,1126.7,1156.96,317.78,364458.08
2018-08-06 01-PM,ETCRUR,1125.5,1139,1124.59,1126.7,50.94,57538.09
2018-08-06 12-PM,ETCRUR,1120,1133,1115.35,1125.5,45.95,51694.98
2018-08-06 11-AM,ETCRUR,1110.64,1120,1110,1120,267.55,299461.96
2018-08-06 10-AM,ETCRUR,1117.14,1127.65,1110,1110.64,140.96,157492.29
2018-08-06 09-AM,ETCRUR,1123,1125,1111.15,1117.14,47.39,53006.31
2018-08-06 08-AM,ETCRUR,1119,1130.64,1110,1123,97.0,108353.77
2018-08-06 07-AM,ETCRUR,1135.47,1136,1110,1119,88.83,99760.82
2018-08-06 06-AM,ETCRUR,1122,1136,1122,1135.47,47.96,54354.92
2018-08-06 05-AM,ETCRUR,1119.96,1130.96,1119,1122,91.18,102527.34
2018-08-06 04-AM,ETCRUR,1127.8,1127.8,1119.96,1119.96,49.48,55665.98
2018-08-06 03-AM,ETCRUR,1144.06,1150,1123,1127.8,59.55,68080.14
2018-08-06 02-AM,ETCRUR,1132,1144.06,1120,1144.06,78.1,87951.0
2018-08-06 01-AM,ETCRUR,1140,1140,1132,1132,16.57,18772.87
2018-08-06 12-AM,ETCRUR,1150.09,1150.09,1132.22,1140,51.68,58854.83
2018-08-05 11-PM,ETCRUR,1135.43,1150.09,1121.6,1150.09,43.46,49667.83
2018-08-05 10-PM,ETCRUR,1150,1150,1121.6,1135.43,56.19,64297.31
2018-08-05 09-PM,ETCRUR,1122.5,1150,1122.5,1150,51.41,58679.75
2018-08-05 08-PM,ETCRUR,1112,1138.02,1102.17,1122.5,212.87,238210.87
2018-08-05 07-PM,ETCRUR,1098.08,1112,1088,1112,334.3,367844.28
2018-08-05 06-PM,ETCRUR,1089,1098.08,1083,1098.08,110.74,120816.67
2018-08-05 05-PM,ETCRUR,1080.63,1089,1080.63,1089,128.08,138621.19
2018-08-05 04-PM,ETCRUR,1080.63,1089,1080.63,1080.63,29.17,31530.19
2018-08-05 03-PM,ETCRUR,1084,1090,1074.24,1080.63,56.07,60457.39
2018-08-05 02-PM,ETCRUR,1074.33,1090,1074.24,1084,87.06,94057.17
2018-08-05 01-PM,ETCRUR,1080,1090.84,1074.24,1074.33,123.82,133797.17
2018-08-05 12-PM,ETCRUR,1080.72,1090.84,1070,1080,63.21,68282.26
2018-08-05 11-AM,ETCRUR,1095,1095,1080.2,1080.72,37.11,40134.43
2018-08-05 10-AM,ETCRUR,1077,1095,1076,1095,97.73,106225.55
2018-08-05 09-AM,ETCRUR,1085,1089.5,1070,1077,58.22,62745.75
2018-08-05 08-AM,ETCRUR,1091.26,1095,1083.12,1085,50.08,54657.07
2018-08-05 07-AM,ETCRUR,1089.05,1095,1060.16,1091.26,58.04,62679.63
2018-08-05 06-AM,ETCRUR,1089.2,1098,1089.05,1089.05,40.09,43747.2
2018-08-05 05-AM,ETCRUR,1075.15,1095,1075.15,1089.2,88.2,95550.61
2018-08-05 04-AM,ETCRUR,1061.86,1089.45,1061.86,1075.15,11.68,12568.99
2018-08-05 03-AM,ETCRUR,1072.26,1088.36,1061,1061.86,39.04,41634.11
2018-08-05 02-AM,ETCRUR,1082,1090,1070.55,1072.26,4.81,5162.26
2018-08-05 01-AM,ETCRUR,1078.21,1082,1078.21,1082,0.2072,224.14
2018-08-05 12-AM,ETCRUR,1072.04,1090,1072.04,1078.21,17.6,19077.97
2018-08-04 11-PM,ETCRUR,1075.5,1075.5,1063.13,1072.04,7.42,7940.24
2018-08-04 10-PM,ETCRUR,1065,1075.5,1061.72,1075.5,55.15,59266.25
2018-08-04 09-PM,ETCRUR,1061.52,1075.5,1061,1065,15.63,16707.65
2018-08-04 08-PM,ETCRUR,1073.95,1075.5,1050,1061.52,69.19,74245.65
2018-08-04 07-PM,ETCRUR,1075,1079.15,1050.64,1073.95,54.0,57619.13
2018-08-04 06-PM,ETCRUR,1078,1085,1060.79,1075,101.61,109217.7
2018-08-04 05-PM,ETCRUR,1069.1,1084.64,1060.16,1078,115.63,123933.87
2018-08-04 04-PM,ETCRUR,1040,1070,1036,1069.1,222.7,237417.95
2018-08-04 03-PM,ETCRUR,1057.83,1064,1040,1040,42.27,44583.56
2018-08-04 02-PM,ETCRUR,1053.1,1068,1053.1,1057.83,130.53,137938.7
2018-08-04 01-PM,ETCRUR,1060.86,1069,1053,1053.1,174.01,184266.5
2018-08-04 12-PM,ETCRUR,1069,1077.57,1047.96,1060.86,106.78,113012.27
2018-08-04 11-AM,ETCRUR,1048.47,1085.18,1035.15,1069,130.58,139721.74
2018-08-04 10-AM,ETCRUR,1035,1048.47,1035,1048.47,21.74,22642.13
2018-08-04 09-AM,ETCRUR,1039,1047,1031,1035,100.52,104058.42
2018-08-04 08-AM,ETCRUR,1030.05,1050,1029,1039,183.63,190403.76
2018-08-04 07-AM,ETCRUR,1035,1044.1,1029,1030.05,131.0,135740.89
2018-08-04 06-AM,ETCRUR,1039.73,1045,1028.77,1035,100.03,103325.78
2018-08-04 05-AM,ETCRUR,1037.1,1039.73,1027.49,1039.73,23.95,24782.83
2018-08-04 04-AM,ETCRUR,1045.63,1054,1036.12,1037.1,16.24,16915.86
2018-08-04 03-AM,ETCRUR,1036.81,1065,1036.81,1045.63,30.6,32249.79
2018-08-04 02-AM,ETCRUR,1059.95,1059.95,1036.12,1036.81,25.01,26028.15
2018-08-04 01-AM,ETCRUR,1035.71,1065,1035.71,1059.95,2.43,2529.54
2018-08-04 12-AM,ETCRUR,1040.86,1066.99,1012,1035.71,9.66,9985.31
2018-08-03 11-PM,ETCRUR,1059.9,1059.9,1033.89,1040.86,18.44,19205.52
2018-08-03 10-PM,ETCRUR,1068,1068,1031.32,1059.9,60.13,62412.63
2018-08-03 09-PM,ETCRUR,1075.83,1099,1024,1068,174.11,188065.96
2018-08-03 08-PM,ETCRUR,940.55,1076,940.55,1075.83,408.18,430258.47
2018-08-03 07-PM,ETCRUR,940,949.74,939.24,940.55,4.43,4170.6
2018-08-03 06-PM,ETCRUR,942.76,949.74,940,940,15.48,14600.81
2018-08-03 05-PM,ETCRUR,931.77,942.96,931.77,942.76,5.9,5539.6
2018-08-03 04-PM,ETCRUR,923.53,949.74,923.53,931.77,27.04,25410.38
2018-08-03 03-PM,ETCRUR,936,950,922.5,923.53,30.61,28461.07
2018-08-03 02-PM,ETCRUR,928.38,941.8,921,936,26.5,24549.33
2018-08-03 01-PM,ETCRUR,919.62,936.81,919.62,928.38,25.47,23438.51
2018-08-03 12-PM,ETCRUR,924,927.29,919.62,919.62,17.49,16108.43
2018-08-03 11-AM,ETCRUR,917,924,912.6,924,24.91,22793.2
2018-08-03 10-AM,ETCRUR,917.13,927.29,917,917,4.34,3979.04
2018-08-03 09-AM,ETCRUR,925,932.55,912.6,917.13,54.0,49756.29
2018-08-03 08-AM,ETCRUR,915,950,915,925,14.2,13294.91
2018-08-03 07-AM,ETCRUR,912.6,929.24,912.6,915,17.96,16561.35
2018-08-03 06-AM,ETCRUR,921.94,932,912.6,912.6,35.06,32055.2
2018-08-03 05-AM,ETCRUR,920,921.94,912,921.94,38.58,35273.12
2018-08-03 04-AM,ETCRUR,932,932,920,920,8.46,7819.88
2018-08-03 03-AM,ETCRUR,934,934,932,932,4.03,3757.12
2018-08-03 02-AM,ETCRUR,938.6,940.29,934,934,8.47,7944.04
2018-08-03 01-AM,ETCRUR,940.29,940.29,938.6,938.6,3.43,3229.02
2018-08-03 12-AM,ETCRUR,947.83,947.83,940.29,940.29,1.87,1756.33
2018-08-02 11-PM,ETCRUR,950,957.73,940.29,947.83,0.3091,292.43
2018-08-02 10-PM,ETCRUR,947.51,950,940.29,950,0.1137,107.4
2018-08-02 09-PM,ETCRUR,956.48,956.48,937.19,947.51,8.52,8007.89
2018-08-02 08-PM,ETCRUR,954.79,956.48,934,956.48,5.45,5172.55
2018-08-02 07-PM,ETCRUR,951,954.79,932.2,954.79,8.38,7982.8
2018-08-02 06-PM,ETCRUR,949.9,951,932,951,12.91,12139.84
2018-08-02 05-PM,ETCRUR,932.43,950,930.63,949.9,4.53,4246.12
2018-08-02 04-PM,ETCRUR,930,950,928,932.43,48.67,45392.86
2018-08-02 03-PM,ETCRUR,950,950,930,930,52.14,49406.11
2018-08-02 02-PM,ETCRUR,951,952.08,950,950,52.71,50099.57
2018-08-02 01-PM,ETCRUR,951.12,965,951,951,29.48,28186.75
2018-08-02 12-PM,ETCRUR,951.22,980.9,951.11,951.12,52.01,49694.53
2018-08-02 11-AM,ETCRUR,958,958,951.21,951.22,28.34,27124.18
2018-08-02 10-AM,ETCRUR,960,969.39,958,958,16.0,15358.5
2018-08-02 09-AM,ETCRUR,960.1,970.59,960,960,28.99,28038.05
2018-08-02 08-AM,ETCRUR,961.5,970,960.1,960.1,49.26,47431.09
2018-08-02 07-AM,ETCRUR,963,970.5,961.5,961.5,36.04,34695.12
2018-08-02 06-AM,ETCRUR,962.1,970,961.5,963,1.22,1176.22
2018-08-02 05-AM,ETCRUR,962.34,972,962.1,962.1,5.45,5272.27
2018-08-02 04-AM,ETCRUR,964.12,974.14,960.1,962.34,4.41,4238.08
2018-08-02 03-AM,ETCRUR,960.52,970.35,960,964.12,7.65,7343.87
2018-08-02 02-AM,ETCRUR,974.22,974.27,958,960.52,3.51,3401.01
2018-08-02 01-AM,ETCRUR,973.4,974.27,969.68,974.22,6.11,5953.9
2018-08-02 12-AM,ETCRUR,960,978.96,960,973.4,20.04,19252.49
2018-08-01 11-PM,ETCRUR,961,970.14,960,960,7.73,7428.53
2018-08-01 10-PM,ETCRUR,969.65,969.65,960.1,961,20.19,19542.94
2018-08-01 09-PM,ETCRUR,960,980,960,969.65,5.97,5824.41
2018-08-01 08-PM,ETCRUR,1000.93,1002.25,960,960,282.62,278541.75
2018-08-01 07-PM,ETCRUR,1000.55,1004.83,993,1000.93,8.34,8285.54
2018-08-01 06-PM,ETCRUR,993,1005.06,993,1000.55,8.01,7967.89
2018-08-01 05-PM,ETCRUR,1000.01,1005.06,993,993,23.35,23336.23
2018-08-01 04-PM,ETCRUR,997.2,1000.01,993,1000.01,19.11,19001.79
2018-08-01 03-PM,ETCRUR,1006,1006,993,997.2,25.52,25436.54
2018-08-01 02-PM,ETCRUR,998,1007,998,1006,21.62,21582.3
2018-08-01 01-PM,ETCRUR,998,1002,998,998,9.29,9272.53
2018-08-01 12-PM,ETCRUR,1001,1002,998,998,26.2,26197.55
2018-08-01 11-AM,ETCRUR,995.15,1009,995.15,1001,4.15,4158.9
2018-08-01 10-AM,ETCRUR,1010,1010,995,995.15,7.88,7853.67
2018-08-01 09-AM,ETCRUR,992,1010,992,1010,13.01,12961.95
2018-08-01 08-AM,ETCRUR,993,999.9,992,992,15.57,15468.01
2018-08-01 07-AM,ETCRUR,991,993,991,993,7.98,7919.07
2018-08-01 06-AM,ETCRUR,991.11,1000,990.9,991,6.09,6041.39
2018-08-01 05-AM,ETCRUR,1000.75,1000.75,991.11,991.11,107.73,107741.65
2018-08-01 04-AM,ETCRUR,1008,1008,1000.75,1000.75,57.14,57336.79
2018-08-01 03-AM,ETCRUR,1007,1008,1007,1008,11.4,11478.99
2018-08-01 02-AM,ETCRUR,1010.1,1018,1007,1007,61.15,61720.2
2018-08-01 01-AM,ETCRUR,1010.1,1018.12,1010.1,1010.1,10.08,10239.08
2018-08-01 12-AM,ETCRUR,1014.69,1014.82,1010.1,1010.1,4.31,4359.91
2018-07-31 11-PM,ETCRUR,1027.41,1027.49,1010,1014.69,62.38,63535.27
2018-07-31 10-PM,ETCRUR,1027.57,1045,1027.41,1027.41,133.65,138922.56
2018-07-31 09-PM,ETCRUR,1027.49,1037.72,1027.49,1027.57,20.23,20875.44
2018-07-31 08-PM,ETCRUR,1027.41,1037.72,1027.41,1027.49,48.99,50794.06
2018-07-31 07-PM,ETCRUR,1037,1037.72,1027.41,1027.41,20.49,21123.53
2018-07-31 06-PM,ETCRUR,1037.72,1037.72,1027.41,1037,27.54,28336.33
2018-07-31 05-PM,ETCRUR,1034.4,1041.99,1027,1037.72,22.76,23708.59
2018-07-31 04-PM,ETCRUR,1026.15,1043,1025.9,1034.4,97.02,100904.77
2018-07-31 03-PM,ETCRUR,1025.61,1042,1025.61,1026.15,49.11,50774.85
2018-07-31 02-PM,ETCRUR,1026.79,1040,1025.61,1025.61,38.98,40003.49
2018-07-31 01-PM,ETCRUR,1044,1044,1025.51,1026.79,13.78,14176.68
2018-07-31 12-PM,ETCRUR,1018.12,1045,1016.1,1044,139.6,144190.59
2018-07-31 11-AM,ETCRUR,1038,1040,1016,1018.12,97.5,100058.59
2018-07-31 10-AM,ETCRUR,1029.82,1038,1020.1,1038,87.74,89884.1
2018-07-31 09-AM,ETCRUR,1015.41,1029.82,1015.41,1029.82,14.06,14340.78
2018-07-31 08-AM,ETCRUR,1025,1027.76,1015.19,1015.41,35.27,35903.52
2018-07-31 07-AM,ETCRUR,1019.01,1025.17,1012,1025,48.38,49237.48
2018-07-31 06-AM,ETCRUR,1020.28,1028.46,1019,1019.01,32.72,33396.78
2018-07-31 05-AM,ETCRUR,1025,1033,1020.28,1020.28,17.44,17846.74
2018-07-31 04-AM,ETCRUR,1025,1035,1025,1025,6.59,6759.82
2018-07-31 03-AM,ETCRUR,1040,1040,1025,1025,5.6,5757.63
2018-07-31 02-AM,ETCRUR,1035.31,1040,1025.4,1040,12.84,13256.32
2018-07-31 01-AM,ETCRUR,1036.25,1041,1025.13,1035.31,41.76,43453.02
2018-07-31 12-AM,ETCRUR,1028.02,1036.25,1025.03,1036.25,9.86,10134.11
2018-07-30 11-PM,ETCRUR,1028,1028.02,1028,1028.02,15.29,15713.54
2018-07-30 10-PM,ETCRUR,1030.59,1030.59,1027,1028,2.53,2595.81
2018-07-30 09-PM,ETCRUR,1026.97,1041,1026.97,1030.59,29.05,30193.98
2018-07-30 08-PM,ETCRUR,1026.38,1040.26,1026.38,1026.97,3.82,3962.02
2018-07-30 07-PM,ETCRUR,1038.26,1040.25,1026.38,1026.38,189.97,197290.18
2018-07-30 06-PM,ETCRUR,1016.41,1040,1016.26,1038.26,75.65,78082.4
2018-07-30 05-PM,ETCRUR,1025,1040,1016.26,1016.41,130.5,133729.04
2018-07-30 04-PM,ETCRUR,1025.75,1040,1024.39,1025,22.95,23704.98
2018-07-30 03-PM,ETCRUR,1032.21,1040,1025.75,1025.75,84.09,86855.54
2018-07-30 02-PM,ETCRUR,1033.22,1035.5,1024,1032.21,40.61,41876.23
2018-07-30 01-PM,ETCRUR,1025,1033.22,1018.49,1033.22,10.07,10297.83
2018-07-30 12-PM,ETCRUR,1030,1035.5,1025,1025,48.16,49493.74
2018-07-30 11-AM,ETCRUR,1022.16,1040,1016.71,1030,196.66,202202.13
2018-07-30 10-AM,ETCRUR,1026,1035.85,1020.3,1022.16,84.11,86222.92
2018-07-30 09-AM,ETCRUR,1040,1040,1021,1026,14.2,14556.99
2018-07-30 08-AM,ETCRUR,1030,1040,1015,1040,75.44,78039.65
2018-07-30 07-AM,ETCRUR,1005.4,1035,1000.46,1030,62.69,64004.57
2018-07-30 06-AM,ETCRUR,1010,1010,1001.4,1005.4,47.68,48014.11
2018-07-30 05-AM,ETCRUR,1009.03,1010,1000.1,1010,113.75,114731.0
2018-07-30 04-AM,ETCRUR,1008.02,1009.03,1002.12,1009.03,20.84,20914.27
2018-07-30 03-AM,ETCRUR,1006,1022.68,1005.2,1008.02,10.63,10756.61
2018-07-30 02-AM,ETCRUR,1005.21,1006,1005.2,1006,1.9,1906.47
2018-07-30 01-AM,ETCRUR,1005.2,1017.31,1005.2,1005.21,6.47,6527.72
2018-07-30 12-AM,ETCRUR,1010,1012.02,1005.2,1005.2,6.0,6048.64
2018-07-29 11-PM,ETCRUR,1008.22,1015.27,1008.22,1010,2.2,2227.01
2018-07-29 10-PM,ETCRUR,1005.2,1018.03,1005.2,1008.22,0.3242,329.07
2018-07-29 09-PM,ETCRUR,1010.1,1018.03,1005.2,1005.2,22.79,22973.37
2018-07-29 08-PM,ETCRUR,1016.12,1016.12,1010.1,1010.1,9.73,9851.34
2018-07-29 07-PM,ETCRUR,1012.15,1040,1012.12,1016.12,62.71,64341.61
2018-07-29 06-PM,ETCRUR,1020,1021,1012.12,1012.15,124.75,127192.16
2018-07-29 05-PM,ETCRUR,1017.41,1020,1012,1020,34.8,35455.5
2018-07-29 04-PM,ETCRUR,1009,1020,1009,1017.41,18.91,19168.99
2018-07-29 03-PM,ETCRUR,1009.02,1020,1007.81,1009,31.05,31374.25
2018-07-29 02-PM,ETCRUR,1012.93,1017.06,1007.93,1009.02,34.37,34785.3
2018-07-29 01-PM,ETCRUR,1000,1012.93,1000,1012.93,23.48,23629.42
2018-07-29 12-PM,ETCRUR,1000,1001,1000,1000,37.23,37231.23
2018-07-29 11-AM,ETCRUR,1005,1005,1000,1000,14.47,14473.09
2018-07-29 10-AM,ETCRUR,1000,1008.12,1000,1005,35.01,35084.89
2018-07-29 09-AM,ETCRUR,1000,1005.74,1000,1000,41.15,41161.95
2018-07-29 08-AM,ETCRUR,1001.8,1010.2,1000,1000,32.0,32081.72
2018-07-29 07-AM,ETCRUR,1000,1010.2,1000,1001.8,19.75,19795.28
2018-07-29 06-AM,ETCRUR,1002.73,1008.71,1000,1000,40.64,40650.8
2018-07-29 05-AM,ETCRUR,1000,1010.2,1000,1002.73,15.5,15542.96
2018-07-29 04-AM,ETCRUR,1010.2,1010.2,1000,1000,4.7,4708.12
2018-07-29 03-AM,ETCRUR,1010.2,1010.2,1002.17,1010.2,4.72,4745.27
2018-07-29 02-AM,ETCRUR,1002.17,1010.2,1002.17,1010.2,0.1897,191.62
2018-07-29 01-AM,ETCRUR,1004.88,1004.88,1002.17,1002.17,5.6,5618.42
2018-07-29 12-AM,ETCRUR,1003.91,1014.2,1003.91,1004.88,1.02,1032.91
2018-07-28 11-PM,ETCRUR,1014.2,1014.2,1003.91,1003.91,7.23,7254.18
2018-07-28 10-PM,ETCRUR,1008.06,1014.2,1003.81,1014.2,4.38,4415.23
2018-07-28 09-PM,ETCRUR,1004.39,1008.06,1002.22,1008.06,2.42,2425.61
2018-07-28 08-PM,ETCRUR,1005.61,1005.61,1000.16,1004.39,13.44,13474.49
2018-07-28 07-PM,ETCRUR,1003.23,1012.38,1003.23,1005.61,6.9,6961.77
2018-07-28 06-PM,ETCRUR,1004.19,1017.06,1001.5,1003.23,14.36,14511.55
2018-07-28 05-PM,ETCRUR,1005,1010,1000.12,1004.19,26.11,26223.22
2018-07-28 04-PM,ETCRUR,1005.32,1010,1005,1005,12.44,12511.14
2018-07-28 03-PM,ETCRUR,1005.32,1013.38,1005.32,1005.32,6.63,6666.77
2018-07-28 02-PM,ETCRUR,1010,1021,1005.32,1005.32,1.77,1794.32
2018-07-28 01-PM,ETCRUR,1013.21,1013.21,1010,1010,8.98,9080.5
2018-07-28 12-PM,ETCRUR,1010,1013.21,1010,1013.21,20.75,21026.18
2018-07-28 11-AM,ETCRUR,1015.33,1021.02,1000,1010,37.25,37494.52
2018-07-28 10-AM,ETCRUR,1015.33,1016.01,1015,1015.33,30.5,30988.68
2018-07-28 09-AM,ETCRUR,1039.66,1039.66,1015.25,1015.33,17.83,18162.43
2018-07-28 08-AM,ETCRUR,1012,1040,1011,1039.66,19.51,19906.33
2018-07-28 07-AM,ETCRUR,1004,1040,1004,1012,61.31,62969.92
2018-07-28 06-AM,ETCRUR,1006,1015,1002.41,1004,11.2,11277.89
2018-07-28 05-AM,ETCRUR,1010.46,1020,1006,1006,25.03,25363.04
2018-07-28 04-AM,ETCRUR,1010.5,1013.5,1010.46,1010.46,2.22,2242.51
2018-07-28 03-AM,ETCRUR,1017,1017,1010.5,1010.5,1.78,1802.78
2018-07-28 02-AM,ETCRUR,1021.29,1023,1013.3,1017,2.02,2058.84
2018-07-28 01-AM,ETCRUR,1020.03,1027.92,1013.16,1021.29,8.98,9098.9
2018-07-28 12-AM,ETCRUR,1020.69,1028,1020.03,1020.03,0.994,1015.11
2018-07-27 11-PM,ETCRUR,1028,1028,1020.69,1020.69,0.4797,490.22
2018-07-27 10-PM,ETCRUR,1020.18,1028,1020.18,1028,0.5521,566.11
2018-07-27 09-PM,ETCRUR,1018.51,1035,1010.52,1020.18,66.57,68093.82
2018-07-27 08-PM,ETCRUR,1022.82,1024,984.73,1018.51,84.32,85723.62
2018-07-27 07-PM,ETCRUR,1024,1027,1009.29,1022.82,44.7,45780.63
2018-07-27 06-PM,ETCRUR,1011.22,1024,1000,1024,16.46,16648.36
2018-07-27 05-PM,ETCRUR,1020,1024,1010.19,1011.22,18.41,18750.33
2018-07-27 04-PM,ETCRUR,1004.99,1020.32,1000,1020,64.08,64460.24
2018-07-27 03-PM,ETCRUR,1000,1010.45,993.75,1004.99,13.23,13235.64
2018-07-27 02-PM,ETCRUR,993.12,1010.45,993,1000,8.34,8326.38
2018-07-27 01-PM,ETCRUR,1002,1005,992.36,993.12,41.78,41638.33
2018-07-27 12-PM,ETCRUR,1000,1002,992.19,1002,29.11,28949.41
2018-07-27 11-AM,ETCRUR,1005,1005,1000,1000,32.88,33016.33
2018-07-27 10-AM,ETCRUR,1010,1018,1005,1005,28.33,28565.19
2018-07-27 09-AM,ETCRUR,1010.57,1018,1004,1010,13.89,13969.3
2018-07-27 08-AM,ETCRUR,1005,1014,1000.03,1010.57,13.31,13367.33
2018-07-27 07-AM,ETCRUR,1005,1020,1005,1005,25.36,25501.16
2018-07-27 06-AM,ETCRUR,1010.12,1016.75,1005,1005,12.0,12110.92
2018-07-27 05-AM,ETCRUR,1011,1027.4,1010.12,1010.12,26.7,26981.95
2018-07-27 04-AM,ETCRUR,1010.63,1030,1010.63,1011,36.75,37652.99
2018-07-27 03-AM,ETCRUR,1008.5,1029.2,1008.5,1010.63,6.2,6286.97
2018-07-27 02-AM,ETCRUR,1010.12,1028.69,1006.04,1008.5,17.74,18037.4
2018-07-27 01-AM,ETCRUR,1005.05,1010.12,1005.05,1010.12,1.75,1764.4
