Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2019-06-21 07-AM,ETHEUR,251.99,252.95,251.9,252.95,10.52,2650.6
2019-06-21 06-AM,ETHEUR,250.98,251.99,250.98,251.99,0.03984,10.02
2019-06-21 05-AM,ETHEUR,248.94,250.98,248.94,250.98,0.2632,66.05
2019-06-21 04-AM,ETHEUR,248.94,248.94,248.94,248.94,0.0,0.0
2019-06-21 03-AM,ETHEUR,248.94,248.94,248.94,248.94,0.0,0.0
2019-06-21 02-AM,ETHEUR,249,250.28,248.94,248.94,3.172,789.92
2019-06-21 01-AM,ETHEUR,242.55,249,242.55,249,5.003,1245.71
2019-06-21 12-AM,ETHEUR,242.55,242.55,242.55,242.55,0.0,0.0
2019-06-20 11-PM,ETHEUR,242.55,242.55,242.55,242.55,0.0,0.0
2019-06-20 10-PM,ETHEUR,242.55,242.55,242.55,242.55,0.0,0.0
2019-06-20 09-PM,ETHEUR,241.37,242.55,241.37,242.55,0.3878,94.06
2019-06-20 08-PM,ETHEUR,238.27,241.79,237.98,241.37,15.62,3770.79
2019-06-20 07-PM,ETHEUR,237.16,238.27,237.16,238.27,2.885,687.43
2019-06-20 06-PM,ETHEUR,237.16,237.16,237.16,237.16,0.0,0.0
2019-06-20 05-PM,ETHEUR,238.17,238.17,237.16,237.16,0.09981,23.67
2019-06-20 04-PM,ETHEUR,238.17,238.17,238.17,238.17,0.0,0.0
2019-06-20 03-PM,ETHEUR,238.17,238.17,238.17,238.17,0.0,0.0
2019-06-20 02-PM,ETHEUR,238.17,238.17,238.17,238.17,0.0,0.0
2019-06-20 01-PM,ETHEUR,237.02,238.17,237.02,238.17,1.113,265.03
2019-06-20 12-PM,ETHEUR,237.02,237.02,237.02,237.02,0.0,0.0
2019-06-20 11-AM,ETHEUR,237.02,237.02,237.02,237.02,0.0,0.0
2019-06-20 10-AM,ETHEUR,240.54,240.54,236.84,237.02,1.821,431.55
2019-06-20 09-AM,ETHEUR,240.54,240.54,240.54,240.54,0.0,0.0
2019-06-20 08-AM,ETHEUR,240.54,240.54,240.54,240.54,0.0,0.0
2019-06-20 07-AM,ETHEUR,249,249,240.54,240.54,0.02266,5.45
2019-06-20 06-AM,ETHEUR,239.7,249,239.7,249,8.27,2051.26
2019-06-20 05-AM,ETHEUR,239.7,239.7,239.7,239.7,0.0,0.0
2019-06-20 04-AM,ETHEUR,238.3,239.7,238.3,239.7,0.1031,24.71
2019-06-20 03-AM,ETHEUR,238.3,238.3,238.3,238.3,0.0,0.0
2019-06-20 02-AM,ETHEUR,239.02,239.02,238.29,238.3,0.09337,22.25
2019-06-20 01-AM,ETHEUR,239.02,239.02,239.02,239.02,0.0,0.0
2019-06-20 12-AM,ETHEUR,239.02,239.02,239.02,239.02,0.0,0.0
